,Anchorage_100,Anchorage_101,mean,std
1000,12.26,1.0,6.63,5.63
1002,24.52,1.0,12.76,11.76
1003,24.56,0.0,12.28,12.28
1004,1.69,1.0,1.345,0.345
1006,2.31,1.0,1.655,0.655
1007,0.0,0.0,0.0,0.0
1008,1.55,2.0,1.775,0.22499999999999998
1009,1.0,,1.0,0.0
1010,0.0,0.0,0.0,0.0
1011,1.0,0.0,0.5,0.5
1015,12.46,,12.46,0.0
1017,11.0,,11.0,0.0
1018,10.74,11.0,10.870000000000001,0.1299999999999999
1019,9.58,10.0,9.79,0.20999999999999996
1020,9.54,,9.54,0.0
1021,9.48,9.0,9.24,0.2400000000000002
1023,9.65,11.0,10.325,0.6749999999999998
1024,9.73,7.0,8.365,1.3650000000000002
1025,10.49,8.0,9.245000000000001,1.245
1026,10.56,10.0,10.280000000000001,0.28000000000000025
1028,10.99,,10.99,0.0
1030,10.61,,10.61,0.0
1031,10.07,5.89,7.98,2.0900000000000003
1032,0.0,6.65,3.325,3.325
1034,2.0,,2.0,0.0
1035,1.0,,1.0,0.0
1036,0.0,0.0,0.0,0.0
1037,0.0,1.0,0.5,0.5
1038,2.0,,2.0,0.0
1039,1.0,2.0,1.5,0.5
1040,0.0,1.0,0.5,0.5
1041,0.0,0.0,0.0,0.0
1042,11.0,0.0,5.5,5.5
1043,10.0,,10.0,0.0
1044,9.76,0.0,4.88,4.88
1046,8.0,,8.0,0.0
1047,8.0,0.0,4.0,4.0
1050,9.76,12.0,10.879999999999999,1.12
1051,9.06,13.0,11.030000000000001,1.9699999999999998
1052,10.44,12.0,11.219999999999999,0.7800000000000004
1053,8.54,12.0,10.27,1.7300000000000004
1054,7.69,9.0,8.345,0.6549999999999998
1055,7.53,,7.53,0.0
1057,0.0,,0.0,0.0
1058,0.0,9.0,4.5,4.5
1059,0.0,7.0,3.5,3.5
1060,0.0,8.0,4.0,4.0
1061,0.0,9.0,4.5,4.5
1063,0.0,,0.0,0.0
1064,1.0,9.48,5.24,4.24
1065,0.0,9.84,4.92,4.92
1066,0.0,8.32,4.16,4.16
1067,0.0,10.17,5.085,5.085
1068,1.0,8.1,4.55,3.55
1071,0.0,9.530000000000001,4.765000000000001,4.765000000000001
1072,12.0,7.51,9.754999999999999,2.245
1074,10.0,,10.0,0.0
1075,14.0,8.45,11.225,2.7750000000000004
1077,9.0,0.0,4.5,4.5
1078,9.0,0.0,4.5,4.5
1079,10.0,,10.0,0.0
1080,9.0,1.0,5.0,4.0
1081,8.0,1.0,4.5,3.5
1083,9.9,1.0,5.45,4.45
1084,9.9,2.49,6.195,3.705
1086,10.97,2.0,6.485,4.485
1088,8.379999999999999,,8.379999999999999,0.0
1090,0.0,0.0,0.0,0.0
1092,0.0,15.0,7.5,7.5
1095,3.0,10.0,6.5,3.5
1096,0.0,11.0,5.5,5.5
1097,1.0,11.0,6.0,5.0
1098,0.0,8.0,4.0,4.0
1099,1.0,,1.0,0.0
1100,0.0,12.24,6.12,6.12
1104,0.0,14.69,7.345,7.345
1105,13.0,27.11,20.055,7.055
1111,12.0,,12.0,0.0
1113,7.0,,7.0,0.0
1114,11.0,0.0,5.5,5.5
1115,11.8,0.0,5.9,5.9
1116,12.78,0.0,6.39,6.39
1118,6.99,,6.99,0.0
1119,6.79,0.0,3.395,3.395
1121,6.9,13.0,9.95,3.05
1123,0.0,12.0,6.0,6.0
1124,0.0,15.0,7.5,7.5
1125,1.0,12.0,6.5,5.5
1126,3.0,,3.0,0.0
1127,4.0,,4.0,0.0
1129,1.0,8.7,4.85,3.8499999999999996
1130,0.0,,0.0,0.0
1131,13.0,9.02,11.01,1.9900000000000002
1133,0.0,10.45,5.225,5.225
1134,0.0,10.77,5.385,5.385
1135,12.0,,12.0,0.0
1136,12.0,9.41,10.705,1.295
1137,12.0,9.98,10.99,1.0099999999999998
1139,12.0,9.42,10.71,1.29
1140,11.0,,11.0,0.0
1141,8.0,,8.0,0.0
1142,9.0,9.0,9.0,0.0
1143,8.0,7.44,7.720000000000001,0.2799999999999998
1144,8.0,,8.0,0.0
1148,5.0,0.0,2.5,2.5
1150,9.29,0.0,4.645,4.645
1151,8.77,0.0,4.385,4.385
1153,7.86,0.0,3.93,3.93
1154,9.31,0.0,4.655,4.655
1155,7.15,12.0,9.575,2.425
1157,0.0,,0.0,0.0
1159,2.0,8.0,5.0,3.0
1161,4.0,10.3,7.15,3.1500000000000004
1163,2.0,10.63,6.315,4.315
1164,2.0,11.7,6.85,4.85
1166,2.0,10.11,6.055,4.055
1167,0.0,10.0,5.0,5.0
1168,2.0,9.54,5.77,3.7699999999999996
1169,1.0,8.79,4.895,3.8949999999999996
1170,12.0,9.21,10.605,1.3949999999999996
1171,12.0,2.0,7.0,5.0
1173,12.0,,12.0,0.0
1175,9.0,0.0,4.5,4.5
1176,12.0,,12.0,0.0
1177,9.0,0.0,4.5,4.5
1179,8.0,,8.0,0.0
1180,6.0,12.0,9.0,3.0
1181,6.1,12.0,9.05,2.95
1182,3.82,13.0,8.41,4.59
1183,8.28,11.0,9.64,1.3600000000000003
1184,7.49,11.0,9.245000000000001,1.755
1186,5.66,,5.66,0.0
1190,1.0,12.0,6.5,5.5
1191,2.0,11.0,6.5,4.5
1192,0.0,,0.0,0.0
1193,3.0,7.0,5.0,2.0
1194,3.0,9.0,6.0,3.0
1195,0.0,,0.0,0.0
1196,2.0,9.93,5.965,3.965
1197,0.0,11.2,5.6,5.6
1198,2.0,10.66,6.33,4.33
1200,1.0,,1.0,0.0
1201,0.0,9.68,4.84,4.84
1203,1.0,10.49,5.745,4.745
1204,1.0,10.84,5.92,4.92
1205,0.0,25.87,12.935,12.935
1206,12.0,1.0,6.5,5.5
1207,12.0,0.0,6.0,6.0
1208,9.0,1.0,5.0,4.0
1209,9.0,2.0,5.5,3.5
1210,10.0,0.0,5.0,5.0
1211,10.0,0.0,5.0,5.0
1213,5.0,2.0,3.5,1.5
1214,5.0,0.0,2.5,2.5
1215,2.0,,2.0,0.0
1216,6.12,0.0,3.06,3.06
1218,2.68,0.0,1.34,1.34
1220,4.32,,4.32,0.0
1221,0.0,,0.0,0.0
1222,1.0,1.0,1.0,0.0
1223,1.0,0.0,0.5,0.5
1224,2.0,13.0,7.5,5.5
1225,0.0,14.0,7.0,7.0
1226,0.0,,0.0,0.0
1227,0.0,,0.0,0.0
1228,2.0,12.0,7.0,5.0
1229,0.0,10.0,5.0,5.0
1231,0.0,9.0,4.5,4.5
1232,0.0,11.84,5.92,5.920000000000001
1233,0.0,9.95,4.975,4.975
1234,12.0,,12.0,0.0
1236,10.0,10.9,10.45,0.4500000000000002
1237,10.0,10.98,10.49,0.4900000000000002
1239,9.0,11.52,10.26,1.2599999999999998
1240,8.0,22.84,15.42,7.42
1241,11.0,21.45,16.225,5.225
1243,10.1,0.0,5.05,5.05
1244,11.74,,11.74,0.0
1245,10.94,0.0,5.47,5.47
1246,10.24,0.0,5.12,5.12
1247,9.29,2.0,5.645,3.6449999999999996
1248,10.67,,10.67,0.0
1249,11.62,1.0,6.31,5.31
1250,11.03,,11.03,0.0
1251,12.02,2.0,7.01,5.01
1252,9.7,0.0,4.85,4.85
1253,9.44,0.0,4.72,4.72
1254,9.3,0.0,4.65,4.65
1256,22.38,1.0,11.69,10.69
1257,21.93,1.0,11.465,10.465
1258,23.63,0.0,11.815,11.815
1259,0.0,1.0,0.5,0.5
1260,0.0,1.0,0.5,0.5
1261,0.0,12.0,6.0,6.0
1262,0.0,11.0,5.5,5.5
1264,0.0,,0.0,0.0
1265,0.0,,0.0,0.0
1266,0.0,,0.0,0.0
1267,0.0,8.0,4.0,4.0
1268,0.0,7.0,3.5,3.5
1270,1.0,10.51,5.755,4.755
1271,0.0,10.94,5.47,5.47
1272,10.0,,10.0,0.0
1274,10.0,,10.0,0.0
1276,10.32,2.0,6.16,4.16
1277,9.23,,9.23,0.0
1278,6.89,0.0,3.445,3.445
1280,10.12,0.0,5.06,5.06
1281,11.05,0.0,5.525,5.525
1282,10.22,0.0,5.11,5.11
1284,10.46,,10.46,0.0
1285,12.97,,12.97,0.0
1286,13.13,0.0,6.565,6.565
1287,11.58,,11.58,0.0
1291,24.06,,24.06,0.0
1292,23.95,11.0,17.475,6.475
1293,9.6,11.0,10.3,0.7000000000000002
1296,3.0,8.0,5.5,2.5
1297,0.0,10.0,5.0,5.0
1299,3.0,,3.0,0.0
1300,2.0,10.0,6.0,4.0
1302,2.0,7.0,4.5,2.5
1303,1.0,,1.0,0.0
1304,0.0,,0.0,0.0
1305,1.0,8.0,4.5,3.5
1306,1.0,11.99,6.495,5.495
1307,1.0,9.32,5.16,4.16
1308,0.0,11.68,5.84,5.84
1309,1.0,10.42,5.71,4.71
1310,14.0,9.4,11.7,2.3
1311,13.0,,13.0,0.0
1312,12.0,10.98,11.49,0.5099999999999998
1313,12.0,23.71,17.855,5.855
1314,12.0,,12.0,0.0
1316,10.0,1.0,5.5,4.5
1317,6.0,,6.0,0.0
1318,8.66,1.0,4.83,3.83
1319,10.12,,10.12,0.0
1320,8.71,1.0,4.855,3.8550000000000004
1321,8.51,1.0,4.755,3.755
1322,7.28,1.0,4.140000000000001,3.14
1323,7.22,2.0,4.609999999999999,2.61
1324,1.0,0.0,0.5,0.5
1325,0.0,1.1,0.55,0.55
1326,1.0,0.0,0.5,0.5
1327,0.0,1.0,0.5,0.5
1328,1.0,,1.0,0.0
1329,2.0,13.0,7.5,5.5
1330,1.0,,1.0,0.0
1332,2.0,,2.0,0.0
1333,1.51,9.0,5.255,3.745
1334,0.0,8.0,4.0,4.0
1336,15.0,7.65,11.325,3.675
1337,0.0,7.29,3.645,3.645
1338,0.0,7.97,3.985,3.985
1340,13.0,7.62,10.31,2.69
1341,12.0,7.48,9.74,2.26
1342,13.0,8.15,10.575,2.425
1344,13.0,,13.0,0.0
1345,13.0,,13.0,0.0
1346,11.0,2.0,6.5,4.5
1348,11.0,,11.0,0.0
1349,9.0,1.0,5.0,4.0
1350,9.0,1.0,5.0,4.0
1351,11.0,0.0,5.5,5.5
1352,9.0,10.0,9.5,0.5
1353,8.0,11.0,9.5,1.5
1354,10.0,,10.0,0.0
1356,9.25,11.0,10.125,0.875
1357,9.91,,9.91,0.0
1358,9.01,,9.01,0.0
1359,9.5,,9.5,0.0
1360,8.98,,8.98,0.0
1361,0.0,,0.0,0.0
1362,2.0,7.44,4.720000000000001,2.72
1364,0.0,6.35,3.175,3.175
1365,1.0,5.87,3.435,2.435
1366,0.0,5.87,2.935,2.935
1367,0.0,0.0,0.0,0.0
1368,13.0,0.0,6.5,6.5
1369,0.0,,0.0,0.0
1370,13.0,0.0,6.5,6.5
1371,11.0,0.0,5.5,5.5
1372,10.0,0.0,5.0,5.0
1373,9.0,1.0,5.0,4.0
1374,9.0,,9.0,0.0
1376,9.0,9.0,9.0,0.0
1380,10.8,,10.8,0.0
1381,8.64,,8.64,0.0
1382,9.53,5.0,7.265,2.2649999999999997
1383,10.12,5.15,7.635,2.4849999999999994
1384,8.09,4.92,6.505,1.585
1385,0.0,4.9,2.45,2.45
1386,1.0,,1.0,0.0
1387,1.0,0.0,0.5,0.5
1388,2.0,0.0,1.0,1.0
1389,1.0,1.0,1.0,0.0
1390,1.0,2.0,1.5,0.5
1391,0.0,0.0,0.0,0.0
1392,2.0,1.0,1.5,0.5
1393,0.0,1.0,0.5,0.5
1394,0.0,,0.0,0.0
1395,13.0,1.0,7.0,6.0
1396,13.0,0.0,6.5,6.5
1398,11.0,0.0,5.5,5.5
1399,9.0,11.0,10.0,1.0
1401,9.0,10.0,9.5,0.5
1402,5.0,10.0,7.5,2.5
1403,8.94,9.0,8.969999999999999,0.03000000000000025
1405,5.06,8.0,6.529999999999999,1.4700000000000002
1406,7.7,9.0,8.35,0.6499999999999999
1407,6.83,,6.83,0.0
1409,6.64,4.0,5.32,1.3199999999999998
1410,6.98,6.06,6.52,0.4600000000000004
1411,7.44,8.190000000000001,7.815000000000001,0.37500000000000044
1412,6.09,4.66,5.375,0.7149999999999999
1414,5.71,4.44,5.075,0.6349999999999998
1416,0.0,5.22,2.61,2.61
1417,0.0,5.08,2.54,2.54
1418,2.0,1.0,1.5,0.5
1420,1.0,1.0,1.0,0.0
1421,0.0,1.0,0.5,0.5
1423,0.0,,0.0,0.0
1424,12.0,0.0,6.0,6.0
1425,9.0,,9.0,0.0
1428,8.0,0.0,4.0,4.0
1429,7.0,0.0,3.5,3.5
1430,9.0,,9.0,0.0
1431,5.0,,5.0,0.0
1432,5.0,12.0,8.5,3.5
1433,5.0,11.0,8.0,3.0
1434,10.59,10.0,10.295,0.29499999999999993
1435,5.72,10.0,7.859999999999999,2.14
1436,7.6,9.0,8.3,0.7000000000000002
1438,1.0,8.0,4.5,3.5
1439,2.0,,2.0,0.0
1440,0.0,,0.0,0.0
1441,0.0,,0.0,0.0
1442,0.0,7.79,3.895,3.895
1443,0.0,8.28,4.14,4.14
1445,0.0,6.99,3.495,3.495
1446,1.0,,1.0,0.0
1447,0.0,7.14,3.57,3.57
1449,0.0,1.0,0.5,0.5
1450,0.0,0.0,0.0,0.0
1451,0.0,0.0,0.0,0.0
1453,10.0,1.0,5.5,4.5
1455,11.0,,11.0,0.0
1456,11.0,0.0,5.5,5.5
1457,10.0,12.0,11.0,1.0
1458,10.0,11.0,10.5,0.5
1460,8.0,10.0,9.0,1.0
1461,13.06,12.0,12.530000000000001,0.5300000000000002
1462,11.94,11.0,11.469999999999999,0.46999999999999975
1464,11.19,11.0,11.094999999999999,0.09499999999999975
1467,10.52,11.66,11.09,0.5700000000000003
1470,10.48,11.37,10.925,0.4449999999999994
1471,9.8,12.13,10.965,1.165
1472,10.08,11.61,10.844999999999999,0.7649999999999997
1474,23.22,12.84,18.03,5.1899999999999995
1475,10.23,10.41,10.32,0.08999999999999986
1476,10.12,11.17,10.645,0.5250000000000004
1477,9.77,,9.77,0.0
1479,22.65,12.66,17.655,4.994999999999999
1480,23.58,10.74,17.16,6.419999999999999
1481,22.82,12.73,17.775,5.045
1485,1.0,22.38,11.69,10.69
1487,15.0,,15.0,0.0
1488,1.0,4.75,2.875,1.875
1490,12.0,0.0,6.0,6.0
1491,13.0,2.25,7.625,5.375
1493,11.0,1.0,6.0,5.0
1494,10.0,,10.0,0.0
1495,11.16,15.0,13.08,1.92
1496,10.4,,10.4,0.0
1497,9.89,13.0,11.445,1.5549999999999997
1500,10.47,11.0,10.735,0.2649999999999997
1501,9.84,12.0,10.92,1.08
1502,9.93,,9.93,0.0
1503,0.0,9.0,4.5,4.5
1504,0.0,,0.0,0.0
1505,0.0,12.49,6.245,6.245
1507,0.0,12.39,6.195,6.195
1508,0.0,12.52,6.26,6.260000000000001
1509,2.01,13.99,8.0,5.99
1510,0.0,,0.0,0.0
1511,0.0,12.98,6.49,6.49
1512,1.0,27.08,14.04,13.04
1513,0.0,,0.0,0.0
1514,12.0,25.88,18.939999999999998,6.9399999999999995
1515,12.0,26.23,19.115000000000002,7.115
1516,11.0,24.67,17.835,6.835000000000001
1517,12.0,27.4,19.7,7.699999999999999
1518,11.36,,11.36,0.0
1520,12.0,22.24,17.119999999999997,5.119999999999999
1522,13.0,,13.0,0.0
1523,11.0,,11.0,0.0
1524,8.0,5.0,6.5,1.5
1525,14.65,,14.65,0.0
1528,13.72,,13.72,0.0
1529,10.94,0.0,5.47,5.47
1530,9.97,0.0,4.985,4.985
1531,12.91,,12.91,0.0
1532,10.81,1.0,5.905,4.905
1533,13.22,2.0,7.61,5.61
1534,11.7,1.0,6.35,5.35
1535,25.05,14.0,19.525,5.525
1536,11.48,1.0,6.24,5.24
1538,24.21,14.0,19.105,5.105
1539,24.92,15.0,19.96,4.960000000000001
1540,24.38,11.0,17.689999999999998,6.6899999999999995
1541,3.48,12.0,7.74,4.26
1543,23.04,11.0,17.02,6.02
1544,7.65,13.0,10.325,2.675
1545,2.0,13.0,7.5,5.5
1548,1.0,8.43,4.715,3.715
1550,19.38,,19.38,0.0
1553,0.0,10.48,5.24,5.24
1554,19.01,27.25,23.130000000000003,4.119999999999999
1555,16.9,11.68,14.29,2.6099999999999994
1557,0.5,10.03,5.265,4.765
1558,2.0,,2.0,0.0
1559,1.0,10.74,5.87,4.87
1560,16.76,23.81,20.285,3.5249999999999986
1561,13.0,23.78,18.39,5.390000000000001
1562,16.2,24.5,20.35,4.15
1563,10.97,0.0,5.485,5.485
1565,12.3,,12.3,0.0
1566,12.22,2.0,7.11,5.11
1567,13.54,,13.54,0.0
1568,13.74,4.0,8.870000000000001,4.87
1571,14.95,0.0,7.475,7.475
1572,17.13,1.0,9.065,8.065
1573,15.56,14.0,14.780000000000001,0.7800000000000004
1574,16.26,13.0,14.63,1.6300000000000008
1575,28.3,0.0,14.15,14.15
1576,29.61,,29.61,0.0
1577,29.37,11.85,20.61,8.760000000000002
1578,25.09,8.76,16.925,8.165000000000001
1579,1.0,10.77,5.885,4.885
1580,0.0,11.24,5.62,5.62
1581,2.0,11.74,6.87,4.87
1582,2.02,,2.02,0.0
1583,0.0,12.21,6.105,6.105
1586,14.0,27.34,20.67,6.67
1587,0.0,23.71,11.855,11.855
1588,12.0,22.51,17.255000000000003,5.255000000000001
1592,12.12,4.0,8.059999999999999,4.06
1593,12.05,2.0,7.025,5.025
1596,14.87,0.0,7.435,7.435
1597,11.56,1.0,6.28,5.28
1598,12.85,0.0,6.425,6.425
1601,25.65,0.0,12.825,12.825
1602,11.98,1.0,6.49,5.49
1603,25.29,,25.29,0.0
1605,24.01,14.0,19.005000000000003,5.005000000000001
1606,25.29,,25.29,0.0
1607,24.08,,24.08,0.0
1609,2.0,15.0,8.5,6.5
1610,2.0,12.0,7.0,5.0
1611,0.0,13.0,6.5,6.5
1612,2.0,11.0,6.5,4.5
1613,15.0,12.0,13.5,1.5
1614,0.0,11.0,5.5,5.5
1615,0.0,,0.0,0.0
1616,13.0,10.0,11.5,1.5
1617,0.0,10.0,5.0,5.0
1618,12.0,,12.0,0.0
1619,11.0,11.21,11.105,0.10500000000000043
1620,12.0,,12.0,0.0
1621,9.23,15.8,12.515,3.285
1622,10.12,,10.12,0.0
1623,7.0,11.44,9.219999999999999,2.2199999999999998
1624,10.91,9.95,10.43,0.4800000000000004
1628,8.96,22.74,15.85,6.889999999999999
1629,7.88,22.39,15.135,7.255000000000001
1630,7.74,0.0,3.87,3.87
1631,7.63,0.0,3.815,3.815
1632,6.52,0.0,3.26,3.26
1634,8.99,,8.99,0.0
1636,0.0,1.0,0.5,0.5
1637,1.0,,1.0,0.0
1638,0.0,,0.0,0.0
1639,0.0,0.0,0.0,0.0
1640,0.0,11.0,5.5,5.5
1642,0.0,9.0,4.5,4.5
1643,0.0,,0.0,0.0
1645,1.0,10.0,5.5,4.5
1646,12.0,,12.0,0.0
1647,13.0,7.94,10.47,2.53
1649,11.0,11.63,11.315000000000001,0.3150000000000004
1651,11.0,9.61,10.305,0.6950000000000003
1652,10.0,11.0,10.5,0.5
1653,9.0,23.43,16.215,7.215
1654,8.0,9.12,8.559999999999999,0.5599999999999996
1655,6.0,0.0,3.0,3.0
1657,6.0,,6.0,0.0
1658,3.0,0.0,1.5,1.5
1659,3.0,1.0,2.0,1.0
1660,5.13,0.0,2.565,2.565
1661,5.28,,5.28,0.0
1663,4.77,13.0,8.885,4.115
1664,4.7,11.0,7.85,3.15
1665,4.01,,4.01,0.0
1666,0.0,9.0,4.5,4.5
1667,0.0,9.0,4.5,4.5
1669,0.0,9.0,4.5,4.5
1670,0.0,7.9,3.95,3.95
1671,0.0,10.61,5.305,5.305
1672,0.0,11.91,5.955,5.955
1674,13.0,15.62,14.309999999999999,1.3099999999999996
1675,12.0,9.65,10.825,1.1749999999999998
1677,11.0,11.52,11.26,0.2599999999999998
1678,12.0,12.83,12.415,0.41500000000000004
1679,9.0,13.26,11.129999999999999,2.13
1680,9.0,9.83,9.415,0.41500000000000004
1683,8.0,10.26,9.129999999999999,1.13
1684,7.0,0.0,3.5,3.5
1685,7.0,,7.0,0.0
1687,5.0,0.0,2.5,2.5
1688,6.94,0.22,3.58,3.36
1689,7.67,3.0,5.335,2.335
1690,6.99,2.0,4.495,2.495
1691,8.85,,8.85,0.0
1693,7.63,,7.63,0.0
1694,7.63,0.0,3.815,3.815
1695,2.0,15.0,8.5,6.5
1696,1.0,1.0,1.0,0.0
1698,1.0,13.0,7.0,6.0
1700,0.0,12.0,6.0,6.0
1701,2.0,12.0,7.0,5.0
1702,0.0,,0.0,0.0
1703,1.0,,1.0,0.0
1704,0.0,10.0,5.0,5.0
1705,2.0,8.0,5.0,3.0
1706,0.0,7.0,3.5,3.5
1707,2.0,10.0,6.0,4.0
1708,2.0,11.72,6.86,4.86
1709,1.18,8.84,5.01,3.83
1710,14.0,,14.0,0.0
1711,12.0,,12.0,0.0
1712,12.0,9.61,10.805,1.1950000000000003
1714,10.0,7.09,8.545,1.455
1715,10.0,,10.0,0.0
1716,10.0,1.0,5.5,4.5
1717,15.0,,15.0,0.0
1718,8.0,0.0,4.0,4.0
1719,15.0,1.0,8.0,7.0
1720,10.93,,10.93,0.0
1721,11.63,0.0,5.815,5.815
1722,10.67,0.0,5.335,5.335
1723,1.0,,1.0,0.0
1724,1.0,0.0,0.5,0.5
1725,0.0,,0.0,0.0
1726,0.0,0.0,0.0,0.0
1728,0.0,1.0,0.5,0.5
1729,0.0,14.0,7.0,7.0
1730,0.0,0.0,0.0,0.0
1732,10.0,,10.0,0.0
1734,10.0,10.0,10.0,0.0
1735,10.0,,10.0,0.0
1736,10.0,10.0,10.0,0.0
1737,11.0,7.0,9.0,2.0
1738,12.0,7.0,9.5,2.5
1739,7.0,8.0,7.5,0.5
1740,9.0,,9.0,0.0
1741,7.0,9.82,8.41,1.4100000000000001
1742,8.0,10.14,9.07,1.0700000000000003
1743,6.0,,6.0,0.0
1744,7.53,,7.53,0.0
1746,7.48,9.05,8.265,0.7850000000000001
1747,8.309999999999999,8.05,8.18,0.129999999999999
1749,8.12,,8.12,0.0
1750,8.06,8.98,8.52,0.45999999999999996
1752,6.69,7.97,7.33,0.6399999999999997
1753,0.0,7.58,3.79,3.79
1755,0.0,0.0,0.0,0.0
1759,0.0,,0.0,0.0
1763,1.0,0.0,0.5,0.5
1764,2.0,0.0,1.0,1.0
1766,0.0,0.0,0.0,0.0
1767,1.0,13.0,7.0,6.0
1768,13.0,11.0,12.0,1.0
1769,0.0,11.0,5.5,5.5
1770,12.0,12.0,12.0,0.0
1771,12.0,8.0,10.0,2.0
1772,13.0,8.0,10.5,2.5
1773,13.0,8.0,10.5,2.5
1774,11.0,6.0,8.5,2.5
1775,11.0,8.72,9.86,1.1399999999999997
1776,11.0,,11.0,0.0
1777,9.0,,9.0,0.0
1778,11.0,8.91,9.955,1.045
1779,12.0,6.43,9.215,2.785
1780,9.0,9.59,9.295,0.29499999999999993
1781,9.0,7.58,8.29,0.71
1782,10.0,,10.0,0.0
1783,9.27,,9.27,0.0
1784,12.31,0.0,6.155,6.155
1785,10.27,1.0,5.635,4.635
1786,10.11,0.0,5.055,5.055
1787,10.23,0.0,5.115,5.115
1788,11.83,,11.83,0.0
1790,12.78,1.0,6.89,5.89
1791,10.8,18.0,14.4,3.5999999999999996
1792,11.01,1.0,6.005,5.005
1793,11.6,,11.6,0.0
1794,10.86,1.0,5.93,4.93
1795,10.79,,10.79,0.0
1797,21.83,12.0,16.915,4.914999999999999
1798,1.0,11.0,6.0,5.0
1799,0.0,11.0,5.5,5.5
1800,1.0,12.0,6.5,5.5
1801,1.0,11.0,6.0,5.0
1802,1.0,,1.0,0.0
1804,0.0,10.0,5.0,5.0
1806,1.0,,1.0,0.0
1807,1.0,,1.0,0.0
1808,1.0,9.0,5.0,4.0
1810,13.0,9.17,11.085,1.915
1811,12.0,10.28,11.14,0.8600000000000003
1812,14.0,9.82,11.91,2.09
1813,10.0,,10.0,0.0
1814,12.0,10.64,11.32,0.6799999999999997
1815,11.0,11.48,11.24,0.2400000000000002
1816,9.0,,9.0,0.0
1817,9.0,12.31,10.655000000000001,1.6550000000000002
1818,12.28,10.99,11.635,0.6449999999999996
1820,12.63,,12.63,0.0
1822,13.63,23.96,18.795,5.165
1823,12.28,,12.28,0.0
1828,25.74,0.0,12.87,12.87
1829,24.83,1.0,12.915,11.915
1831,25.2,1.25,13.225,11.975
1832,25.32,3.17,14.245000000000001,11.075000000000001
1833,24.16,,24.16,0.0
1834,2.0,11.0,6.5,4.5
1835,3.0,9.0,6.0,3.0
1836,0.0,13.0,6.5,6.5
1837,1.0,10.0,5.5,4.5
1839,0.0,12.55,6.275,6.275
1840,0.0,12.14,6.07,6.07
1841,1.0,14.06,7.53,6.53
1843,0.0,14.28,7.14,7.14
1845,13.0,28.45,20.725,7.725
1846,13.0,27.6,20.3,7.300000000000001
1847,11.0,14.79,12.895,1.8949999999999996
1850,12.57,26.68,19.625,7.055
1853,10.51,23.37,16.94,6.430000000000001
1854,8.77,26.18,17.475,8.705
1855,9.38,27.02,18.2,8.819999999999999
1856,9.12,24.27,16.695,7.575
1857,10.92,,10.92,0.0
1858,10.74,1.0,5.87,4.87
1859,6.31,0.0,3.155,3.155
1860,9.71,,9.71,0.0
1861,3.62,1.0,2.31,1.31
1862,1.0,2.0,1.5,0.5
1863,0.0,2.0,1.0,1.0
1865,0.0,0.0,0.0,0.0
1868,3.46,,3.46,0.0
1869,0.0,12.0,6.0,6.0
1870,0.0,18.28,9.14,9.14
1871,0.0,12.0,6.0,6.0
1872,0.0,15.15,7.575,7.575
1873,16.99,12.39,14.69,2.299999999999999
1874,0.0,,0.0,0.0
1875,11.0,13.94,12.469999999999999,1.4699999999999998
1876,10.0,15.88,12.940000000000001,2.9400000000000004
1878,9.0,,9.0,0.0
1879,9.0,,9.0,0.0
1880,6.0,15.44,10.719999999999999,4.72
1881,7.0,29.3,18.15,11.15
1882,6.0,,6.0,0.0
1883,8.6,,8.6,0.0
1884,8.35,29.91,19.13,10.780000000000001
1885,8.48,26.0,17.240000000000002,8.76
1886,9.31,,9.31,0.0
1887,8.32,0.0,4.16,4.16
1888,7.61,1.0,4.305,3.305
1889,8.71,1.0,4.855,3.8550000000000004
1890,8.04,0.0,4.02,4.02
1891,8.55,1.0,4.775,3.7750000000000004
1892,9.32,0.0,4.66,4.66
1893,9.74,1.0,5.37,4.37
1894,9.07,,9.07,0.0
1895,0.0,,0.0,0.0
1896,0.0,1.0,0.5,0.5
1897,4.0,,4.0,0.0
1898,0.44,,0.44,0.0
1899,1.0,4.37,2.685,1.685
1900,0.0,0.0,0.0,0.0
1901,4.0,2.25,3.125,0.875
1902,1.0,1.0,1.0,0.0
1903,3.0,4.31,3.655,0.6549999999999998
1904,0.0,,0.0,0.0
1905,0.0,0.0,0.0,0.0
1906,0.0,13.0,6.5,6.5
1907,0.0,14.0,7.0,7.0
1908,0.0,,0.0,0.0
1909,0.0,0.0,0.0,0.0
1910,16.0,14.0,15.0,1.0
1911,12.0,11.0,11.5,0.5
1912,12.0,,12.0,0.0
1913,12.0,11.0,11.5,0.5
1914,12.0,12.48,12.24,0.2400000000000002
1915,13.4,13.6,13.5,0.09999999999999964
1916,10.54,15.73,13.135,2.5950000000000006
1921,9.0,16.6,12.8,3.8000000000000007
1922,12.0,14.3,13.15,1.1500000000000004
1923,12.0,13.69,12.844999999999999,0.8449999999999999
1924,11.04,28.45,19.744999999999997,8.705
1925,11.61,27.3,19.455,7.845000000000001
1926,13.23,25.36,19.295,6.0649999999999995
1927,14.09,25.35,19.72,5.630000000000001
1928,10.38,,10.38,0.0
1929,12.23,25.55,18.89,6.66
1930,22.06,24.04,23.049999999999997,0.9900000000000002
