,Anchorage_100,Anchorage_101,mean,std
1750,8.43,8.96,8.695,0.26500000000000057
1751,6.82,10.04,8.43,1.6099999999999994
1752,7.41,8.8,8.105,0.6950000000000003
1753,0.0,8.92,4.46,4.46
1754,1.0,8.81,4.905,3.9050000000000002
1755,0.0,0.0,0.0,0.0
1756,0.0,0.0,0.0,0.0
1757,1.0,1.0,1.0,0.0
1758,2.0,1.0,1.5,0.5
1759,0.0,18.69,9.345,9.345
1760,2.0,0.0,1.0,1.0
1761,2.0,0.0,1.0,1.0
1762,0.0,15.79,7.895,7.895
1763,1.0,0.0,0.5,0.5
1764,0.0,0.0,0.0,0.0
1765,1.0,1.0,1.0,0.0
1766,0.0,0.0,0.0,0.0
1767,1.0,13.0,7.0,6.0
1768,12.0,11.0,11.5,0.5
1769,0.0,10.0,5.0,5.0
1770,12.0,12.0,12.0,0.0
1771,12.0,8.0,10.0,2.0
1772,12.0,8.0,10.0,2.0
1773,11.0,8.0,9.5,1.5
1774,12.0,6.0,9.0,3.0
1775,9.0,8.18,8.59,0.41000000000000014
1776,10.0,6.88,8.44,1.56
1777,11.0,9.22,10.11,0.8899999999999997
1778,10.0,6.53,8.265,1.7349999999999999
1779,12.0,5.8,8.9,3.1
1780,9.0,8.440000000000001,8.72,0.27999999999999936
1781,10.0,6.27,8.135,1.8650000000000002
1782,11.42,6.54,8.98,2.44
1783,11.33,4.64,7.984999999999999,3.345
1784,11.2,0.0,5.6,5.6
1785,10.92,0.0,5.46,5.46
1786,10.76,0.0,5.38,5.38
1787,10.77,1.0,5.885,4.885
1788,11.48,3.97,7.7250000000000005,3.755
1789,10.94,0.0,5.47,5.47
1790,13.39,0.0,6.695,6.695
1791,25.03,2.0,13.515,11.515
1792,25.84,0.0,12.92,12.92
1793,11.34,3.0,7.17,4.17
1794,11.26,0.0,5.63,5.63
1795,11.29,12.0,11.645,0.3550000000000004
1796,10.62,12.0,11.309999999999999,0.6900000000000004
1797,22.89,13.0,17.945,4.945
1798,1.0,11.0,6.0,5.0
1799,1.89,12.0,6.945,5.055000000000001
1800,1.0,12.0,6.5,5.5
1801,0.0,10.0,5.0,5.0
1802,0.0,10.0,5.0,5.0
1803,0.0,12.0,6.0,6.0
1804,1.0,10.0,5.5,4.5
1805,0.0,11.0,5.5,5.5
1806,0.0,0.0,0.0,0.0
1807,0.0,1.0,0.5,0.5
1808,0.88,8.0,4.44,3.56
1809,1.0,8.84,4.92,3.92
1810,13.0,8.870000000000001,10.935,2.0649999999999995
1811,13.0,9.39,11.195,1.8049999999999997
1812,15.0,9.83,12.415,2.585
1813,10.0,10.06,10.030000000000001,0.03000000000000025
1814,10.0,10.27,10.135,0.1349999999999998
1815,11.0,12.87,11.934999999999999,0.9349999999999996
1816,9.0,10.0,9.5,0.5
1817,14.09,11.44,12.765,1.3250000000000002
1818,11.77,11.41,11.59,0.17999999999999972
1819,12.25,11.96,12.105,0.14499999999999957
1820,14.3,8.09,11.195,3.1050000000000004
1821,12.52,8.44,10.48,2.04
1822,13.61,10.4,12.004999999999999,1.6049999999999995
1823,13.13,8.38,10.755,2.375
1824,13.01,8.39,10.7,2.3099999999999996
1825,26.99,5.63,16.31,10.68
1826,13.98,21.96,17.97,3.99
1827,26.94,4.99,15.965,10.975000000000001
1828,25.35,1.0,13.175,12.175
1829,25.21,0.0,12.605,12.605
1830,24.29,1.59,12.94,11.35
1831,24.65,3.02,13.834999999999999,10.815
1832,25.11,2.23,13.67,11.44
1833,24.99,0.0,12.495,12.495
1834,3.0,12.0,7.5,4.5
1835,1.0,10.0,5.5,4.5
1836,0.0,9.0,4.5,4.5
1837,1.0,15.29,8.145,7.145
1838,0.0,8.0,4.0,4.0
1839,1.0,7.96,4.48,3.48
1840,1.0,10.87,5.935,4.935
1841,0.0,10.91,5.455,5.455
1842,1.0,10.42,5.71,4.71
1843,0.0,10.32,5.16,5.16
1844,0.0,13.34,6.67,6.67
1845,12.53,12.61,12.57,0.040000000000000036
1846,11.0,13.83,12.415,1.415
1847,11.0,12.93,11.965,0.9649999999999999
1848,12.0,26.97,19.485,7.484999999999999
1849,11.25,13.42,12.335,1.085
1850,9.66,27.23,18.445,8.785
1851,10.98,26.84,18.91,7.93
1852,10.9,24.94,17.92,7.0200000000000005
1853,10.99,25.95,18.47,7.4799999999999995
1854,9.91,26.76,18.335,8.425
1855,9.85,25.61,17.73,7.88
1856,11.01,26.58,18.794999999999998,7.784999999999999
1857,9.05,0.0,4.525,4.525
1858,6.94,0.0,3.47,3.47
1859,6.75,0.0,3.375,3.375
1860,8.44,0.0,4.22,4.22
1861,10.02,0.0,5.01,5.01
1862,2.0,1.0,1.5,0.5
1863,3.0,0.0,1.5,1.5
1864,1.0,15.0,8.0,7.0
1865,0.0,1.0,0.5,0.5
1866,0.0,15.0,7.5,7.5
1867,3.19,13.0,8.095,4.905
1868,5.31,13.0,9.155,3.845
1869,0.0,15.0,7.5,7.5
1870,1.0,12.0,6.5,5.5
1871,0.0,12.0,6.0,6.0
1872,0.0,13.01,6.505,6.505
1873,15.46,13.96,14.71,0.75
1874,0.0,8.22,4.11,4.11
1875,10.0,12.09,11.045,1.045
1876,10.0,16.14,13.07,3.0700000000000003
1877,0.0,14.01,7.005,7.005
1878,10.0,12.51,11.254999999999999,1.255
1879,8.5,14.73,11.615,3.115
1880,9.66,13.74,11.7,2.04
1881,6.0,12.12,9.059999999999999,3.0599999999999996
1882,11.75,13.27,12.51,0.7599999999999998
1883,5.0,13.78,9.39,4.39
1884,11.8,27.26,19.53,7.73
1885,8.79,11.81,10.3,1.5100000000000007
1886,10.25,1.0,5.625,4.625
1887,8.2,1.0,4.6,3.5999999999999996
1888,8.7,1.0,4.85,3.8499999999999996
1889,8.77,2.0,5.385,3.385
1890,7.98,1.0,4.49,3.49
1891,9.79,1.0,5.395,4.395
1892,10.11,2.0,6.055,4.055
1893,8.969999999999999,1.0,4.984999999999999,3.9849999999999994
1894,22.51,0.0,11.255,11.255
1895,0.0,4.220000000000001,2.1100000000000003,2.1100000000000003
1896,1.0,2.0,1.5,0.5
1897,2.0,19.06,10.53,8.53
1898,2.5,19.04,10.77,8.27
1899,0.0,4.42,2.21,2.21
1900,0.0,0.0,0.0,0.0
1901,2.6,3.28,2.94,0.33999999999999986
1902,2.0,3.15,2.575,0.575
1903,0.0,17.31,8.655,8.655
1904,2.0,22.24,12.12,10.12
1905,1.15,15.75,8.45,7.3
1906,0.0,14.81,7.405,7.405
1907,1.0,13.71,7.355,6.355
1908,0.0,20.42,10.21,10.21
1909,13.13,12.0,12.565000000000001,0.5650000000000004
1910,18.33,14.0,16.165,2.164999999999999
1911,12.26,12.0,12.129999999999999,0.1299999999999999
1912,12.85,20.03,16.44,3.5900000000000007
1913,12.77,12.0,12.385,0.3849999999999998
1914,16.24,13.0,14.62,1.6199999999999992
1915,19.38,12.0,15.69,3.6899999999999995
1916,12.52,12.0,12.26,0.2599999999999998
1917,11.0,12.0,11.5,0.5
1918,10.0,13.11,11.555,1.5549999999999997
1919,10.0,15.58,12.79,2.79
1920,10.0,30.51,20.255000000000003,10.255
1921,10.0,10.77,10.385,0.3849999999999998
1922,11.0,10.99,10.995000000000001,0.004999999999999893
1923,11.0,12.16,11.58,0.5800000000000001
1924,11.67,9.54,10.605,1.0650000000000004
1925,12.6,12.97,12.785,0.1850000000000005
1926,12.24,12.01,12.125,0.11500000000000021
1927,12.5,9.95,11.225,1.2750000000000004
1928,9.79,12.53,11.16,1.37
1929,10.76,24.35,17.555,6.795000000000001
1930,23.02,22.08,22.549999999999997,0.47000000000000064
1931,1.0,21.9,11.45,10.45
1932,0.0,6.94,3.47,3.47
1933,1.0,7.28,4.140000000000001,3.14
1934,0.0,5.63,2.815,2.815
1935,1.0,0.0,0.5,0.5
1936,0.0,1.0,0.5,0.5
1937,0.0,1.0,0.5,0.5
1938,1.0,0.0,0.5,0.5
1939,0.0,0.0,0.0,0.0
1940,15.0,14.88,14.940000000000001,0.05999999999999961
1941,1.0,0.0,0.5,0.5
1942,13.14,13.7,13.42,0.27999999999999936
1943,14.53,14.51,14.52,0.009999999999999787
1944,12.0,12.0,12.0,0.0
1945,13.45,10.16,11.805,1.6449999999999996
1946,0.0,12.0,6.0,6.0
1947,11.0,9.0,10.0,1.0
1948,10.0,11.83,10.915,0.915
1949,9.0,12.37,10.684999999999999,1.6849999999999996
1950,14.35,8.0,11.175,3.175
1951,8.0,7.0,7.5,0.5
1952,12.99,8.83,10.91,2.08
1953,7.0,8.85,7.925,0.9249999999999998
1954,6.0,10.12,8.059999999999999,2.0599999999999996
1955,10.5,7.19,8.845,1.6549999999999998
1956,10.6,9.2,9.899999999999999,0.7000000000000002
1957,9.52,6.12,7.82,1.6999999999999997
1958,12.02,0.0,6.01,6.01
1959,24.33,0.0,12.165,12.165
1960,11.23,0.0,5.615,5.615
1961,24.17,1.0,12.585,11.585
1962,23.78,2.0,12.89,10.89
1963,4.69,2.24,3.4650000000000003,1.225
1964,0.0,0.0,0.0,0.0
1965,1.0,2.83,1.915,0.915
1966,0.0,0.67,0.335,0.335
1967,0.0,3.31,1.655,1.655
1968,6.46,2.65,4.555,1.905
1969,20.37,0.0,10.185,10.185
1970,1.0,0.0,0.5,0.5
1971,0.0,14.13,7.065,7.065
1972,1.0,0.0,0.5,0.5
1973,0.0,0.0,0.0,0.0
1974,3.0,12.0,7.5,4.5
1975,0.71,11.0,5.855,5.1450000000000005
1976,1.0,11.0,6.0,5.0
1977,2.34,12.0,7.17,4.83
1978,0.0,10.0,5.0,5.0
1979,0.0,9.0,4.5,4.5
1980,0.0,9.0,4.5,4.5
1981,1.0,0.0,0.5,0.5
1982,13.52,10.0,11.76,1.7599999999999998
1983,12.0,7.13,9.565,2.435
1984,12.0,11.44,11.719999999999999,0.28000000000000025
1985,11.0,11.22,11.11,0.11000000000000032
1986,11.16,12.16,11.66,0.5
1987,11.89,11.15,11.52,0.3700000000000001
1988,10.3,12.76,11.530000000000001,1.2299999999999995
1989,8.72,12.7,10.71,1.9899999999999993
1990,8.31,11.17,9.74,1.4299999999999997
1991,0.0,24.13,12.065,12.065
1992,0.0,9.45,4.725,4.725
1993,0.0,0.0,0.0,0.0
1994,1.0,0.0,0.5,0.5
1995,0.0,1.0,0.5,0.5
1996,0.0,2.0,1.0,1.0
1997,0.0,1.0,0.5,0.5
1998,2.0,0.0,1.0,1.0
1999,0.0,0.0,0.0,0.0
2000,0.0,1.0,0.5,0.5
2001,11.0,0.0,5.5,5.5
2002,11.0,0.0,5.5,5.5
2003,10.0,13.0,11.5,1.5
2004,12.0,12.0,12.0,0.0
2005,9.0,13.0,11.0,2.0
2006,9.0,10.0,9.5,0.5
2007,9.0,9.0,9.0,0.0
2008,7.0,8.0,7.5,0.5
2009,7.0,8.0,7.5,0.5
2010,6.0,9.0,7.5,1.5
2011,6.0,10.0,8.0,2.0
2012,3.0,9.05,6.025,3.0250000000000004
2013,7.0,9.79,8.395,1.3949999999999996
2014,6.72,9.61,8.165,1.4449999999999998
2015,8.49,10.18,9.335,0.8449999999999999
2016,6.22,8.93,7.574999999999999,1.355
2017,5.58,9.81,7.695,2.115
2018,5.57,9.28,7.425,1.8549999999999995
2019,1.0,9.93,5.465,4.465
2020,0.0,11.58,5.79,5.79
2021,1.0,9.96,5.48,4.48
2022,0.0,10.96,5.48,5.48
2023,0.0,24.44,12.22,12.22
2024,2.0,24.79,13.395,11.395
2025,0.0,9.72,4.86,4.86
2026,1.0,9.68,5.34,4.34
2027,0.0,0.0,0.0,0.0
2028,0.0,1.0,0.5,0.5
2029,13.0,0.0,6.5,6.5
2030,0.0,3.0,1.5,1.5
2031,12.0,0.0,6.0,6.0
2032,11.0,1.0,6.0,5.0
2033,11.0,0.0,5.5,5.5
2034,9.0,1.0,5.0,4.0
2035,9.0,1.0,5.0,4.0
2036,10.0,1.0,5.5,4.5
2037,9.0,17.0,13.0,4.0
2038,7.0,13.0,10.0,3.0
2039,7.0,0.0,3.5,3.5
2040,8.0,12.0,10.0,2.0
2041,5.0,9.0,7.0,2.0
2042,5.48,11.0,8.24,2.76
2043,7.11,13.11,10.11,2.9999999999999996
2044,5.77,11.33,8.55,2.7800000000000002
2045,6.26,8.0,7.13,0.8700000000000001
2046,6.3,8.0,7.15,0.8500000000000001
2047,5.2,11.56,8.38,3.18
2048,5.95,11.97,8.96,3.0100000000000002
2049,0.0,10.57,5.285,5.285
2050,0.0,14.65,7.325,7.325
2051,0.0,12.29,6.145,6.145
2052,1.0,13.48,7.24,6.24
2053,1.0,11.96,6.48,5.48
2054,1.0,12.12,6.56,5.56
2055,0.0,27.2,13.6,13.6
2056,0.0,13.36,6.68,6.68
2057,0.0,13.34,6.67,6.67
2058,0.0,12.13,6.065,6.065
2059,0.0,22.25,11.125,11.125
2060,0.0,1.0,0.5,0.5
2061,0.58,0.0,0.29,0.29
2062,0.0,1.0,0.5,0.5
2063,0.0,1.0,0.5,0.5
2064,14.0,4.0,9.0,5.0
2065,12.0,3.0,7.5,4.5
2066,12.0,1.0,6.5,5.5
2067,0.0,0.0,0.0,0.0
2068,10.0,0.0,5.0,5.0
2069,14.0,0.0,7.0,7.0
2070,9.0,1.0,5.0,4.0
2071,10.0,2.43,6.215,3.7849999999999997
2072,10.0,14.0,12.0,2.0
2073,8.0,1.0,4.5,3.5
2074,9.0,0.0,4.5,4.5
2075,5.0,0.0,2.5,2.5
2076,5.0,0.0,2.5,2.5
2077,7.42,13.0,10.21,2.79
2078,11.51,13.0,12.254999999999999,0.7450000000000001
2079,8.56,8.0,8.280000000000001,0.28000000000000025
2080,9.94,10.26,10.1,0.16000000000000014
2081,8.47,11.14,9.805,1.335
2082,9.67,9.72,9.695,0.025000000000000355
2083,8.3,10.7,9.5,1.1999999999999993
2084,9.21,10.7,9.955,0.7449999999999992
2085,7.71,11.89,9.8,2.0900000000000003
2086,6.98,12.13,9.555,2.575
2087,0.0,12.43,6.215,6.215
2088,0.0,12.51,6.255,6.255
2089,0.0,25.51,12.755,12.755
2090,0.0,24.87,12.435,12.435
2091,0.04,23.83,11.934999999999999,11.895
2092,0.0,23.67,11.835,11.835
2093,2.0,28.96,15.48,13.48
2094,1.0,0.0,0.5,0.5
2095,2.0,0.0,1.0,1.0
2096,0.0,0.0,0.0,0.0
2097,1.45,0.0,0.725,0.725
2098,12.0,0.0,6.0,6.0
2099,10.0,0.33,5.165,4.835
2100,9.33,0.0,4.665,4.665
2101,10.53,0.0,5.265,5.265
2102,0.0,0.0,0.0,0.0
2103,10.0,13.0,11.5,1.5
2104,9.0,11.0,10.0,1.0
2105,9.0,12.0,10.5,1.5
2106,7.0,11.0,9.0,2.0
2107,5.0,11.0,8.0,3.0
2108,3.0,10.95,6.975,3.9749999999999996
2109,6.24,7.0,6.62,0.3799999999999999
2110,7.44,8.0,7.720000000000001,0.2799999999999998
2111,6.27,8.22,7.245,0.9750000000000005
2112,7.02,9.6,8.309999999999999,1.29
2113,8.01,9.34,8.675,0.665
2114,7.78,9.38,8.58,0.8000000000000003
2115,7.12,11.59,9.355,2.235
2116,7.67,9.4,8.535,0.8650000000000002
2117,6.61,8.28,7.445,0.8349999999999995
2118,6.74,8.48,7.61,0.8700000000000001
2119,0.0,9.89,4.945,4.945
2120,0.0,11.03,5.515,5.515
2121,0.0,7.96,3.98,3.98
2122,0.0,25.92,12.96,12.96
2123,0.0,9.88,4.94,4.94
2124,1.0,9.61,5.305,4.305
2125,1.0,9.96,5.48,4.48
2126,2.0,10.93,6.465,4.465
2127,0.0,8.14,4.07,4.07
2128,1.0,8.32,4.66,3.66
2129,0.0,0.0,0.0,0.0
2130,0.0,0.0,0.0,0.0
2131,0.0,0.0,0.0,0.0
2132,0.0,18.45,9.225,9.225
2133,12.0,18.52,15.26,3.26
2134,11.0,13.0,12.0,1.0
2135,12.0,0.0,6.0,6.0
2136,11.0,12.0,11.5,0.5
2137,0.0,12.0,6.0,6.0
2138,11.0,13.15,12.075,1.0750000000000002
2139,11.0,11.0,11.0,0.0
2140,8.0,12.0,10.0,2.0
2141,8.0,12.0,10.0,2.0
2142,7.0,12.0,9.5,2.5
2143,10.0,10.0,10.0,0.0
2144,10.37,12.0,11.184999999999999,0.8150000000000004
2145,10.43,12.72,11.575,1.1450000000000005
2146,10.6,9.0,9.8,0.7999999999999998
2147,12.46,9.0,10.73,1.7300000000000004
2148,9.96,0.0,4.98,4.98
2149,11.25,9.34,10.295,0.9550000000000001
2150,11.29,10.62,10.954999999999998,0.33499999999999996
2151,9.84,8.94,9.39,0.4500000000000002
2152,11.5,8.34,9.92,1.58
2153,10.02,8.96,9.49,0.5299999999999994
2154,11.01,8.940000000000001,9.975000000000001,1.0349999999999993
2155,0.0,9.14,4.57,4.57
2156,0.0,10.01,5.005,5.005
2157,0.0,8.45,4.225,4.225
2158,0.0,2.0,1.0,1.0
2159,0.0,0.0,0.0,0.0
2160,0.0,2.0,1.0,1.0
2161,1.0,1.0,1.0,0.0
2162,0.0,1.0,0.5,0.5
2163,15.46,0.0,7.73,7.73
2164,15.12,0.0,7.56,7.56
2165,0.0,0.0,0.0,0.0
2166,0.0,0.0,0.0,0.0
2167,0.0,0.0,0.0,0.0
2168,0.0,0.0,0.0,0.0
2169,14.0,0.0,7.0,7.0
2170,14.0,13.53,13.765,0.23500000000000032
2171,0.0,0.0,0.0,0.0
2172,0.0,12.0,6.0,6.0
2173,0.0,11.0,5.5,5.5
2174,14.19,11.0,12.594999999999999,1.5949999999999998
2175,14.0,11.0,12.5,1.5
2176,12.0,9.0,10.5,1.5
2177,11.0,6.0,8.5,2.5
2178,13.0,7.0,10.0,3.0
2179,10.0,7.0,8.5,1.5
2180,10.0,7.0,8.5,1.5
2181,11.37,8.0,9.684999999999999,1.6849999999999996
2182,8.31,8.46,8.385000000000002,0.07500000000000018
2183,9.0,8.71,8.855,0.14499999999999957
2184,7.07,7.84,7.455,0.3849999999999998
2185,10.63,8.24,9.435,1.1950000000000003
2186,11.91,7.16,9.535,2.375
2187,14.09,9.0,11.545,2.545
2188,10.15,7.41,8.780000000000001,1.37
2189,11.39,7.45,9.42,1.9700000000000002
2190,2.55,7.83,5.1899999999999995,2.64
2191,8.370000000000001,7.07,7.720000000000001,0.6500000000000004
2192,1.0,8.04,4.52,3.5199999999999996
2193,0.0,0.0,0.0,0.0
2194,1.0,1.0,1.0,0.0
2195,1.32,0.0,0.66,0.66
2196,1.0,0.0,0.5,0.5
2197,0.0,0.0,0.0,0.0
2198,0.0,0.0,0.0,0.0
2199,0.0,0.0,0.0,0.0
2200,0.0,2.0,1.0,1.0
2201,1.0,0.0,0.5,0.5
2202,1.0,0.0,0.5,0.5
2203,0.0,1.0,0.5,0.5
2204,0.0,1.0,0.5,0.5
2205,0.0,0.0,0.0,0.0
2206,12.0,0.0,6.0,6.0
2207,0.0,13.0,6.5,6.5
2208,12.0,11.0,11.5,0.5
2209,11.0,11.0,11.0,0.0
2210,10.0,11.0,10.5,0.5
2211,10.0,12.0,11.0,1.0
2212,9.0,8.0,8.5,0.5
2213,9.0,8.0,8.5,0.5
2214,9.0,8.0,8.5,0.5
2215,7.0,9.0,8.0,1.0
2216,9.0,10.92,9.96,0.96
2217,8.0,11.51,9.754999999999999,1.755
2218,12.41,9.51,10.96,1.4500000000000002
2219,12.19,8.44,10.315,1.875
2220,9.63,7.66,8.645,0.9850000000000003
2221,9.65,0.0,4.825,4.825
2222,9.81,1.0,5.405,4.405
2223,10.46,2.0,6.23,4.23
2224,7.56,0.0,3.78,3.78
2225,8.129999999999999,2.0,5.0649999999999995,3.0649999999999995
2226,8.39,1.0,4.695,3.6950000000000003
2227,0.0,0.0,0.0,0.0
2228,0.0,0.0,0.0,0.0
2229,3.0,0.0,1.5,1.5
2230,0.0,1.0,0.5,0.5
2231,0.0,0.0,0.0,0.0
2232,0.0,11.0,5.5,5.5
2233,2.0,11.0,6.5,4.5
2234,0.0,12.0,6.0,6.0
2235,0.0,12.0,6.0,6.0
2236,13.96,11.0,12.48,1.4800000000000004
2237,13.74,11.0,12.370000000000001,1.37
2238,0.0,11.0,5.5,5.5
2239,12.0,8.0,10.0,2.0
2240,11.2,7.0,9.1,2.0999999999999996
2241,9.84,8.0,8.92,0.9199999999999999
2242,9.0,0.0,4.5,4.5
2243,8.02,4.0,6.01,2.01
2244,12.19,5.0,8.594999999999999,3.5949999999999998
2245,13.01,5.95,9.48,3.53
2246,28.13,5.54,16.835,11.295
2247,9.0,5.58,7.29,1.71
2248,9.02,4.66,6.84,2.1799999999999997
2249,9.39,6.72,8.055,1.3350000000000004
2250,9.0,0.0,4.5,4.5
2251,10.16,0.0,5.08,5.08
2252,10.61,0.0,5.305,5.305
2253,11.81,1.0,6.405,5.405
2254,4.46,1.0,2.73,1.73
2255,23.24,0.0,11.62,11.62
2256,9.14,0.0,4.57,4.57
2257,9.94,0.0,4.97,4.97
2258,9.73,0.0,4.865,4.865
2259,2.0,12.0,7.0,5.0
2260,1.0,10.0,5.5,4.5
2261,0.0,9.0,4.5,4.5
2262,2.0,2.0,2.0,0.0
2263,0.0,2.0,1.0,1.0
2264,2.0,0.0,1.0,1.0
2265,2.0,0.0,1.0,1.0
2266,2.0,3.03,2.5149999999999997,0.5149999999999999
2267,0.0,0.0,0.0,0.0
2268,1.0,0.0,0.5,0.5
2269,16.31,0.0,8.155,8.155
2270,0.0,0.0,0.0,0.0
2271,1.0,0.0,0.5,0.5
2272,0.0,0.0,0.0,0.0
2273,0.0,0.0,0.0,0.0
2274,12.0,0.0,6.0,6.0
2275,13.0,13.0,13.0,0.0
2276,19.26,0.0,9.63,9.63
2277,12.0,0.0,6.0,6.0
2278,11.0,10.0,10.5,0.5
2279,12.4,8.0,10.2,2.2
2280,11.0,7.0,9.0,2.0
2281,10.0,7.0,8.5,1.5
2282,9.0,8.0,8.5,0.5
2283,14.06,8.0,11.030000000000001,3.0300000000000002
2284,11.0,6.0,8.5,2.5
2285,11.0,4.0,7.5,3.5
2286,14.66,4.0,9.33,5.33
2287,8.0,6.53,7.265000000000001,0.7349999999999999
2288,12.53,4.88,8.705,3.8249999999999997
2289,10.97,1.0,5.985,4.985
2290,11.9,0.0,5.95,5.95
2291,10.65,1.0,5.825,4.825
2292,22.27,0.0,11.135,11.135
2293,22.0,1.0,11.5,10.5
2294,2.34,0.0,1.17,1.17
2295,0.0,0.0,0.0,0.0
2296,1.0,0.0,0.5,0.5
2297,6.12,0.0,3.06,3.06
2298,0.0,0.0,0.0,0.0
2299,0.0,1.0,0.5,0.5
2300,12.0,0.0,6.0,6.0
2301,11.74,0.0,5.87,5.87
2302,12.0,0.0,6.0,6.0
2303,11.0,10.0,10.5,0.5
2304,11.0,9.0,10.0,1.0
2305,5.0,9.0,7.0,2.0
2306,6.61,9.0,7.805,1.1949999999999998
2307,7.51,7.0,7.255,0.2549999999999999
2308,6.85,9.0,7.925,1.0750000000000002
2309,4.39,9.17,6.779999999999999,2.39
2310,6.43,9.36,7.895,1.4649999999999999
2311,0.0,10.13,5.065,5.065
2312,0.0,10.56,5.28,5.28
2313,3.0,9.6,6.3,3.3
2314,0.0,9.46,4.73,4.73
2315,0.0,10.36,5.18,5.18
2316,0.0,9.37,4.685,4.685
2317,0.0,9.77,4.885,4.885
2318,1.0,7.58,4.29,3.29
2319,1.0,2.0,1.5,0.5
2320,0.0,0.0,0.0,0.0
2321,0.0,0.0,0.0,0.0
2322,12.0,0.0,6.0,6.0
2323,12.0,0.0,6.0,6.0
2324,0.0,1.0,0.5,0.5
2325,10.0,0.0,5.0,5.0
2326,10.0,2.0,6.0,4.0
2327,9.0,13.0,11.0,2.0
2328,7.0,13.0,10.0,3.0
2329,10.0,0.0,5.0,5.0
2330,8.0,12.0,10.0,2.0
2331,10.76,12.0,11.379999999999999,0.6200000000000001
2332,9.08,12.0,10.54,1.46
2333,7.64,11.0,9.32,1.6800000000000002
2334,7.23,10.0,8.615,1.3849999999999998
2335,7.2,10.0,8.6,1.4
2336,4.89,9.0,6.945,2.055
2337,0.0,8.0,4.0,4.0
2338,0.0,8.0,4.0,4.0
2339,1.0,7.0,4.0,3.0
2340,0.0,9.44,4.72,4.72
2341,0.0,8.83,4.415,4.415
2342,0.0,10.17,5.085,5.085
2343,0.0,7.53,3.765,3.765
2344,0.0,6.12,3.06,3.06
2345,0.0,6.81,3.405,3.405
2346,10.0,7.52,8.76,1.2400000000000002
2347,10.0,6.9,8.45,1.5499999999999998
2348,9.0,7.37,8.185,0.815
2349,9.0,5.66,7.33,1.67
2350,9.0,6.35,7.675,1.3250000000000002
2351,8.0,0.0,4.0,4.0
2352,8.0,0.0,4.0,4.0
2353,6.0,1.0,3.5,2.5
2354,5.0,0.0,2.5,2.5
2355,6.0,0.0,3.0,3.0
2356,8.85,5.63,7.24,1.6099999999999999
2357,6.85,3.87,5.359999999999999,1.4899999999999998
2358,5.99,15.13,10.56,4.57
2359,5.85,16.27,11.059999999999999,5.21
2360,0.0,15.22,7.61,7.61
2361,1.0,0.0,0.5,0.5
2362,0.0,0.0,0.0,0.0
2363,0.0,11.0,5.5,5.5
2364,1.0,9.0,5.0,4.0
2365,0.0,9.0,4.5,4.5
2366,12.0,7.0,9.5,2.5
2367,10.0,8.0,9.0,1.0
2368,11.0,8.0,9.5,1.5
2369,11.0,13.63,12.315000000000001,1.3150000000000004
2370,11.0,8.39,9.695,1.3049999999999997
2371,9.0,9.34,9.17,0.16999999999999993
2372,9.0,10.21,9.605,0.6050000000000004
2373,9.0,9.18,9.09,0.08999999999999986
2374,9.0,9.08,9.04,0.040000000000000036
2375,10.0,13.04,11.52,1.5199999999999996
2376,7.0,8.98,7.99,0.9900000000000002
2377,5.0,9.04,7.02,2.0199999999999996
2378,8.36,10.9,9.629999999999999,1.2700000000000005
2379,6.82,9.91,8.365,1.545
2380,6.12,12.37,9.245,3.1249999999999996
2381,6.91,10.61,8.76,1.8499999999999996
2382,6.87,11.19,9.03,2.1599999999999997
2383,7.88,11.56,9.72,1.8400000000000003
2384,6.06,0.0,3.03,3.03
2385,5.1,1.0,3.05,2.05
2386,5.69,2.0,3.845,1.8450000000000002
2387,1.0,3.68,2.34,1.34
2388,0.0,3.0,1.5,1.5
2389,0.0,0.0,0.0,0.0
2390,1.0,0.0,0.5,0.5
2391,0.0,2.7,1.35,1.35
2392,0.0,1.0,0.5,0.5
2393,0.0,15.0,7.5,7.5
2394,0.0,0.0,0.0,0.0
2395,11.0,0.39,5.695,5.305
2396,11.0,1.0,6.0,5.0
2397,12.0,12.0,12.0,0.0
2398,10.0,12.0,11.0,1.0
2399,11.0,11.0,11.0,0.0
2400,8.0,9.0,8.5,0.5
2401,10.0,9.0,9.5,0.5
2402,9.0,9.0,9.0,0.0
2403,9.0,8.0,8.5,0.5
2404,8.0,9.0,8.5,0.5
2405,9.01,8.0,8.504999999999999,0.5049999999999999
2406,9.39,10.54,9.965,0.5749999999999993
2407,12.13,11.45,11.79,0.34000000000000075
2408,10.06,12.35,11.205,1.1449999999999996
2409,5.86,9.97,7.915000000000001,2.055
2410,5.41,11.02,8.215,2.8049999999999997
2411,7.32,26.67,16.995,9.675
2412,5.34,25.74,15.54,10.2
2413,5.67,11.46,8.565000000000001,2.8950000000000005
2414,0.0,25.28,12.64,12.64
2415,0.0,9.92,4.96,4.96
2416,3.0,11.93,7.465,4.465
2417,3.0,22.86,12.93,9.93
2418,0.0,0.0,0.0,0.0
2419,1.22,0.0,0.61,0.61
2420,0.0,1.0,0.5,0.5
2421,1.0,1.0,1.0,0.0
2422,1.0,2.0,1.5,0.5
2423,0.0,0.0,0.0,0.0
2424,2.0,4.22,3.11,1.1099999999999999
2425,2.0,1.0,1.5,0.5
2426,13.0,1.0,7.0,6.0
