,Turn_100,Turn_101,mean,std
2631,20.06999999999994,,20.06999999999994,0.0
2632,25.39999999999986,,25.39999999999986,0.0
2634,43.33999999999969,17.21000000000004,30.274999999999864,13.064999999999825
2635,20.18999999999983,,20.18999999999983,0.0
2640,36.81000000000017,,36.81000000000017,0.0
2641,20.75999999999999,,20.75999999999999,0.0
2642,39.33000000000015,34.54000000000019,36.93500000000017,2.3949999999999783
2643,18.02999999999997,,18.02999999999997,0.0
2644,19.84999999999991,,19.84999999999991,0.0
2647,30.70000000000005,32.01999999999975,31.3599999999999,0.6599999999998492
2648,11.13999999999987,,11.13999999999987,0.0
2649,26.1099999999999,,26.1099999999999,0.0
2650,13.66000000000008,31.13000000000011,22.395000000000095,8.735000000000014
2651,10.05999999999995,15.38000000000011,12.72000000000003,2.660000000000079
2653,23.88000000000011,11.57000000000016,17.725000000000136,6.1549999999999745
2654,24.5300000000002,,24.5300000000002,0.0
2655,26.49000000000024,24.83000000000015,25.660000000000196,0.8300000000000445
2657,23.46000000000026,10.24000000000001,16.850000000000136,6.610000000000125
2658,23.62999999999988,,23.62999999999988,0.0
2659,24.93000000000006,10.22000000000003,17.575000000000045,7.355000000000015
2660,23.25999999999999,25.18000000000006,24.220000000000027,0.9600000000000346
2661,22.81999999999994,26.65000000000032,24.735000000000127,1.9150000000001892
2662,25.07000000000016,32.83999999999992,28.95500000000004,3.884999999999879
2663,19.28999999999996,,19.28999999999996,0.0
2664,19.43999999999983,27.76999999999998,23.604999999999905,4.165000000000074
2665,48.56000000000017,25.81999999999994,37.190000000000055,11.370000000000115
2667,27.21000000000004,,27.21000000000004,0.0
2668,41.94000000000005,22.37999999999988,32.15999999999997,9.780000000000083
2669,19.75000000000023,,19.75000000000023,0.0
2671,36.31999999999994,20.25999999999999,28.289999999999967,8.029999999999976
2672,34.74000000000024,22.34999999999991,28.545000000000073,6.195000000000164
2673,32.30999999999995,18.05999999999995,25.184999999999953,7.125000000000002
2674,33.63999999999987,37.2199999999998,35.429999999999836,1.7899999999999636
2677,31.58999999999969,29.34999999999991,30.4699999999998,1.1199999999998909
2678,14.31999999999994,,14.31999999999994,0.0
2679,10.04999999999973,,10.04999999999973,0.0
2680,15.27999999999975,,15.27999999999975,0.0
2682,25.67999999999984,,25.67999999999984,0.0
2685,10.78999999999996,23.01999999999998,16.90499999999997,6.115000000000009
2687,22.04999999999973,23.00999999999976,22.529999999999745,0.48000000000001464
2688,24.69000000000005,,24.69000000000005,0.0
2689,27.78999999999996,19.09999999999991,23.444999999999936,4.3450000000000255
2690,22.85000000000036,23.25,23.050000000000182,0.19999999999981988
2691,39.67000000000007,47.40999999999985,43.539999999999964,3.8699999999998873
2692,24.40000000000009,25.90000000000009,25.15000000000009,0.75
2693,16.11000000000013,,16.11000000000013,0.0
2694,43.10000000000036,27.24000000000024,35.1700000000003,7.930000000000058
2697,33.42999999999984,40.80000000000018,37.11500000000001,3.6850000000001693
2699,31.29999999999973,40.5,35.899999999999864,4.600000000000135
2700,14.48000000000002,20.86000000000013,17.670000000000076,3.1900000000000555
2701,28.84000000000015,42.44000000000005,35.6400000000001,6.799999999999949
2702,28.92000000000007,,28.92000000000007,0.0
2703,11.01000000000022,23.18000000000029,17.095000000000255,6.0850000000000355
2705,12.82999999999993,19.0300000000002,15.930000000000065,3.1000000000001346
2706,30.51999999999998,40.20000000000027,35.36000000000013,4.840000000000147
2708,33.90999999999985,36.61000000000013,35.25999999999999,1.35000000000014
2709,30.01000000000022,38.56999999999971,34.289999999999964,4.279999999999745
2710,22.10999999999967,,22.10999999999967,0.0
2711,23.59999999999991,39.10000000000036,31.350000000000133,7.750000000000224
2712,20.23000000000002,30.28999999999996,25.25999999999999,5.029999999999969
2713,22.36999999999989,30.69999999999982,26.534999999999854,4.164999999999965
