,db_100,db_101
2632,1.0,1.0
2633,1.0,1.0
2634,0.0,1.0
2635,0.0,1.0
2636,0.0,1.0
2637,0.0,1.0
2638,0.0,2.0
2639,0.0,2.0
2640,0.0,2.0
2641,0.0,2.0
2642,0.0,4.0
2643,0.0,4.0
2644,0.0,4.0
2645,0.0,5.0
2646,0.0,5.0
2647,0.0,4.0
2648,0.0,4.0
2649,0.0,4.0
2650,0.0,3.0
2651,1.0,3.0
2652,1.0,4.0
2653,1.0,4.0
2654,0.0,4.0
2655,0.0,3.0
2656,0.0,1.0
2657,0.0,1.0
2658,0.0,1.0
2659,0.0,1.0
2660,1.0,1.0
2661,1.0,1.0
2662,1.0,1.0
2663,1.0,1.0
2664,1.0,1.0
2665,1.0,1.0
2666,1.0,1.0
2667,1.0,1.0
2668,2.0,1.0
2669,2.0,1.0
2670,2.0,1.0
2671,1.0,0.0
2672,1.0,1.0
2673,1.0,2.0
2674,1.0,2.0
2675,1.0,1.0
2676,1.0,1.0
2677,1.0,1.0
2678,1.0,1.0
2679,0.0,0.0
2680,0.0,0.0
2681,0.0,0.0
2682,0.0,0.0
2683,0.0,0.0
2684,0.0,1.0
2685,0.0,3.0
2686,0.0,3.0
2687,0.0,3.0
2688,0.0,3.0
2689,0.0,3.0
2690,0.0,3.0
2691,0.0,3.0
2692,0.0,3.0
2693,0.0,3.0
2694,0.0,3.0
2695,0.0,0.0
2696,0.0,0.0
2697,1.0,0.0
2698,1.0,0.0
2699,1.0,0.0
2700,1.0,0.0
2701,1.0,0.0
2702,2.0,0.0
2703,1.0,0.0
2704,1.0,0.0
2705,0.0,1.0
2706,0.0,1.0
2707,0.0,1.0
2708,0.0,1.0
2709,0.0,1.0
2710,0.0,1.0
2711,0.0,1.0
2712,0.0,2.0
2713,0.0,2.0
2714,0.0,2.0
2715,0.0,2.0
2716,0.0,2.0
2717,0.0,3.0
2718,0.0,3.0
2719,0.0,2.0
2720,1.0,2.0
2721,3.0,2.0
2722,2.0,2.0
2723,2.0,1.0
2724,0.0,1.0
2725,0.0,1.0
2726,0.0,1.0
2727,1.0,1.0
2728,1.0,1.0
2729,0.0,0.0
2730,0.0,0.0
2731,1.0,0.0
2732,2.0,1.0
2733,2.0,1.0
2734,2.0,1.0
2735,2.0,1.0
2736,2.0,2.0
2737,2.0,3.0
2738,2.0,3.0
2739,2.0,3.0
2740,2.0,3.0
2741,2.0,3.0
2742,3.0,4.0
2743,3.0,4.0
2744,3.0,4.0
2745,1.0,3.0
2746,1.0,2.0
2747,1.0,1.0
2748,1.0,1.0
2749,1.0,1.0
2750,2.0,1.0
2751,2.0,1.0
2752,1.0,1.0
2753,0.0,0.0
2754,0.0,1.0
2755,0.0,1.0
2756,0.0,2.0
2757,0.0,2.0
2758,1.0,2.0
2759,2.0,2.0
2760,2.0,3.0
2761,2.0,4.0
2762,2.0,4.0
2763,2.0,4.0
2764,2.0,4.0
2765,2.0,5.0
2766,2.0,5.0
2767,3.0,4.0
2768,4.0,3.0
2769,4.0,3.0
2770,3.0,4.0
2771,1.0,4.0
2772,0.0,4.0
2773,2.0,3.0
2774,3.0,3.0
2775,2.0,3.0
2776,1.0,2.0
2777,0.0,1.0
2778,0.0,0.0
2779,1.0,0.0
2780,1.0,0.0
2781,1.0,0.0
2782,1.0,0.0
2783,1.0,0.0
2784,1.0,0.0
2785,1.0,0.0
2786,1.0,1.0
2787,1.0,1.0
2788,1.0,1.0
2789,2.0,1.0
2790,2.0,1.0
2791,1.0,1.0
2792,1.0,1.0
2793,1.0,1.0
2794,1.0,1.0
2795,1.0,1.0
2796,1.0,1.0
2797,1.0,1.0
2798,2.0,0.0
2799,1.0,1.0
2800,0.0,1.0
2801,0.0,0.0
2802,0.0,1.0
2803,1.0,2.0
2804,1.0,3.0
2805,1.0,3.0
2806,1.0,3.0
2807,1.0,3.0
2808,1.0,3.0
2809,1.0,3.0
2810,1.0,3.0
2811,1.0,3.0
2812,1.0,3.0
2813,1.0,3.0
2814,1.0,4.0
2815,1.0,4.0
2816,1.0,4.0
2817,1.0,3.0
2818,1.0,2.0
2819,0.0,2.0
2820,0.0,2.0
2821,0.0,2.0
2822,0.0,2.0
2823,0.0,0.0
2824,0.0,0.0
2825,0.0,0.0
2826,0.0,0.0
2827,0.0,0.0
2828,0.0,0.0
2829,0.0,0.0
2830,0.0,0.0
2831,0.0,0.0
2832,1.0,0.0
2833,1.0,0.0
2834,1.0,0.0
2835,1.0,0.0
2836,1.0,0.0
2837,1.0,1.0
2838,2.0,3.0
2839,2.0,3.0
2840,1.0,3.0
2841,1.0,3.0
2842,1.0,4.0
2843,1.0,5.0
2844,2.0,5.0
2845,3.0,5.0
2846,2.0,5.0
2847,2.0,5.0
2848,0.0,3.0
2849,0.0,1.0
2850,1.0,0.0
2851,2.0,0.0
2852,2.0,0.0
2853,2.0,1.0
2854,2.0,1.0
2855,2.0,3.0
2856,2.0,3.0
2857,2.0,4.0
2858,2.0,4.0
2859,2.0,4.0
2860,2.0,4.0
2861,2.0,5.0
2862,2.0,5.0
2863,3.0,7.0
2864,3.0,7.0
2865,2.0,6.0
2866,1.0,7.0
2867,0.0,7.0
2868,0.0,6.0
2869,0.0,7.0
2870,0.0,6.0
2871,0.0,5.0
2872,0.0,4.0
2873,0.0,1.0
2874,0.0,1.0
2875,0.0,1.0
2876,0.0,1.0
2877,0.0,1.0
2878,,
2879,,
