,channel_100,channel_101,channel_102,channel_103
2629,4,4,6,5
2630,2,6,5,3
2631,7,5,6,4
2632,5,4,4,3
2633,5,3,5,6
2634,6,6,4,5
2635,4,7,4,5
2636,2,6,5,3
2637,0,4,3,1
2638,0,0,1,0
2639,0,0,0,0
2640,0,0,0,0
2641,0,0,0,0
2642,0,0,0,0
2643,0,0,0,0
2644,0,0,0,0
2645,0,0,0,0
2646,0,0,0,0
2647,0,0,0,0
2648,0,0,0,0
2649,9,10,9,10
2650,8,9,8,7
2651,6,5,9,7
2652,2,4,4,5
2653,3,9,3,6
2654,3,5,2,2
2655,4,2,6,3
2656,3,0,7,6
2657,4,2,4,6
2658,5,6,3,6
2659,5,5,2,3
2660,4,5,4,7
2661,0,2,1,3
2662,0,2,0,1
2663,0,0,0,0
2664,0,0,0,0
2665,0,0,0,0
2666,0,0,0,0
2667,0,0,0,0
2668,0,0,0,0
2669,0,0,0,0
2670,0,0,0,0
2671,0,0,0,0
2672,0,0,0,0
2673,8,5,6,9
2674,7,6,9,9
2675,5,6,6,5
2676,5,3,5,3
2677,5,6,4,3
2678,5,4,6,7
2679,7,3,5,4
2680,6,5,5,4
2681,5,6,5,4
2682,5,5,5,2
2683,6,5,5,2
2684,9,4,5,2
2685,3,2,3,2
2686,1,1,0,1
2687,0,0,0,0
2688,0,0,0,0
2689,0,0,0,0
2690,0,0,0,0
2691,0,0,0,0
2692,0,0,0,0
2693,0,0,0,0
2694,0,0,0,0
2695,0,0,0,0
2696,0,0,0,0
2697,13,5,7,4
2698,9,6,8,5
2699,5,6,9,1
2700,8,7,2,2
2701,7,3,5,3
2702,8,4,6,3
2703,5,5,6,6
2704,4,8,8,3
2705,3,7,8,2
2706,3,2,10,2
2707,1,6,6,1
2708,2,6,4,3
2709,0,3,2,2
2710,1,1,0,1
2711,0,0,0,0
2712,0,0,0,0
2713,0,0,0,0
2714,0,0,0,0
2715,0,0,0,0
2716,0,0,0,0
2717,0,0,0,0
2718,0,0,0,0
2719,0,0,0,0
2720,0,0,0,0
2721,4,12,10,9
2722,3,11,10,8
2723,3,8,7,6
2724,4,6,4,3
2725,6,4,6,3
2726,5,4,4,2
2727,4,6,6,5
2728,2,2,5,4
2729,0,3,6,7
2730,0,1,10,7
2731,0,4,7,5
2732,3,4,4,3
2733,1,0,1,2
2734,0,1,1,0
2735,0,0,0,0
2736,0,0,0,0
2737,0,0,0,0
2738,0,0,0,0
2739,0,0,0,0
2740,0,0,0,0
2741,0,0,0,0
2742,0,0,0,0
2743,0,0,0,0
2744,0,0,0,0
2745,7,6,6,12
2746,7,3,7,10
2747,4,3,6,5
2748,2,3,1,1
2749,2,3,2,1
2750,5,5,5,4
2751,4,6,7,6
2752,7,5,6,6
2753,6,3,3,5
2754,4,6,3,4
2755,4,6,6,5
2756,5,6,7,3
2757,1,2,4,2
2758,0,0,2,1
2759,0,0,0,0
2760,0,0,0,0
2761,0,0,0,0
2762,0,0,0,0
2763,0,0,0,0
2764,0,0,0,0
2765,0,0,0,0
2766,0,0,0,0
2767,0,0,0,0
2768,0,0,0,0
2769,6,5,10,8
2770,9,6,10,8
2771,7,3,7,9
2772,6,2,5,7
2773,6,5,3,5
2774,6,5,6,4
2775,10,5,5,4
2776,8,4,7,5
2777,8,5,9,3
2778,6,6,6,5
2779,4,8,7,8
2780,3,5,6,5
2781,2,1,2,1
2782,1,1,0,0
2783,0,0,0,0
2784,0,0,0,0
2785,0,0,0,0
2786,0,0,0,0
2787,0,0,0,0
2788,0,0,0,0
2789,0,0,0,0
2790,0,0,0,0
2791,0,0,0,0
2792,0,0,0,0
2793,10,10,10,10
2794,9,6,8,8
2795,7,5,8,8
2796,4,2,5,5
2797,7,2,5,5
2798,5,8,6,7
2799,4,8,6,5
2800,4,4,6,5
2801,4,6,5,8
2802,2,5,3,4
2803,3,5,5,9
2804,4,2,6,8
2805,1,0,4,3
2806,0,0,2,3
2807,0,0,0,0
2808,0,0,0,0
2809,0,0,0,0
2810,0,0,0,0
2811,0,0,0,0
2812,0,0,0,0
2813,0,0,0,0
2814,0,0,0,0
2815,0,0,0,0
2816,0,0,0,0
2817,13,8,9,7
2818,11,9,9,3
2819,7,7,4,5
2820,7,5,4,5
2821,4,6,7,3
2822,6,5,5,7
2823,7,5,7,6
2824,6,5,4,6
2825,6,7,6,7
2826,7,7,4,6
2827,9,7,3,6
2828,1,5,2,3
2829,1,1,0,1
2830,1,0,0,0
2831,0,0,0,0
2832,0,0,0,0
2833,0,0,0,0
2834,0,0,0,0
2835,0,0,0,0
2836,0,0,0,0
2837,0,0,0,0
2838,0,0,0,0
2839,0,0,0,0
2840,0,0,0,0
2841,9,9,11,5
2842,10,9,10,5
2843,4,6,6,6
2844,4,4,3,6
2845,6,3,7,4
2846,6,4,8,5
2847,5,8,6,6
2848,4,7,8,6
2849,3,5,5,7
2850,5,5,3,9
2851,7,5,3,6
2852,2,7,4,5
2853,1,4,2,1
2854,1,1,0,0
2855,0,0,1,0
2856,0,0,0,0
2857,0,0,0,0
2858,0,0,0,0
2859,0,0,0,0
2860,0,0,0,0
2861,0,0,0,0
2862,0,0,0,0
2863,0,0,0,0
2864,0,0,0,0
2865,8,5,9,8
2866,8,5,11,7
2867,7,5,6,9
2868,6,7,7,3
2869,4,6,3,5
2870,5,4,2,5
2871,3,5,2,6
2872,4,6,3,11
2873,4,4,4,7
2874,5,3,2,4
2875,7,3,5,4
2876,1,5,5,6
2877,0,1,2,3
2878,0,0,0,0
2879,0,0,0,0
2880,0,0,0,0
2881,0,0,0,0
2882,0,0,0,0
2883,0,0,0,0
2884,0,0,0,0
2885,0,0,0,0
2886,0,0,0,0
2887,0,0,0,0
2888,0,0,0,0
2889,7,7,11,7
2890,7,6,8,5
2891,6,1,8,3
2892,2,5,4,6
2893,5,6,1,6
2894,3,7,4,3
2895,6,5,6,8
2896,5,3,4,5
2897,7,4,3,7
2898,8,4,5,4
2899,5,4,2,3
2900,2,4,3,4
2901,1,3,1,1
2902,0,1,0,1
2903,0,0,0,0
2904,0,0,0,0
2905,0,0,0,0
2906,0,0,0,0
2907,0,0,0,0
2908,0,0,0,0
2909,0,0,0,0
2910,0,0,0,0
2911,0,0,0,0
2912,0,0,0,0
2913,5,5,5,9
2914,5,6,4,8
2915,5,3,3,7
2916,4,3,6,4
2917,7,4,5,5
2918,5,4,3,2
2919,10,4,2,5
2920,8,3,3,4
2921,6,4,6,4
2922,3,9,6,3
2923,5,7,9,4
2924,5,5,4,3
2925,2,1,3,1
2926,1,0,0,0
2927,0,0,0,0
2928,0,0,0,0
2929,0,0,0,0
2930,0,0,0,0
2931,0,0,0,0
2932,0,0,0,0
2933,0,0,0,0
2934,0,0,0,0
2935,0,0,0,0
2936,0,0,0,0
2937,8,7,10,8
2938,6,8,7,8
2939,7,6,3,6
2940,6,7,3,5
2941,7,4,7,3
2942,7,2,5,4
2943,4,4,6,4
2944,6,2,5,3
2945,10,1,3,4
2946,5,3,2,6
2947,2,4,3,4
2948,2,3,4,2
2949,0,1,3,0
2950,0,0,1,0
2951,0,0,0,0
2952,0,0,0,0
2953,0,0,0,0
2954,0,0,0,0
2955,0,0,0,0
2956,0,0,0,0
2957,0,0,0,0
2958,0,0,0,0
2959,0,0,0,0
2960,0,0,0,0
2961,7,8,9,7
2962,4,8,6,6
2963,6,7,6,2
2964,5,5,6,5
2965,7,7,4,2
2966,5,3,6,4
2967,2,6,6,7
2968,5,5,3,6
2969,4,5,3,7
2970,3,5,3,4
2971,2,6,2,4
2972,6,3,1,6
2973,1,1,1,1
2974,0,0,0,1
2975,0,0,0,0
2976,0,0,0,0
2977,0,0,0,1
2978,0,0,0,0
2979,0,0,0,0
2980,0,0,0,0
2981,0,0,0,0
2982,0,0,0,0
2983,0,0,0,0
2984,0,0,0,0
2985,7,9,6,11
2986,9,7,7,10
2987,6,7,4,7
2988,4,7,3,8
2989,3,5,4,4
2990,8,5,3,3
2991,10,4,6,5
2992,9,6,1,6
2993,6,8,2,6
2994,3,9,1,5
2995,4,6,3,5
2996,3,5,5,4
2997,2,1,2,2
2998,2,0,1,0
2999,0,0,0,0
3000,0,0,0,0
3001,0,0,0,0
3002,0,0,1,0
3003,0,0,0,0
3004,0,0,0,0
3005,0,0,0,0
3006,0,0,0,0
3007,0,0,0,0
3008,0,0,0,0
3009,10,10,6,7
3010,9,11,7,7
3011,6,4,5,6
3012,6,2,8,5
3013,5,4,5,6
3014,3,10,5,3
3015,5,10,6,4
3016,4,5,5,5
3017,5,7,6,5
3018,4,4,2,5
3019,3,4,2,6
3020,4,7,3,5
3021,3,3,2,3
3022,2,2,1,1
3023,0,0,0,0
3024,0,0,0,0
3025,0,0,0,0
3026,0,0,0,0
3027,0,0,0,0
3028,0,0,0,0
3029,0,0,0,0
3030,0,0,0,0
3031,0,0,0,0
3032,0,0,0,0
3033,5,7,8,7
3034,2,8,8,6
3035,2,7,4,6
3036,3,4,4,7
3037,6,6,4,9
3038,5,7,6,5
3039,7,6,5,5
3040,6,9,7,8
3041,3,10,5,9
3042,4,6,4,7
3043,2,5,4,6
3044,3,5,7,4
3045,2,2,2,2
3046,0,0,0,1
3047,0,0,0,0
3048,0,0,0,0
3049,0,0,0,0
3050,0,0,0,0
3051,0,0,0,0
3052,0,0,0,0
3053,0,0,0,0
3054,0,0,0,0
3055,0,0,0,0
3056,0,0,0,0
3057,7,8,10,10
3058,8,8,8,7
3059,5,5,7,5
3060,3,5,5,5
3061,6,2,5,3
3062,3,5,5,4
3063,7,6,7,7
3064,4,7,6,5
3065,4,6,5,3
3066,3,7,4,1
3067,6,5,5,3
3068,4,7,4,2
3069,0,5,2,1
3070,0,3,0,0
3071,0,0,0,0
3072,0,0,0,0
3073,0,0,0,0
3074,0,0,0,0
3075,0,0,0,0
3076,0,0,0,0
3077,0,0,0,0
3078,0,0,0,0
3079,0,0,0,0
3080,0,0,0,0
3081,6,9,8,9
3082,10,11,7,5
3083,7,8,8,4
3084,6,5,5,5
3085,4,3,5,6
3086,3,7,4,3
3087,6,7,3,4
3088,5,8,3,4
3089,7,8,7,7
3090,10,8,7,5
3091,5,8,6,5
3092,5,5,5,2
3093,1,1,2,1
3094,1,0,1,0
3095,0,0,0,0
3096,0,0,0,0
3097,0,0,0,1
3098,0,0,0,0
3099,0,0,0,0
3100,0,0,0,0
3101,0,0,0,0
3102,0,0,0,0
3103,0,0,0,0
3104,0,0,0,0
3105,8,6,10,10
3106,8,8,10,9
3107,7,6,9,5
3108,4,3,3,3
3109,6,4,4,5
3110,6,7,4,3
3111,6,11,3,4
3112,8,6,5,1
3113,8,6,6,4
3114,7,5,5,4
3115,5,4,3,4
3116,6,5,4,3
3117,0,2,1,1
3118,0,1,1,1
3119,0,0,0,0
3120,0,0,0,0
3121,0,0,0,0
3122,0,0,0,0
3123,0,0,0,0
3124,0,0,0,0
3125,0,0,0,0
3126,0,0,0,0
3127,0,0,0,0
3128,0,0,0,0
3129,5,8,8,9
3130,7,7,8,10
3131,5,4,7,7
3132,4,4,5,5
3133,6,5,4,5
3134,7,6,5,5
3135,6,5,5,2
3136,7,7,8,5
3137,5,5,8,6
3138,4,6,6,4
3139,4,8,2,8
3140,5,5,2,4
3141,1,3,1,1
3142,1,1,0,0
3143,0,0,0,0
3144,0,0,1,0
3145,0,0,0,0
3146,0,0,0,0
3147,0,0,0,0
3148,0,0,0,0
3149,0,0,0,0
3150,0,0,0,0
3151,0,0,0,0
3152,0,0,0,0
3153,6,7,8,9
3154,7,6,10,10
3155,7,5,7,8
3156,5,3,3,6
3157,5,2,3,3
3158,7,7,6,5
3159,5,3,5,8
3160,4,7,4,6
3161,6,3,5,6
3162,6,7,7,3
3163,4,3,6,9
3164,2,6,9,6
3165,1,2,3,3
3166,1,1,1,1
3167,0,0,0,0
3168,0,0,0,0
3169,0,0,0,0
3170,0,0,1,0
3171,0,0,0,0
3172,0,0,0,0
3173,0,0,0,0
3174,0,0,0,0
3175,0,0,0,0
3176,0,0,0,0
3177,9,9,12,8
3178,9,8,10,6
3179,8,4,6,2
3180,6,2,4,3
3181,5,2,5,5
3182,4,3,8,5
3183,6,4,5,5
3184,8,5,4,5
3185,10,7,5,9
3186,11,7,6,6
3187,8,6,3,9
3188,5,3,4,6
3189,0,0,2,3
3190,0,0,0,1
3191,0,0,0,0
3192,0,0,0,0
3193,0,0,0,0
3194,0,0,0,0
3195,0,0,0,0
3196,0,0,0,0
3197,0,0,0,0
3198,0,0,0,0
3199,0,0,0,0
3200,0,0,0,0
3201,11,4,7,6
3202,10,7,3,7
3203,7,5,7,5
3204,8,6,5,3
3205,6,6,3,2
3206,8,4,2,6
3207,5,3,4,8
3208,6,6,5,6
3209,7,4,4,9
3210,9,4,5,6
3211,7,5,4,8
3212,4,5,1,4
3213,1,2,0,2
3214,0,1,0,0
3215,0,0,0,0
3216,0,0,0,0
3217,0,0,1,0
3218,0,0,0,0
3219,0,0,0,0
3220,0,0,0,0
3221,0,0,0,0
3222,0,0,0,0
3223,0,0,0,0
3224,0,0,0,0
3225,6,7,8,10
3226,8,5,8,12
3227,6,6,6,7
3228,2,4,3,4
3229,4,4,7,4
3230,7,8,7,5
3231,8,3,5,7
3232,6,3,5,5
3233,4,10,6,6
3234,3,6,3,3
3235,6,1,4,4
3236,6,3,2,7
3237,3,2,0,4
3238,0,1,0,0
3239,0,0,0,0
3240,0,0,0,0
3241,0,1,0,0
3242,0,0,0,0
3243,0,0,0,0
3244,0,0,0,0
3245,0,0,0,0
3246,0,0,0,0
3247,0,0,0,0
3248,0,0,0,0
3249,3,9,8,10
3250,7,11,7,6
3251,6,6,7,5
3252,6,6,6,3
3253,5,4,7,4
3254,8,4,6,6
3255,4,1,2,8
3256,5,5,5,6
3257,3,9,4,4
3258,5,4,3,2
3259,3,4,4,2
3260,3,5,4,4
3261,1,3,2,1
3262,1,2,1,0
3263,0,0,1,0
3264,0,0,0,0
3265,0,0,0,0
3266,0,0,0,0
3267,0,0,0,0
3268,0,0,0,0
3269,0,0,0,0
3270,0,0,0,0
3271,0,0,0,0
3272,0,0,0,0
3273,12,11,9,8
3274,7,9,4,9
3275,6,7,5,7
3276,1,1,3,4
3277,3,2,3,2
3278,5,10,6,5
3279,6,12,8,6
3280,5,11,10,8
3281,6,9,4,8
3282,6,5,3,6
3283,2,4,2,3
3284,4,3,5,5
3285,3,1,0,2
3286,3,1,0,1
3287,0,0,0,0
3288,0,0,0,0
3289,0,0,0,0
3290,0,0,0,0
3291,0,0,0,0
3292,0,0,0,0
3293,0,0,0,0
3294,0,0,0,0
3295,0,0,0,0
3296,0,0,0,0
3297,6,11,10,6
3298,7,10,10,9
3299,5,5,9,6
3300,2,0,2,6
3301,6,2,4,4
3302,3,9,4,3
3303,5,8,3,5
3304,3,9,9,6
3305,5,7,7,3
3306,3,6,10,4
3307,3,3,2,5
3308,1,2,4,7
3309,0,1,3,5
3310,0,0,1,0
3311,0,0,0,0
3312,0,0,0,0
3313,0,0,0,0
3314,0,0,0,0
3315,0,0,0,0
3316,0,0,0,0
3317,0,0,0,0
3318,0,0,0,0
3319,0,0,0,0
3320,0,0,0,0
3321,5,8,7,6
3322,5,8,7,7
3323,6,4,4,7
3324,6,3,2,6
3325,2,2,3,5
3326,8,5,6,3
3327,8,5,4,5
3328,6,4,5,7
3329,6,7,5,6
3330,4,6,2,6
3331,2,5,2,1
3332,6,3,2,3
3333,3,2,2,0
3334,2,1,0,0
3335,0,0,0,0
3336,0,0,0,0
3337,0,0,0,0
3338,0,0,0,0
3339,0,0,0,0
3340,0,0,0,0
3341,0,0,0,0
3342,0,0,0,0
3343,0,0,0,0
3344,0,0,0,0
3345,8,6,6,5
3346,8,8,5,8
3347,8,8,3,3
3348,5,6,1,3
3349,4,5,4,1
3350,3,7,4,4
3351,3,4,4,7
3352,6,4,5,9
3353,6,7,3,5
3354,6,5,4,6
3355,3,4,4,4
3356,2,7,5,4
3357,1,1,1,2
3358,1,0,0,1
3359,0,0,0,0
3360,0,0,0,0
3361,0,0,0,0
3362,0,0,0,0
3363,0,0,0,0
3364,0,0,0,0
3365,0,0,0,0
3366,0,0,0,0
3367,0,0,0,0
3368,0,0,0,0
3369,8,6,8,7
3370,5,6,5,4
3371,5,4,5,5
3372,5,5,4,5
3373,4,5,3,4
3374,7,3,8,6
3375,8,5,8,8
3376,5,7,5,6
3377,7,6,3,7
3378,6,8,7,1
3379,4,3,4,5
3380,6,5,5,5
3381,2,2,2,1
3382,0,1,0,0
3383,0,0,0,0
3384,0,0,0,0
3385,0,0,0,0
3386,0,0,0,0
3387,0,0,0,0
3388,0,0,0,0
3389,0,0,0,0
3390,0,0,0,0
3391,0,0,0,0
3392,0,0,0,0
3393,9,5,9,6
3394,5,3,8,6
3395,5,6,5,3
3396,3,7,5,3
3397,6,6,5,3
3398,4,3,6,4
3399,6,6,6,7
3400,4,7,5,8
3401,6,6,4,5
3402,3,2,5,7
3403,4,5,4,3
3404,2,5,5,5
3405,1,0,2,2
3406,0,0,0,0
3407,0,0,0,0
3408,0,0,0,0
3409,0,0,0,0
3410,0,0,0,0
3411,0,0,0,0
3412,0,0,0,0
3413,0,0,0,0
3414,0,0,0,0
3415,0,0,0,0
3416,0,0,0,0
3417,9,8,11,9
3418,7,7,11,7
3419,7,6,8,4
3420,1,4,6,3
3421,2,7,7,1
3422,1,4,5,3
3423,4,2,5,5
3424,3,1,6,6
3425,2,5,3,5
3426,2,5,5,7
3427,5,7,6,7
3428,3,5,3,5
3429,1,3,0,3
3430,1,0,0,1
3431,0,0,0,0
3432,0,0,0,0
3433,0,0,0,0
3434,0,0,0,0
3435,0,0,0,0
3436,0,0,0,0
3437,0,0,0,0
3438,0,0,0,0
3439,0,0,0,0
3440,0,0,0,0
3441,7,8,11,8
3442,6,6,8,9
3443,3,3,4,5
3444,3,2,4,5
3445,2,3,4,5
3446,5,6,2,8
3447,4,4,2,8
3448,6,5,4,6
3449,4,4,6,7
3450,5,5,6,6
3451,6,5,2,9
3452,6,4,2,11
3453,2,1,0,5
3454,1,1,0,0
3455,0,0,0,0
3456,0,0,0,0
3457,0,0,0,0
3458,0,0,0,0
3459,0,0,0,0
3460,0,0,0,0
3461,0,0,0,0
3462,0,0,0,0
3463,0,0,0,0
3464,0,0,0,0
3465,6,8,7,9
3466,6,8,7,8
3467,5,5,7,2
3468,7,3,8,1
3469,6,5,6,5
3470,6,4,7,3
3471,7,3,9,3
3472,7,6,7,7
3473,4,8,9,6
3474,3,4,9,3
3475,8,3,6,5
3476,7,1,4,7
3477,6,0,2,7
3478,2,0,1,3
3479,0,0,0,1
3480,0,0,0,0
3481,0,0,0,0
3482,0,0,0,0
3483,0,0,0,0
3484,0,0,0,0
3485,0,0,0,0
3486,0,0,0,0
3487,0,0,0,0
3488,0,0,0,0
3489,8,6,7,11
3490,6,5,8,9
3491,7,7,5,8
3492,9,4,1,4
3493,7,6,8,2
3494,4,7,6,3
3495,4,4,6,5
3496,8,6,5,4
3497,7,6,7,6
3498,6,7,8,2
3499,5,6,7,5
3500,6,7,6,4
3501,4,4,4,1
3502,1,0,3,1
3503,0,0,0,0
3504,0,0,0,0
3505,0,1,0,0
3506,0,0,0,0
3507,0,0,0,0
3508,0,0,0,0
3509,0,0,0,0
3510,0,0,0,0
3511,0,0,0,0
3512,0,0,0,0
3513,8,9,10,4
3514,10,5,7,7
3515,4,6,3,6
3516,6,4,1,7
3517,5,5,4,6
3518,5,7,5,5
3519,6,7,4,6
3520,3,5,4,5
3521,4,6,5,7
3522,8,4,6,6
3523,7,2,4,4
3524,5,5,8,4
3525,2,1,3,1
3526,1,0,1,0
3527,0,0,0,0
3528,0,0,0,0
3529,0,0,0,0
3530,0,0,0,0
3531,0,0,0,0
3532,0,0,0,0
3533,0,0,0,0
3534,0,0,0,0
3535,0,0,0,0
3536,0,0,0,0
3537,6,9,10,13
3538,4,8,11,10
3539,5,7,7,8
3540,6,3,6,4
3541,5,0,5,6
3542,3,4,4,8
3543,8,4,8,5
3544,7,4,10,1
3545,4,3,8,5
3546,4,5,4,4
3547,4,2,3,7
3548,6,1,3,10
3549,2,1,1,5
3550,0,1,2,0
3551,0,0,0,0
3552,0,0,0,0
3553,0,0,0,0
3554,0,0,0,0
3555,0,0,0,0
3556,0,0,0,0
3557,0,0,0,0
3558,0,0,0,0
3559,0,0,0,0
3560,0,0,0,0
3561,9,6,7,10
3562,9,8,10,8
3563,5,3,6,6
3564,3,2,2,5
3565,3,4,4,3
3566,7,5,7,5
3567,4,5,10,9
3568,4,5,10,10
3569,2,3,8,6
3570,5,3,7,8
3571,2,1,4,6
3572,3,3,4,8
3573,0,0,2,4
3574,0,0,0,0
3575,0,0,0,0
3576,0,0,0,0
3577,0,0,0,0
3578,0,0,1,0
3579,0,0,0,0
3580,0,0,0,0
3581,0,0,0,0
3582,0,0,0,0
3583,0,0,0,0
3584,0,0,0,0
3585,6,6,10,10
3586,6,6,9,7
3587,7,7,4,4
3588,6,6,3,6
3589,5,1,5,6
3590,4,2,8,7
3591,3,2,5,5
3592,5,1,3,4
3593,3,4,2,2
3594,6,4,6,6
3595,6,5,1,6
3596,6,5,2,6
3597,3,1,2,3
3598,2,0,1,1
3599,0,0,0,0
3600,0,0,0,0
3601,0,0,0,0
3602,0,0,0,0
3603,0,0,0,0
3604,0,0,1,0
3605,0,0,0,0
3606,0,0,0,0
3607,0,0,0,0
3608,0,0,0,0
3609,5,8,9,5
3610,6,6,7,6
3611,3,5,7,4
3612,8,3,6,5
3613,9,5,3,1
3614,7,5,3,6
3615,2,4,4,7
3616,4,3,4,6
3617,3,3,5,3
3618,2,7,6,4
3619,2,4,4,6
3620,2,3,6,3
3621,1,1,3,1
3622,0,1,3,1
3623,0,0,0,0
3624,0,0,0,0
3625,0,0,0,0
3626,0,0,0,0
3627,0,0,0,0
3628,0,0,0,0
3629,0,0,0,0
3630,0,0,0,0
3631,0,0,0,0
3632,0,0,0,0
3633,8,11,11,10
3634,8,11,7,10
3635,3,9,3,7
3636,5,5,6,2
3637,5,8,4,2
3638,3,3,4,2
3639,5,8,5,4
3640,3,8,5,4
3641,3,8,7,5
3642,3,7,8,6
3643,6,5,6,5
3644,2,6,6,4
3645,2,2,4,1
3646,1,1,0,0
3647,0,0,0,0
3648,0,0,0,0
3649,0,0,0,0
3650,0,0,0,0
3651,0,0,0,0
3652,0,0,0,0
3653,0,0,0,0
3654,0,0,0,0
3655,0,0,0,0
3656,0,0,0,0
3657,9,8,7,4
3658,11,13,6,5
3659,10,11,7,5
3660,4,6,2,4
3661,2,4,4,4
3662,2,4,6,1
3663,6,7,6,3
3664,5,6,4,4
3665,8,6,9,4
3666,7,5,12,5
3667,5,7,10,5
3668,4,5,5,2
3669,3,1,2,0
3670,1,1,1,0
3671,0,0,0,0
3672,0,0,0,0
3673,0,0,0,0
3674,0,1,0,0
3675,0,0,0,0
3676,0,0,0,1
3677,0,0,0,0
3678,0,0,0,0
3679,0,0,0,0
3680,0,0,0,0
3681,8,10,9,8
3682,8,10,9,8
3683,6,4,7,6
3684,7,2,3,7
3685,6,4,2,6
3686,3,7,3,4
3687,3,6,6,5
3688,9,4,7,4
3689,9,3,6,0
3690,7,2,7,2
3691,11,2,4,5
3692,8,3,4,5
3693,4,0,1,4
3694,0,0,0,1
3695,0,0,0,1
3696,0,0,0,0
3697,0,0,0,0
3698,0,0,0,0
3699,0,0,1,0
3700,0,0,0,0
3701,0,0,0,0
3702,0,0,0,0
3703,0,0,0,0
3704,0,0,0,0
3705,11,5,10,10
3706,8,7,6,9
3707,8,8,5,5
3708,8,5,5,7
3709,8,4,4,7
3710,6,10,4,2
3711,8,6,4,5
3712,8,8,6,6
3713,9,6,5,6
3714,6,3,4,7
3715,6,5,4,7
3716,6,1,4,8
3717,3,0,2,3
3718,1,0,0,1
3719,0,0,0,0
3720,0,0,0,0
3721,0,0,0,0
3722,0,0,0,0
3723,0,0,0,0
3724,0,0,0,0
3725,0,0,0,0
3726,0,0,0,0
3727,0,0,0,0
3728,0,0,0,0
3729,10,11,9,8
3730,5,8,7,7
3731,3,3,6,6
3732,3,3,2,6
3733,9,2,6,8
3734,7,6,5,7
3735,4,6,4,6
3736,7,10,8,8
3737,8,6,8,7
3738,11,5,10,8
3739,5,5,9,10
3740,4,3,3,7
3741,2,1,0,4
3742,2,0,1,3
3743,0,0,0,0
3744,0,0,0,0
3745,0,0,0,0
3746,0,0,0,0
3747,0,0,0,0
3748,0,0,0,0
3749,0,0,0,0
3750,0,0,0,0
3751,0,0,0,0
3752,0,0,0,0
3753,8,11,11,8
3754,7,10,9,7
3755,7,7,8,7
3756,6,3,6,5
3757,3,3,3,5
3758,9,5,4,5
3759,9,5,7,4
3760,8,8,7,4
3761,6,8,4,7
3762,7,10,5,7
3763,10,5,3,3
3764,8,5,3,2
3765,4,2,0,1
3766,2,1,0,1
3767,0,0,0,0
3768,0,0,0,0
3769,0,0,0,0
3770,0,0,0,0
3771,0,0,0,0
3772,0,0,0,0
3773,0,0,0,0
3774,0,0,0,0
3775,0,0,0,0
3776,0,0,0,0
3777,7,8,12,11
3778,11,10,10,7
3779,6,9,7,5
3780,2,7,5,5
3781,3,6,2,4
3782,3,8,4,7
3783,4,6,7,9
3784,5,5,5,11
3785,3,6,6,9
3786,6,5,4,10
3787,6,5,5,9
3788,4,5,5,2
3789,2,4,5,1
3790,0,1,2,0
3791,0,0,0,0
3792,0,0,0,0
3793,0,0,0,0
3794,0,0,0,0
3795,0,0,0,0
3796,0,0,0,0
3797,0,0,0,0
3798,0,0,0,0
3799,0,0,0,0
3800,0,0,0,0
3801,8,8,9,10
3802,7,5,7,12
3803,7,6,3,10
3804,7,7,2,7
3805,5,5,3,4
3806,7,8,6,3
3807,13,5,9,6
3808,6,5,8,5
3809,5,6,4,8
3810,5,6,6,9
3811,3,6,4,6
3812,3,6,6,3
3813,3,4,1,2
3814,2,1,1,1
3815,1,0,0,0
3816,0,0,0,0
3817,0,0,0,0
3818,0,0,0,0
3819,0,0,0,0
3820,0,0,0,0
3821,0,0,0,0
3822,0,0,0,0
3823,0,0,0,0
3824,0,0,0,0
3825,11,9,10,8
3826,7,11,12,12
3827,5,7,7,6
3828,3,5,4,5
3829,2,4,3,3
3830,3,5,4,6
3831,3,3,4,8
3832,5,3,7,8
3833,2,5,7,8
3834,3,7,6,6
3835,1,6,5,3
3836,2,7,6,2
3837,1,1,4,1
3838,0,0,0,1
3839,0,0,0,0
3840,0,0,0,0
3841,0,0,0,0
3842,0,0,0,0
3843,0,0,0,0
3844,0,0,0,0
3845,0,0,0,0
3846,0,0,0,0
3847,0,0,0,0
3848,0,0,0,0
3849,7,6,6,5
3850,5,4,9,8
3851,2,5,7,4
3852,5,8,5,4
3853,3,6,3,4
3854,1,6,3,4
3855,2,4,4,5
3856,3,3,6,5
3857,6,4,7,4
3858,5,3,6,5
3859,2,3,7,4
3860,6,8,7,3
3861,0,3,4,2
3862,0,0,2,1
3863,0,0,0,0
3864,0,0,0,0
3865,0,1,0,0
3866,0,0,0,0
3867,0,0,0,0
3868,0,0,0,0
3869,0,0,0,0
3870,0,0,0,0
3871,0,0,0,0
3872,0,0,0,0
3873,7,6,10,8
3874,10,6,8,6
3875,4,4,3,5
3876,7,5,5,2
3877,6,7,5,4
3878,6,5,8,4
3879,7,2,5,6
3880,7,4,6,8
3881,4,8,5,4
3882,2,7,4,4
3883,3,10,4,2
3884,3,8,5,2
3885,1,4,3,0
3886,1,0,2,0
3887,0,0,0,0
3888,0,0,0,0
3889,0,0,0,0
3890,0,0,0,0
3891,0,0,0,0
3892,0,0,0,0
3893,0,0,0,0
3894,0,0,0,0
3895,0,0,0,0
3896,0,0,0,0
3897,8,10,8,11
3898,8,8,6,9
