,Dwell_100,Dwell_101,Dwell_102,Dwell_103,mean,std
3278,14.79,2.98,12.61,12.9,10.82,4.603178249861719
3280,16.17,14.24,19.77,3.43,13.402500000000002,6.090079535605426
3281,4.79,,3.57,14.08,7.4799999999999995,4.693406722911053
3283,19.81,5.02,8.64,8.44,10.4775,5.576909426375866
3284,3.72,,21.3,3.99,9.67,8.224390554928675
3285,15.48,17.37,18.99,7.390000000000001,14.807500000000001,4.459015446261652
3286,6.44,14.72,9.07,4.22,8.6125,3.9218833167242497
3287,5.34,7.109999999999999,4.61,,5.6866666666666665,1.049645442783207
3288,12.38,7.69,3.5,,7.8566666666666665,3.62715989293123
3289,2.45,,3.65,,3.05,0.5999999999999999
3290,11.34,13.62,,7.04,10.666666666666666,2.7281414104762884
3292,3.95,5.53,11.01,5.609999999999999,6.525,2.672690591894243
3293,3.66,3.23,5.15,5.96,4.5,1.1036983283488293
3294,15.13,4.69,3.92,10.6,8.585,4.57794986866392
3295,10.25,7.28,7.09,18.62,10.81,4.679983974331536
3297,7.25,10.58,2.79,7.74,7.09,2.789184468621608
3298,11.67,3.47,5.35,7.32,6.952500000000001,3.0449004499326406
3299,15.2,,12.29,4.45,10.646666666666667,4.539899656257711
3300,14.23,,5.08,,9.655000000000001,4.575
3301,4.949999999999999,3.2,,16.21,8.12,5.764934229170934
3302,4.69,3.57,15.31,8.71,8.07,4.596237591770033
3305,7.050000000000001,6.4,4.29,19.17,9.227500000000001,5.830276044065152
3306,4.28,,4.45,6.16,4.963333333333334,0.8490124982720938
3307,6.56,,6.91,4.18,5.883333333333333,1.2128845323809225
3308,15.32,5.38,8.11,12.78,10.397499999999999,3.8831454711354816
3309,8.14,5.49,8.74,14.87,9.31,3.435105529674452
3310,8.3,,3.46,,5.880000000000001,2.4200000000000004
3314,16.88,10.12,8.58,12.59,12.0425,3.137916307041983
3315,6.09,11.02,6.74,,7.95,2.1869766040510505
3316,7.140000000000001,3.43,5.4,4.23,5.050000000000001,1.39529566759164
3317,9.629999999999999,,12.33,7.2,9.72,2.095280410828107
3318,2.86,6.93,21.68,2.77,8.56,7.758952893271101
3319,4.49,8.94,4.01,5.16,5.6499999999999995,1.9428973210131304
3320,9.739999999999998,5.51,4.02,5.12,6.097499999999999,2.172813556198506
3321,21.01,3.74,5.5,4.96,8.8025,7.076780253052938
3323,11.83,3.31,12.16,10.19,9.3725,3.578815271846257
3324,4.640000000000001,3.63,2.88,13.4,6.137499999999999,4.239259221845251
3325,5.02,10.47,,16.42,10.636666666666668,4.655522407731371
3326,6.960000000000001,19.17,4.6,23.14,13.467500000000001,7.859005582769362
3327,3.86,,5.9,10.92,6.8933333333333335,2.966584268518631
3328,6.47,,11.74,,9.105,2.6350000000000002
3329,5.71,10.67,2.61,,6.329999999999999,3.3195582035365288
3330,3.42,13.51,10.87,6.6,8.6,3.8759966460253805
3331,4.859999999999999,15.06,3.58,,7.833333333333333,5.136674237502533
3332,5.779999999999999,6.109999999999999,24.49,13.33,12.427499999999998,7.58977066517823
3333,15.78,,11.03,6.83,11.213333333333333,3.65612119906086
3334,5.31,7.960000000000001,14.64,18.65,11.64,5.2856267367266865
3338,5.44,,,3.88,4.66,0.7800000000000002
3339,9.08,2.99,,8.48,6.8500000000000005,2.7404014304477364
3340,5.5,10.93,4.66,6.600000000000001,6.9225,2.4138390066448094
3341,13.78,13.74,13.48,9.39,12.5975,1.8554295324802823
3343,6.91,7.32,4.11,,6.113333333333333,1.4264252132126973
3344,17.4,2.48,2.88,20.49,10.8125,8.206769690322739
3345,19.34,2.74,,12.17,11.416666666666666,6.797824815499604
3347,17.63,,,4.98,11.305,6.324999999999999
3348,5.94,19.68,,7.970000000000001,11.196666666666667,6.055599795964796
3349,3.44,,9.61,,6.5249999999999995,3.0849999999999995
3350,6.41,7.210000000000001,2.35,,5.323333333333333,2.1276800093581327
3351,8.99,15.34,3.46,,9.263333333333334,4.853839259344664
3352,13.3,6.33,14.4,7.53,10.39,3.507541874304568
3354,3.09,,,8.04,5.5649999999999995,2.4749999999999996
3356,3.68,,3.6,3.08,3.453333333333333,0.26599916457680006
3357,5.529999999999999,,6.35,3.18,5.02,1.3434532618095303
3359,13.51,16.45,13.65,,14.536666666666667,1.354137691997711
3360,3.33,,12.47,21.96,12.586666666666668,7.606113038573353
3361,5.4,14.43,8.84,5.21,8.469999999999999,3.73199008573174
3363,3.1,10.12,4.55,,5.923333333333333,3.0259580668314325
3364,12.97,6.52,4.17,7.03,7.672500000000001,3.2431495108921515
3365,8.54,11.43,7.94,,9.303333333333333,1.5235995391032235
3366,7.779999999999999,7.06,5.880000000000001,2.82,5.885,1.8951187297897722
3367,11.95,,15.85,18.9,15.566666666666665,2.844390190454811
3368,5.32,6.54,,7.859999999999999,6.573333333333333,1.037218502641667
3370,6.42,13.75,,4.33,8.166666666666666,4.039161079014084
3371,7.08,5.44,19.05,7.27,9.71,5.439186520059779
3374,5.54,3.56,2.79,6.69,4.6450000000000005,1.5492982282310919
3375,3.73,7.76,3.4,3.51,4.6,1.8282915522421472
3377,8.51,,3.0,5.08,5.53,2.2718421306654797
3378,10.32,13.85,3.87,7.76,8.950000000000001,3.6438098194060564
3379,17.2,6.15,3.92,13.9,10.2925,5.442808902579623
3380,11.27,3.03,5.640000000000001,11.77,7.927499999999999,3.713329873577083
3381,18.54,6.140000000000001,16.46,2.92,11.015,6.625109433058445
3382,10.94,,4.99,8.91,8.28,2.469588359760927
3384,6.42,3.0,,13.01,7.476666666666667,4.154309676575506
3386,13.12,11.41,9.92,,11.483333333333334,1.307423250349922
3387,9.08,6.19,3.95,12.32,7.885,3.140640858168918
3388,15.74,,3.55,,9.645,6.095
3389,6.17,6.699999999999999,12.61,9.9,8.844999999999999,2.6002355662516425
3390,3.58,6.41,17.08,,9.023333333333333,5.812895625723513
3391,4.71,5.6,5.04,7.19,5.635,0.952483595659264
3392,3.65,6.51,8.16,4.9,5.805,1.6960321341295392
3393,3.21,6.59,6.88,9.93,6.6525,2.379520697535535
3394,6.29,20.62,4.24,,10.383333333333333,7.286637694361433
3395,7.2,5.82,5.149999999999999,,6.056666666666666,0.8534765504817476
3396,4.46,,5.25,16.29,8.666666666666666,5.400150203672322
3397,10.72,2.63,2.95,10.01,6.577500000000001,3.797495062537936
3398,11.69,15.81,7.25,3.87,9.655,4.507646281597526
3399,3.97,,8.64,3.53,5.38,2.3121562807618927
3400,9.36,4.880000000000001,8.83,9.21,8.07,1.8518504259253767
3402,4.56,17.75,10.11,4.78,9.3,5.360890784188762
3403,13.92,3.15,14.74,,10.603333333333333,5.280923740744185
3404,11.86,5.29,8.44,13.01,9.649999999999999,3.0268548032570046
3405,5.99,5.279999999999999,7.119999999999999,,6.13,0.7576718726907226
3408,8.57,11.82,,,10.195,1.625
3409,17.35,13.18,,,15.265,2.085000000000001
3410,17.27,9.21,26.01,16.38,17.2175,5.960962065807834
3412,7.24,,8.96,3.5,6.566666666666667,2.2793176366818404
3413,17.95,4.53,,2.91,8.463333333333333,6.740609929540665
3414,6.3,7.8,18.79,8.52,10.3525,4.936787290333664
3415,6.08,5.15,,9.01,6.746666666666667,1.644837040222796
3416,8.649999999999999,2.85,9.98,,7.159999999999999,3.095620562450551
3417,5.27,6.01,10.51,16.14,9.4825,4.33536258575912
3418,13.76,,12.34,3.59,9.896666666666667,4.497008882456081
3419,10.97,12.79,10.08,,11.28,1.1278593292900785
3420,3.76,7.74,8.6,5.94,6.510000000000001,1.8552897347853785
3421,4.050000000000001,6.56,10.64,8.02,7.3175,2.3865704996919743
3423,8.6,8.64,,13.5,10.246666666666668,2.30051202030234
3425,5.779999999999999,7.76,5.82,11.87,7.807499999999999,2.478259217676795
3427,2.41,2.46,,10.42,5.096666666666667,3.7642204446014524
3430,12.19,6.550000000000001,18.24,6.7,10.920000000000002,4.798452875667322
3432,5.93,6.359999999999999,6.44,4.279999999999999,5.7524999999999995,0.8719912556901017
3434,7.79,14.85,3.21,16.09,10.485,5.259702938379696
3435,7.68,4.07,,7.390000000000001,6.38,1.637701641528965
3436,8.899999999999999,8.98,6.02,14.41,9.5775,3.034175135024345
3437,4.39,,9.71,6.54,6.88,2.1851468295441085
3439,12.37,,4.06,13.88,10.103333333333333,4.3175172907071895
3442,20.97,3.4,5.42,15.94,11.4325,7.2792972703414165
3443,4.14,13.91,7.99,,8.68,4.018316397033298
3445,16.2,,4.65,6.25,9.033333333333333,5.10952270003982
3446,20.01,5.98,,,12.995000000000001,7.015000000000001
3447,3.36,5.0,,3.77,4.043333333333333,0.696866000191014
3448,9.55,2.65,6.34,10.01,7.137499999999999,2.9514858546162817
3449,12.0,8.46,3.39,,7.95,3.5334685508717922
3450,8.879999999999999,,15.16,4.74,9.593333333333334,4.28374706173099
3452,14.04,,3.16,4.88,7.359999999999999,4.775381311127591
3453,13.55,6.21,,16.2,11.986666666666666,4.225559791974971
3454,13.93,,6.029999999999999,7.9,9.286666666666667,3.3709181077102555
3455,10.95,13.54,19.69,7.67,12.9625,4.4060604569161335
3456,15.31,18.69,14.28,,16.093333333333334,1.8836548398142263
3457,4.5,11.74,,,8.120000000000001,3.62
3458,2.59,5.31,4.69,16.39,7.245,5.375227902145173
3459,5.3,17.25,6.54,7.46,9.1375,4.746052965359742
3460,11.73,,,5.35,8.54,3.1900000000000004
3461,7.52,,9.85,2.54,6.636666666666666,3.0489597497434358
3462,13.49,6.58,7.029999999999999,11.64,9.685,2.957621510606116
3463,6.49,5.91,5.21,6.48,6.0225,0.5245652962215478
3464,8.030000000000001,5.050000000000001,6.31,7.02,6.6025,1.084881906015581
3466,16.61,,2.57,4.31,7.829999999999999,6.248903903885865
3467,7.06,15.9,13.25,,12.07,3.7041148290336072
3468,3.79,18.9,,6.640000000000001,9.776666666666666,6.5552540420303735
3469,12.48,,7.79,,10.135,2.345
3471,14.28,13.05,,3.03,10.12,5.038471990593974
3472,3.15,22.29,6.17,11.29,10.725,7.283493323948337
3473,3.69,,9.45,5.1,6.079999999999999,2.4514893432360663
3474,13.0,,5.11,19.24,12.449999999999998,5.781643364995802
3475,5.529999999999999,18.08,12.47,,12.026666666666666,5.133097397175401
3476,8.2,4.32,19.11,3.76,8.8475,6.166828094733953
3479,9.06,,5.76,,7.41,1.6500000000000004
3480,3.28,6.15,6.140000000000001,,5.19,1.3505801222684524
3482,6.199999999999999,7.42,5.83,,6.483333333333333,0.6793297350248176
3483,18.28,2.94,8.53,12.39,10.535,5.593078311627686
3487,8.41,5.56,3.68,4.53,5.545,1.7830381375618414
3488,11.94,6.380000000000001,,14.98,11.1,3.5608238747046537
3489,14.66,11.57,12.51,4.27,10.752500000000001,3.9066761767517924
3490,5.460000000000001,4.27,9.36,,6.363333333333333,2.1739416326622525
3491,6.17,14.87,16.09,5.94,10.767499999999998,4.732897500474735
3493,8.29,3.22,3.45,1.96,4.23,2.4116902786220287
3494,3.97,5.98,7.819999999999999,,5.923333333333333,1.5722665875169584
3495,6.390000000000001,21.55,5.46,11.31,11.1775,6.387806254889076
3496,5.41,13.72,13.73,8.55,10.3525,3.5505237289729523
3497,3.2,12.74,7.17,7.13,7.56,3.397756612825586
3498,12.47,,,3.43,7.95,4.52
3499,6.65,,4.87,,5.76,0.8900000000000001
3500,7.07,3.27,2.69,15.9,7.2325,5.279386209589141
3501,8.08,13.15,,6.72,9.316666666666666,2.7668554152483087
3503,15.35,2.25,6.44,11.24,8.82,4.932712235677244
3504,14.26,4.48,,9.9,9.546666666666667,4.000477749247234
3505,7.02,,7.77,9.59,8.126666666666667,1.0790839736657303
3506,5.25,,12.51,,8.879999999999999,3.63
3508,12.98,3.04,,8.9,8.306666666666667,4.079618718567813
3509,5.32,3.79,,,4.555,0.7650000000000001
3510,14.61,4.779999999999999,,3.75,7.713333333333334,4.894774991991177
3513,5.72,16.68,10.09,,10.829999999999998,4.504893635444311
3514,3.63,12.4,7.97,9.43,8.3575,3.1619406619985773
3515,15.0,2.45,,13.78,10.409999999999998,5.650563393739306
3516,8.97,17.52,3.68,15.27,11.36,5.429737562718846
3517,9.120000000000001,10.75,16.81,,12.226666666666667,3.3085176271086847
3518,6.33,6.38,18.83,,10.513333333333334,5.880806822952858
3520,2.68,,23.0,3.59,9.756666666666666,9.371817089313874
3522,8.11,3.89,11.16,3.46,6.655,3.1727472322893924
3524,9.79,12.28,3.69,6.32,8.02,3.275644974657663
3525,6.84,12.92,7.99,,9.25,2.6372081197104387
3526,18.33,,3.54,4.359999999999999,8.743333333333332,6.78705794549859
3529,10.85,,10.78,17.85,13.160000000000002,3.3164539295257325
3530,12.88,10.52,12.35,2.93,9.67,3.98862758351792
3531,8.84,5.21,,5.51,6.5200000000000005,1.6450531906294092
3532,7.78,5.12,,9.129999999999999,7.343333333333334,1.6659398415175604
3533,6.56,3.5,5.8,5.07,5.2325,1.1305170277355399
3536,2.88,,6.94,10.45,6.756666666666667,3.093157322578698
3537,19.17,13.34,13.53,,15.34666666666667,2.704617450870929
3538,13.94,,,,13.94,0.0
3539,6.65,3.53,,15.22,8.466666666666667,4.942282423694093
3540,13.68,,6.48,3.35,7.836666666666667,4.3249380213927795
3541,3.88,6.52,,5.51,5.303333333333333,1.0876376030441184
3544,10.26,9.05,4.22,,7.843333333333334,2.609269799941909
3545,4.49,5.32,7.28,3.55,5.16,1.3748636296011327
3546,4.54,5.67,,,5.105,0.565
3547,6.94,13.51,15.86,,12.103333333333333,3.7749731419206443
3548,5.05,10.21,6.94,7.0,7.300000000000001,1.854063105722133
3550,2.68,14.74,7.65,7.12,8.0475,4.319081933698411
3551,2.74,14.44,20.55,8.04,11.4425,6.694065935588027
3553,4.35,15.92,6.130000000000001,12.27,9.6675,4.654472983056191
3555,14.58,4.04,3.85,2.9,6.3425,4.7754914668544854
3556,5.46,5.5,7.48,12.23,7.6675,2.757837694644121
3558,2.93,9.41,11.19,9.66,8.2975,3.172958989649882
3559,5.68,10.36,15.07,17.38,12.122499999999999,4.498368454228711
3560,6.74,5.300000000000001,,17.75,9.93,5.560737361177922
3561,9.82,3.34,17.46,14.99,11.4025,5.409983248587745
3564,10.48,21.64,,18.66,16.926666666666666,4.718031604623079
3566,3.88,14.91,,16.6,11.796666666666667,5.640285650764705
3567,12.16,3.37,8.04,17.59,10.29,5.237742834466007
3568,8.53,5.34,,7.369999999999999,7.079999999999999,1.318357564041966
3569,7.33,12.59,16.01,3.24,9.792500000000002,4.885756722351206
3570,5.27,5.86,11.9,13.16,9.0475,3.5170682037742744
3571,14.07,3.59,3.79,,7.1499999999999995,4.893860098804079
3572,5.65,5.83,11.03,7.300000000000001,7.4525,2.1623641575830836
3573,8.92,,2.97,,5.945,2.9749999999999996
3574,7.51,3.7,,15.64,8.950000000000001,4.979698786071302
3575,4.12,7.21,16.52,2.91,7.69,5.333680717853291
3576,12.48,2.1,20.51,,11.696666666666667,7.536233954849214
3577,5.31,,5.890000000000001,3.12,4.773333333333333,1.192821119121481
3578,3.63,12.49,15.74,4.27,9.032499999999999,5.215680085089576
3579,17.11,12.38,14.61,,14.700000000000001,1.9320628009116745
3582,5.65,21.19,5.4,2.97,8.8025,7.228130377213738
3583,2.99,7.51,2.99,,4.496666666666667,2.1307484339754628
3584,19.02,6.72,3.32,5.359999999999999,8.605,6.133651033438404
3585,10.47,3.27,3.08,,5.6066666666666665,3.439770664190016
3586,2.7,,6.26,11.58,6.846666666666667,3.648902422494864
3587,5.25,8.3,,12.86,8.803333333333333,3.1270895236447718
3588,7.13,6.49,,15.69,9.770000000000001,4.1942182426128785
3589,9.94,13.25,7.99,5.64,9.205,2.7878172465210125
3590,14.04,19.86,8.31,16.31,14.629999999999999,4.197195492230496
3591,4.0,13.79,7.42,2.2,6.8525,4.422484454466742
3592,20.25,25.08,,7.94,17.756666666666664,7.216066949677103
3593,14.46,9.71,13.09,,12.420000000000002,1.996213081478695
3595,4.26,3.17,10.8,,6.076666666666667,3.369414720030106
3597,16.45,13.18,,6.94,12.19,3.9450475282308064
3600,7.85,18.03,3.37,,9.750000000000002,6.133862296030673
3601,13.6,7.21,5.59,19.74,11.535,5.604348757884362
3602,5.58,,6.18,,5.88,0.2999999999999998
3603,11.6,,19.52,8.41,13.176666666666668,4.670648301419789
3604,3.76,11.21,4.68,,6.55,3.3164539295257325
3605,8.69,,16.4,,12.544999999999998,3.8549999999999995
3607,16.55,4.15,5.52,,8.74,5.550753702576495
3608,5.93,6.279999999999999,5.96,5.05,5.805,0.4569737410398982
3609,6.25,2.63,4.779999999999999,,4.553333333333333,1.4865246568945822
3610,2.71,3.94,20.15,14.9,10.424999999999999,7.351491345298585
3612,7.32,9.57,,13.65,10.18,2.619961831783051
3613,8.51,17.07,,4.55,10.043333333333333,5.224999734183938
3614,15.74,12.28,,2.87,10.296666666666667,5.43810220164678
3618,3.99,4.9,9.55,13.53,7.9925,3.829924118047249
3619,12.47,,15.66,10.05,12.726666666666668,2.2974526956803456
3620,3.92,3.78,9.620000000000001,13.84,7.79,4.213324103365418
3622,3.25,5.81,,19.03,9.363333333333333,6.914802158333158
3623,4.31,11.7,2.84,11.86,7.677499999999999,4.135676335256423
3625,4.57,,,15.73,10.15,5.58
3626,2.89,3.65,17.37,19.1,10.752500000000001,7.512264555378757
3627,5.64,2.51,13.97,14.32,9.11,5.156660741216161
3628,16.42,8.58,,20.42,15.14,4.91766882441942
3629,3.08,10.01,,4.66,5.916666666666667,2.9654267071629934
3630,6.43,3.5,3.55,7.640000000000001,5.28,1.8064744670213306
3631,15.0,,7.39,8.9,10.43,3.289751763684711
3632,8.33,2.6,5.33,3.16,4.8549999999999995,2.250516607359297
3633,15.44,10.11,10.85,,12.133333333333333,2.3576023602144804
3634,3.57,12.62,,3.22,6.469999999999999,4.351053512273397
3635,4.66,10.92,6.93,8.98,7.8725,2.3303580733440943
3636,7.529999999999999,12.36,22.26,3.35,11.375000000000002,7.046951468542977
3637,16.65,15.47,12.22,6.09,12.607499999999998,4.097672357570819
3638,3.47,17.17,11.69,7.029999999999999,9.84,5.138686602625228
3640,8.16,2.54,12.69,2.86,6.5625,4.182919883287271
3641,2.79,6.0,8.88,6.27,5.985,2.160468699148405
3643,17.06,7.52,3.37,,9.316666666666666,5.731493890969633
3645,7.88,12.42,,3.52,7.94,3.6336574778956074
3646,8.19,4.12,5.76,3.84,5.4775,1.7292827270287527
3647,8.66,,13.88,2.77,8.436666666666666,4.538386889144155
3650,8.0,12.82,,9.97,10.263333333333334,1.9786583557776944
3651,7.49,12.45,18.87,,12.936666666666667,4.658593016017701
3653,3.98,,12.9,,8.44,4.46
3654,12.37,3.69,17.74,3.34,9.285,6.075592563692862
3655,2.79,21.13,25.05,17.53,16.625,8.41875733110297
3656,11.89,14.08,7.27,,11.079999999999998,2.8385559709119708
3657,9.24,,6.88,2.44,6.186666666666667,2.8190463320460384
3659,3.31,6.6,3.25,,4.386666666666667,1.565254682862256
3660,13.49,14.01,3.21,5.21,8.98,4.8256294926154455
3661,6.859999999999999,2.81,5.24,,4.97,1.6643917808016233
3664,3.98,2.39,19.37,3.59,7.3325000000000005,6.974512079708516
3665,7.32,14.21,5.59,5.53,8.1625,3.56475367311684
3666,3.5,3.82,10.0,8.4,6.43,2.8294345724897054
3667,14.37,,4.92,8.23,9.173333333333334,3.9151869545257845
3668,6.88,7.4,6.85,14.09,8.805,3.059121605951617
3669,12.47,2.54,7.22,2.54,6.1925,4.097080515440233
3670,3.88,2.27,6.29,,4.146666666666667,1.6519550706830848
3672,12.15,,6.96,17.77,12.293333333333331,4.414327682545655
3673,19.56,9.65,,,14.605,4.954999999999999
3674,13.39,8.440000000000001,25.76,8.91,14.125,6.989794346044811
3676,2.69,12.87,,,7.779999999999999,5.089999999999999
3678,5.109999999999999,2.99,,15.76,7.953333333333333,5.58758345699542
3679,6.25,9.629999999999999,6.52,,7.466666666666666,1.5336738752275707
3680,14.89,26.66,4.17,2.83,12.1375,9.599347308541347
3681,9.58,4.37,2.56,,5.503333333333333,2.9758397507631726
3682,23.26,5.9,8.52,12.77,12.6125,6.618162037152008
3683,2.64,,3.97,5.93,4.18,1.3513203419865571
3684,9.61,15.74,4.12,,9.823333333333334,4.746242958617081
3686,13.16,14.04,,3.34,10.18,4.849934707464284
3687,4.32,2.5,3.54,2.07,3.1075,0.880720585656995
3688,14.62,6.79,3.23,,8.213333333333333,4.757620787279662
3690,3.74,5.85,,,4.795,1.0549999999999997
3691,7.73,14.97,9.77,8.15,10.155,2.8824078476162946
3697,9.84,2.69,11.37,2.73,6.6575,3.9844157350858853
3698,6.41,6.449999999999999,4.06,20.06,9.245,6.3185777671878025
3699,14.41,6.25,12.89,8.149999999999999,10.424999999999999,3.3377649707551313
3700,6.36,26.58,18.49,,17.14333333333333,8.30952198117049
3702,4.82,6.46,,4.12,5.133333333333334,0.9806573758907281
3703,9.29,14.4,4.27,18.33,11.572499999999998,5.296104110570335
3704,10.2,2.82,16.12,,9.713333333333333,5.440596372539401
3705,17.23,,,,17.23,0.0
3706,16.66,2.83,13.29,6.619999999999999,9.85,5.429617850272706
3707,6.46,3.36,6.91,,5.576666666666667,1.5781494085021088
3709,3.25,,2.92,7.72,4.63,2.1891094079556646
3710,5.96,14.24,19.59,3.26,10.7625,6.507097567272217
3711,3.32,6.89,21.01,3.31,8.6325,7.293669772480792
3712,18.72,4.56,16.73,8.44,12.112499999999999,5.820392491061063
3713,12.8,6.67,22.27,17.32,14.764999999999999,5.749854345981296
3714,18.7,9.6,8.51,7.119999999999999,10.982499999999998,4.5415656716599395
3715,13.99,13.44,,17.98,15.136666666666665,2.0230395173819247
3716,7.69,2.47,,,5.08,2.6100000000000003
3718,8.99,5.79,3.05,6.140000000000001,5.992500000000001,2.1039293595555915
3719,10.75,3.52,,2.6,5.623333333333334,3.6445057582918183
3721,6.94,5.1,4.31,4.46,5.2025,1.0460969123365198
3723,18.4,4.09,22.9,4.57,12.49,8.315386340994626
3727,7.109999999999999,,16.95,3.67,9.243333333333332,5.627488091699726
3728,16.37,,7.77,10.61,11.583333333333334,3.5777584540540968
3729,6.52,18.05,14.24,14.47,13.32,4.206596011028395
3731,5.58,5.34,5.16,3.36,4.859999999999999,0.8787491109526087
3733,14.11,5.24,,,9.675,4.435
3734,6.29,,11.65,5.82,7.920000000000001,2.6444785245236284
3735,4.470000000000001,16.17,18.66,,13.1,6.186420612923114
3736,9.84,7.41,4.34,3.79,6.345,2.4442432366685605
3737,9.879999999999999,2.89,7.24,7.34,6.8374999999999995,2.5126716359285783
3738,11.44,4.01,4.48,,6.6433333333333335,3.397178567903404
3740,8.98,,3.22,17.5,9.9,5.865969655564202
3741,8.73,6.09,7.300000000000001,6.83,7.237500000000001,0.9636227218159606
3742,3.97,2.89,11.61,6.390000000000001,6.215,3.362748132108618
3743,12.55,6.07,12.74,,10.453333333333333,3.1004551637174536
3744,13.62,8.18,4.01,,8.603333333333332,3.9346692646551906
3745,6.78,15.93,5.0,2.16,7.4675,5.156177726766214
3746,9.209999999999999,7.869999999999999,,,8.54,0.6699999999999999
3747,9.28,8.9,7.33,2.34,6.9624999999999995,2.7670957247626977
3748,4.23,6.449999999999999,,11.44,7.373333333333332,3.01501059515367
3750,3.25,10.99,,,7.12,3.87
3751,6.26,4.69,5.71,,5.553333333333334,0.6504528337157803
3752,15.78,15.3,12.36,2.79,11.5575,5.228500621593153
3754,3.33,7.1,9.99,15.72,9.035,4.524723748473491
3755,2.82,7.94,10.31,,7.023333333333333,3.1257248048341615
3757,6.98,12.24,10.0,7.44,9.165,2.1155791169322877
3763,5.88,8.58,9.2,7.47,7.7825,1.2611973477612455
3764,16.41,7.23,7.069999999999999,17.36,12.0175,4.879402499282058
3765,13.63,,2.97,14.58,10.393333333333333,5.263397719682178
3766,12.44,4.82,11.78,,9.68,3.4470857256529026
3768,4.54,3.78,,6.13,4.816666666666666,0.9791265949247262
3769,22.1,,13.89,10.69,15.56,4.805462169933988
3770,3.22,7.35,21.37,2.5,8.61,7.59587717120281
3771,10.29,6.34,4.36,8.34,7.3325,2.2126158161777654
3773,10.7,2.85,10.77,8.19,8.1275,3.219335140987965
3774,10.31,4.5,10.31,,8.373333333333333,2.738860265795894
3775,10.63,8.34,5.5,5.35,7.455,2.186143865348299
3776,11.45,5.42,2.61,7.76,6.809999999999999,3.2405323636711296
3777,4.48,,,,4.48,0.0
3778,4.1,5.58,4.81,,4.829999999999999,0.6043729532885028
3779,17.61,6.25,11.35,,11.736666666666666,4.645753138321302
3780,14.61,3.33,2.04,14.03,8.5025,5.838952710032853
3781,3.67,18.67,13.69,3.94,9.9925,6.433841678965997
3782,10.49,,12.96,3.51,8.986666666666666,4.00171907504207
3783,5.76,14.6,,16.03,12.13,4.5419452513946785
3784,7.75,,6.68,,7.215,0.5350000000000001
3785,5.93,23.53,24.47,15.28,17.3025,7.476280408732674
3788,2.98,3.07,3.06,9.26,4.592499999999999,2.6950081168708935
3790,3.13,,16.98,16.19,12.1,6.350942187318876
3791,6.52,,,5.390000000000001,5.955,0.5649999999999995
3792,16.85,14.19,6.25,5.98,10.817499999999999,4.796568434829217
3793,15.93,,9.8,7.51,11.08,3.554612027587071
3795,17.84,9.98,,12.58,13.466666666666667,3.26950896754985
3796,4.1,9.93,5.38,4.58,5.9975000000000005,2.3160135470242826
3797,6.56,13.19,4.21,,7.986666666666667,3.802335539580319
3798,9.46,7.26,6.33,18.15,10.299999999999999,4.672542134641484
3800,3.25,2.89,7.51,13.71,6.84,4.362808728330868
3801,15.73,14.49,,,15.11,0.6200000000000001
3803,3.81,6.74,,,5.275,1.465
3804,11.25,2.45,5.109999999999999,15.06,8.4675,4.967053326671659
3805,7.73,15.31,,,11.52,3.79
3807,5.67,6.55,20.28,4.25,9.1875,6.45661821312055
3808,7.619999999999999,16.72,2.89,4.61,7.959999999999999,5.33339947875649
3809,15.33,5.09,5.34,3.32,7.2700000000000005,4.718140523553744
3810,3.93,7.67,14.51,18.95,11.265,5.837711452273056
3811,6.050000000000001,21.47,2.27,5.81,8.9,7.41
3812,10.11,2.29,3.81,9.030000000000001,6.31,3.3259885748450793
3813,5.51,,16.9,8.84,10.416666666666666,4.781731439087263
3815,17.92,8.850000000000001,3.29,15.56,11.405000000000001,5.746531562603655
3816,16.5,6.52,3.04,,8.686666666666666,5.7046024303967835
3817,4.21,,8.79,13.61,8.87,3.8379508421378543
3818,5.15,9.98,,14.29,9.806666666666667,3.733401785086744
3819,7.359999999999999,14.05,19.61,7.77,12.197499999999998,5.034408480645964
3820,11.85,2.57,,,7.21,4.640000000000001
3821,5.21,6.67,22.94,11.23,11.5125,6.961301512648336
3822,5.109999999999999,9.1,,9.379999999999999,7.863333333333332,1.9502535447702407
3824,14.71,6.95,16.56,7.59,11.4525,4.239377165339267
3826,5.86,,3.24,8.780000000000001,5.960000000000001,2.2628006245948113
3827,13.91,6.77,3.43,13.85,9.49,4.546097227292879
3828,5.05,3.92,7.140000000000001,5.77,5.47,1.1680967425688682
3830,7.04,25.07,16.48,12.57,15.290000000000001,6.567446231222605
3831,4.22,5.03,16.04,5.76,7.762499999999999,4.809960368859603
3832,5.02,9.69,10.18,3.21,7.025,2.984564457337117
3834,14.41,16.01,3.29,3.35,9.265,5.971890404218752
3837,6.66,14.49,4.12,2.97,7.06,4.492677375463321
3838,10.98,21.86,6.15,11.15,12.535,5.745870256105683
3839,14.55,4.890000000000001,12.19,9.33,10.24,3.599624980466715
3840,4.83,3.95,,6.59,5.123333333333334,1.0975528334536893
3841,2.33,3.28,,4.98,3.53,1.0962055768270234
3842,10.06,7.75,4.75,8.85,7.852500000000001,1.96876071425656
3843,7.220000000000001,,10.44,16.27,11.31,3.7455128709786414
3846,4.88,11.25,3.97,12.4,8.125,3.7361510943750655
