,liq_100,liq_101,liq_102,liq_103
2253,9.0,3.0,4.0,8.0
2254,9.0,4.0,8.0,8.0
2255,9.0,4.0,8.0,9.0
2256,10.0,6.0,11.0,11.0
2257,11.0,6.0,12.0,13.0
2258,12.0,8.0,12.0,16.0
2259,13.0,9.0,12.0,17.0
2260,14.0,11.0,12.0,17.0
2261,17.0,13.0,13.0,19.0
2262,17.0,14.0,16.0,19.0
2263,12.0,12.0,12.0,15.0
2264,9.0,11.0,10.0,11.0
2265,9.0,11.0,12.0,8.0
2266,8.0,10.0,13.0,7.0
2267,6.0,10.0,14.0,8.0
2268,7.0,10.0,13.0,7.0
2269,6.0,8.0,13.0,6.0
2270,5.0,8.0,12.0,3.0
2271,3.0,5.0,11.0,3.0
2272,1.0,3.0,9.0,2.0
2273,2.0,3.0,8.0,4.0
2274,2.0,5.0,5.0,4.0
2275,3.0,6.0,6.0,5.0
2276,6.0,9.0,6.0,5.0
2277,7.0,11.0,7.0,5.0
2278,8.0,11.0,9.0,7.0
2279,8.0,12.0,10.0,10.0
2280,9.0,12.0,11.0,10.0
2281,9.0,14.0,12.0,11.0
2282,10.0,14.0,12.0,13.0
2283,10.0,14.0,12.0,15.0
2284,11.0,15.0,14.0,16.0
2285,13.0,17.0,14.0,18.0
2286,13.0,18.0,14.0,18.0
2287,11.0,14.0,8.0,20.0
2288,11.0,10.0,6.0,18.0
2289,10.0,9.0,5.0,16.0
2290,8.0,13.0,6.0,14.0
2291,6.0,14.0,5.0,14.0
2292,7.0,12.0,5.0,13.0
2293,8.0,11.0,4.0,10.0
2294,9.0,8.0,4.0,8.0
2295,6.0,5.0,2.0,4.0
2296,7.0,2.0,3.0,4.0
2297,7.0,1.0,4.0,3.0
2298,5.0,3.0,4.0,2.0
2299,6.0,4.0,5.0,3.0
2300,6.0,8.0,6.0,4.0
2301,8.0,8.0,7.0,4.0
2302,11.0,8.0,9.0,5.0
2303,11.0,8.0,10.0,5.0
2304,12.0,8.0,12.0,6.0
2305,15.0,9.0,12.0,7.0
2306,16.0,10.0,12.0,9.0
2307,18.0,13.0,13.0,10.0
2308,21.0,13.0,15.0,11.0
2309,23.0,13.0,15.0,12.0
2310,23.0,15.0,15.0,12.0
2311,20.0,10.0,12.0,9.0
2312,17.0,8.0,11.0,8.0
2313,15.0,10.0,8.0,8.0
2314,18.0,11.0,9.0,7.0
2315,16.0,10.0,7.0,6.0
2316,13.0,8.0,7.0,6.0
2317,10.0,8.0,7.0,4.0
2318,11.0,6.0,7.0,3.0
2319,9.0,6.0,5.0,1.0
2320,7.0,5.0,4.0,2.0
2321,5.0,5.0,5.0,3.0
2322,4.0,5.0,6.0,2.0
2323,6.0,6.0,6.0,3.0
2324,6.0,9.0,8.0,5.0
2325,9.0,9.0,10.0,6.0
2326,10.0,10.0,11.0,7.0
2327,13.0,12.0,11.0,7.0
2328,14.0,12.0,11.0,8.0
2329,16.0,12.0,11.0,10.0
2330,19.0,15.0,13.0,12.0
2331,24.0,17.0,13.0,14.0
2332,26.0,17.0,15.0,14.0
2333,26.0,17.0,17.0,17.0
2334,28.0,18.0,17.0,18.0
2335,25.0,14.0,14.0,15.0
2336,22.0,11.0,12.0,11.0
2337,22.0,11.0,11.0,11.0
2338,22.0,12.0,13.0,11.0
2339,24.0,12.0,16.0,12.0
2340,20.0,11.0,14.0,12.0
2341,17.0,8.0,10.0,10.0
2342,15.0,8.0,9.0,6.0
2343,16.0,4.0,6.0,4.0
2344,14.0,4.0,4.0,4.0
2345,10.0,4.0,4.0,3.0
2346,9.0,2.0,5.0,2.0
2347,9.0,3.0,7.0,3.0
2348,10.0,4.0,7.0,5.0
2349,10.0,6.0,7.0,6.0
2350,11.0,8.0,7.0,6.0
2351,12.0,9.0,10.0,6.0
2352,12.0,9.0,10.0,8.0
2353,12.0,11.0,12.0,8.0
2354,14.0,12.0,15.0,9.0
2355,15.0,13.0,17.0,11.0
2356,15.0,16.0,18.0,12.0
2357,16.0,16.0,20.0,12.0
2358,16.0,17.0,22.0,12.0
2359,11.0,16.0,18.0,8.0
2360,8.0,16.0,17.0,8.0
2361,6.0,17.0,18.0,7.0
2362,6.0,16.0,18.0,6.0
2363,5.0,14.0,18.0,7.0
2364,4.0,11.0,16.0,6.0
2365,4.0,10.0,16.0,6.0
2366,5.0,10.0,16.0,5.0
2367,6.0,11.0,16.0,4.0
2368,3.0,10.0,16.0,2.0
2369,1.0,9.0,15.0,1.0
2370,2.0,5.0,14.0,2.0
2371,3.0,8.0,14.0,4.0
2372,4.0,10.0,14.0,4.0
2373,5.0,10.0,15.0,4.0
2374,7.0,14.0,16.0,4.0
2375,10.0,15.0,16.0,7.0
2376,11.0,15.0,17.0,7.0
2377,11.0,16.0,18.0,10.0
2378,13.0,16.0,18.0,12.0
2379,14.0,16.0,18.0,17.0
2380,14.0,19.0,18.0,17.0
2381,14.0,20.0,18.0,17.0
2382,15.0,20.0,21.0,17.0
2383,12.0,15.0,18.0,13.0
2384,11.0,11.0,15.0,9.0
2385,10.0,12.0,13.0,7.0
2386,9.0,15.0,13.0,8.0
2387,9.0,17.0,12.0,5.0
2388,8.0,14.0,9.0,8.0
2389,6.0,14.0,7.0,9.0
2390,4.0,13.0,6.0,6.0
2391,4.0,13.0,6.0,5.0
2392,2.0,10.0,7.0,6.0
2393,3.0,7.0,6.0,4.0
2394,2.0,5.0,6.0,3.0
2395,3.0,6.0,6.0,5.0
2396,4.0,7.0,7.0,6.0
2397,6.0,8.0,7.0,6.0
2398,7.0,9.0,8.0,7.0
2399,8.0,10.0,11.0,7.0
2400,10.0,12.0,12.0,9.0
2401,11.0,12.0,14.0,10.0
2402,11.0,12.0,14.0,13.0
2403,11.0,13.0,17.0,15.0
2404,13.0,14.0,17.0,16.0
2405,14.0,17.0,18.0,17.0
2406,14.0,18.0,20.0,20.0
2407,10.0,14.0,18.0,23.0
2408,8.0,13.0,16.0,23.0
2409,10.0,12.0,17.0,23.0
2410,12.0,15.0,17.0,24.0
2411,10.0,15.0,17.0,20.0
2412,8.0,16.0,16.0,17.0
2413,6.0,15.0,13.0,17.0
2414,4.0,12.0,12.0,15.0
2415,4.0,11.0,9.0,13.0
2416,3.0,10.0,8.0,12.0
2417,2.0,9.0,7.0,13.0
2418,2.0,5.0,9.0,15.0
2419,3.0,5.0,9.0,15.0
2420,3.0,7.0,11.0,15.0
2421,7.0,8.0,13.0,16.0
2422,7.0,10.0,14.0,17.0
2423,9.0,12.0,16.0,17.0
2424,9.0,13.0,17.0,19.0
2425,9.0,14.0,17.0,19.0
2426,11.0,14.0,18.0,20.0
2427,12.0,15.0,19.0,22.0
2428,12.0,16.0,21.0,23.0
2429,15.0,17.0,23.0,24.0
2430,15.0,17.0,24.0,27.0
2431,13.0,11.0,22.0,23.0
2432,10.0,11.0,20.0,18.0
2433,10.0,11.0,17.0,18.0
2434,8.0,9.0,15.0,20.0
2435,8.0,9.0,15.0,17.0
2436,8.0,6.0,16.0,14.0
2437,7.0,9.0,13.0,14.0
2438,8.0,8.0,12.0,13.0
2439,8.0,11.0,12.0,12.0
2440,6.0,9.0,8.0,11.0
2441,3.0,7.0,6.0,8.0
2442,1.0,7.0,4.0,7.0
2443,2.0,7.0,6.0,7.0
2444,4.0,7.0,6.0,7.0
2445,5.0,7.0,9.0,8.0
2446,8.0,7.0,12.0,9.0
2447,8.0,8.0,12.0,9.0
2448,8.0,9.0,12.0,10.0
2449,8.0,9.0,12.0,10.0
2450,8.0,9.0,14.0,11.0
2451,8.0,10.0,16.0,13.0
2452,9.0,12.0,16.0,13.0
2453,10.0,13.0,16.0,15.0
2454,11.0,14.0,16.0,17.0
2455,9.0,12.0,10.0,12.0
2456,6.0,9.0,7.0,12.0
2457,4.0,11.0,6.0,12.0
2458,4.0,8.0,5.0,12.0
2459,5.0,7.0,6.0,13.0
2460,6.0,6.0,7.0,13.0
2461,7.0,4.0,6.0,13.0
2462,5.0,3.0,7.0,11.0
2463,5.0,5.0,6.0,13.0
2464,3.0,7.0,6.0,12.0
2465,4.0,5.0,6.0,11.0
2466,4.0,6.0,5.0,7.0
2467,5.0,6.0,8.0,7.0
2468,8.0,6.0,9.0,8.0
2469,10.0,8.0,10.0,9.0
2470,12.0,8.0,10.0,9.0
2471,12.0,9.0,13.0,10.0
2472,14.0,11.0,13.0,10.0
2473,16.0,11.0,14.0,10.0
2474,18.0,11.0,14.0,11.0
2475,18.0,11.0,14.0,12.0
2476,19.0,11.0,14.0,14.0
2477,22.0,12.0,14.0,15.0
2478,23.0,12.0,15.0,16.0
2479,22.0,9.0,11.0,11.0
2480,20.0,5.0,8.0,10.0
2481,17.0,3.0,7.0,8.0
2482,16.0,2.0,8.0,10.0
2483,13.0,6.0,6.0,8.0
2484,12.0,7.0,6.0,5.0
2485,10.0,6.0,6.0,4.0
2486,9.0,0.0,5.0,5.0
2487,10.0,0.0,2.0,3.0
2488,11.0,5.0,3.0,2.0
2489,10.0,6.0,2.0,0.0
2490,10.0,3.0,3.0,0.0
2491,12.0,4.0,4.0,0.0
2492,12.0,5.0,4.0,2.0
2493,12.0,5.0,4.0,2.0
2494,13.0,5.0,5.0,3.0
2495,13.0,8.0,7.0,5.0
2496,13.0,8.0,8.0,6.0
2497,15.0,9.0,9.0,7.0
2498,15.0,11.0,11.0,8.0
2499,17.0,13.0,11.0,8.0
2500,19.0,13.0,12.0,10.0
2501,22.0,14.0,13.0,11.0
2502,22.0,17.0,15.0,11.0
2503,20.0,15.0,12.0,8.0
2504,18.0,16.0,13.0,6.0
2505,17.0,16.0,11.0,4.0
2506,17.0,17.0,11.0,4.0
2507,18.0,15.0,13.0,4.0
2508,16.0,14.0,11.0,4.0
2509,15.0,14.0,12.0,3.0
2510,15.0,12.0,12.0,4.0
2511,13.0,10.0,8.0,2.0
2512,10.0,7.0,6.0,2.0
2513,9.0,5.0,5.0,3.0
2514,8.0,4.0,4.0,4.0
2515,8.0,6.0,6.0,4.0
2516,8.0,7.0,7.0,6.0
2517,9.0,7.0,9.0,7.0
2518,10.0,7.0,9.0,7.0
2519,11.0,7.0,9.0,8.0
2520,13.0,7.0,10.0,9.0
2521,14.0,8.0,12.0,10.0
2522,16.0,9.0,15.0,11.0
2523,16.0,9.0,17.0,12.0
2524,18.0,10.0,18.0,12.0
2525,19.0,12.0,19.0,12.0
2526,21.0,14.0,20.0,14.0
2527,16.0,11.0,20.0,12.0
2528,13.0,8.0,17.0,8.0
2529,14.0,9.0,18.0,8.0
2530,14.0,8.0,16.0,10.0
2531,15.0,9.0,15.0,8.0
2532,13.0,7.0,12.0,8.0
2533,12.0,8.0,11.0,4.0
2534,9.0,8.0,13.0,1.0
2535,9.0,8.0,13.0,3.0
2536,10.0,3.0,13.0,3.0
2537,7.0,3.0,9.0,4.0
2538,5.0,3.0,5.0,3.0
2539,6.0,5.0,5.0,3.0
2540,7.0,6.0,5.0,5.0
2541,9.0,7.0,7.0,5.0
2542,10.0,10.0,10.0,6.0
2543,10.0,13.0,10.0,7.0
2544,11.0,14.0,13.0,7.0
2545,12.0,14.0,13.0,8.0
2546,13.0,16.0,14.0,8.0
2547,13.0,17.0,16.0,9.0
2548,15.0,19.0,16.0,11.0
2549,16.0,19.0,17.0,12.0
2550,18.0,21.0,17.0,13.0
2551,16.0,18.0,13.0,8.0
2552,17.0,15.0,12.0,7.0
2553,16.0,16.0,12.0,7.0
2554,14.0,15.0,12.0,7.0
2555,12.0,11.0,9.0,8.0
2556,13.0,11.0,8.0,6.0
2557,13.0,10.0,7.0,5.0
2558,10.0,9.0,6.0,2.0
2559,9.0,6.0,5.0,2.0
2560,9.0,6.0,4.0,1.0
2561,8.0,5.0,6.0,3.0
2562,8.0,4.0,7.0,4.0
2563,10.0,4.0,10.0,5.0
2564,10.0,4.0,10.0,5.0
2565,11.0,4.0,11.0,6.0
2566,11.0,4.0,11.0,7.0
2567,11.0,6.0,14.0,7.0
2568,12.0,9.0,16.0,8.0
2569,12.0,10.0,18.0,8.0
2570,13.0,10.0,18.0,8.0
2571,15.0,12.0,19.0,8.0
2572,15.0,14.0,20.0,9.0
2573,17.0,16.0,20.0,10.0
2574,17.0,16.0,21.0,10.0
2575,11.0,13.0,16.0,9.0
2576,9.0,14.0,16.0,9.0
2577,8.0,13.0,15.0,6.0
2578,7.0,13.0,15.0,4.0
2579,7.0,15.0,11.0,3.0
2580,8.0,13.0,8.0,3.0
2581,7.0,9.0,9.0,1.0
2582,8.0,7.0,11.0,1.0
2583,6.0,7.0,6.0,0.0
2584,4.0,6.0,3.0,0.0
2585,3.0,4.0,4.0,1.0
2586,2.0,3.0,4.0,1.0
2587,5.0,3.0,4.0,3.0
2588,5.0,4.0,5.0,3.0
2589,7.0,4.0,6.0,3.0
2590,9.0,4.0,7.0,4.0
2591,9.0,4.0,8.0,5.0
2592,9.0,4.0,9.0,8.0
2593,12.0,5.0,9.0,10.0
2594,14.0,5.0,10.0,10.0
2595,14.0,6.0,11.0,13.0
2596,17.0,7.0,12.0,13.0
2597,17.0,7.0,12.0,13.0
2598,19.0,8.0,13.0,13.0
2599,17.0,5.0,10.0,11.0
2600,15.0,5.0,9.0,8.0
2601,17.0,6.0,8.0,6.0
2602,15.0,7.0,9.0,5.0
2603,14.0,5.0,9.0,4.0
2604,11.0,5.0,8.0,3.0
2605,11.0,5.0,7.0,2.0
2606,9.0,4.0,7.0,3.0
2607,7.0,4.0,5.0,3.0
2608,5.0,1.0,2.0,3.0
2609,4.0,3.0,3.0,3.0
2610,4.0,3.0,4.0,2.0
2611,4.0,4.0,7.0,3.0
2612,5.0,6.0,8.0,3.0
2613,7.0,7.0,8.0,4.0
2614,7.0,8.0,9.0,6.0
2615,8.0,8.0,9.0,9.0
2616,9.0,9.0,11.0,10.0
2617,9.0,12.0,13.0,12.0
2618,10.0,12.0,15.0,12.0
2619,11.0,14.0,16.0,12.0
2620,11.0,16.0,17.0,12.0
2621,13.0,18.0,17.0,12.0
2622,13.0,18.0,19.0,12.0
2623,11.0,16.0,18.0,9.0
2624,9.0,13.0,18.0,9.0
2625,8.0,12.0,16.0,8.0
2626,7.0,13.0,15.0,8.0
2627,7.0,15.0,14.0,8.0
2628,8.0,13.0,13.0,8.0
2629,8.0,11.0,9.0,7.0
2630,4.0,11.0,8.0,4.0
2631,4.0,7.0,7.0,5.0
2632,2.0,4.0,7.0,4.0
2633,4.0,4.0,8.0,3.0
2634,3.0,2.0,5.0,3.0
2635,3.0,2.0,5.0,3.0
2636,4.0,3.0,7.0,3.0
2637,5.0,3.0,9.0,4.0
2638,5.0,3.0,9.0,5.0
2639,7.0,3.0,9.0,5.0
2640,7.0,4.0,10.0,7.0
2641,9.0,4.0,12.0,9.0
2642,9.0,4.0,12.0,11.0
2643,12.0,4.0,13.0,11.0
2644,13.0,4.0,15.0,12.0
2645,13.0,5.0,15.0,13.0
2646,14.0,5.0,15.0,14.0
2647,10.0,6.0,10.0,13.0
2648,9.0,6.0,9.0,14.0
2649,8.0,8.0,7.0,13.0
2650,8.0,4.0,7.0,10.0
2651,12.0,6.0,7.0,9.0
2652,10.0,4.0,7.0,6.0
2653,9.0,4.0,4.0,6.0
2654,5.0,2.0,2.0,4.0
2655,4.0,1.0,3.0,1.0
2656,3.0,1.0,5.0,2.0
2657,4.0,2.0,4.0,2.0
2658,3.0,1.0,1.0,1.0
2659,3.0,3.0,2.0,2.0
2660,4.0,6.0,2.0,4.0
2661,4.0,7.0,4.0,5.0
2662,5.0,8.0,6.0,6.0
2663,8.0,9.0,6.0,6.0
2664,11.0,9.0,6.0,7.0
2665,11.0,9.0,6.0,7.0
2666,11.0,9.0,6.0,7.0
2667,13.0,10.0,6.0,7.0
2668,14.0,10.0,6.0,8.0
2669,14.0,12.0,6.0,10.0
2670,15.0,13.0,8.0,12.0
2671,12.0,12.0,5.0,6.0
2672,11.0,9.0,5.0,5.0
2673,13.0,5.0,5.0,5.0
2674,12.0,5.0,6.0,6.0
2675,10.0,5.0,6.0,6.0
2676,7.0,4.0,6.0,5.0
2677,11.0,5.0,7.0,2.0
2678,12.0,4.0,6.0,0.0
2679,10.0,5.0,5.0,0.0
2680,10.0,5.0,6.0,0.0
2681,8.0,4.0,5.0,1.0
2682,5.0,2.0,2.0,2.0
2683,5.0,2.0,7.0,2.0
2684,5.0,4.0,7.0,2.0
2685,6.0,6.0,7.0,3.0
2686,7.0,7.0,10.0,4.0
2687,8.0,8.0,10.0,4.0
2688,8.0,12.0,10.0,6.0
2689,8.0,12.0,11.0,6.0
2690,8.0,13.0,11.0,7.0
2691,9.0,13.0,14.0,8.0
2692,9.0,14.0,14.0,8.0
2693,11.0,15.0,15.0,11.0
2694,12.0,15.0,17.0,11.0
2695,7.0,11.0,16.0,6.0
2696,4.0,10.0,12.0,3.0
2697,4.0,7.0,13.0,3.0
2698,5.0,7.0,13.0,2.0
2699,4.0,9.0,13.0,1.0
2700,4.0,9.0,11.0,2.0
2701,5.0,6.0,9.0,2.0
2702,6.0,3.0,9.0,1.0
2703,6.0,3.0,7.0,3.0
2704,4.0,3.0,7.0,4.0
2705,2.0,1.0,6.0,5.0
2706,1.0,1.0,3.0,3.0
2707,2.0,2.0,5.0,4.0
2708,3.0,3.0,6.0,5.0
2709,3.0,4.0,7.0,5.0
2710,3.0,4.0,8.0,7.0
2711,3.0,4.0,10.0,8.0
2712,4.0,4.0,11.0,11.0
2713,4.0,6.0,13.0,11.0
2714,5.0,7.0,18.0,11.0
2715,5.0,8.0,20.0,12.0
2716,5.0,8.0,21.0,13.0
2717,5.0,11.0,21.0,13.0
2718,5.0,11.0,22.0,15.0
2719,3.0,8.0,17.0,13.0
2720,4.0,10.0,14.0,11.0
2721,5.0,11.0,14.0,9.0
2722,6.0,13.0,15.0,7.0
2723,5.0,12.0,14.0,10.0
2724,1.0,10.0,12.0,11.0
2725,1.0,9.0,11.0,10.0
2726,1.0,6.0,9.0,8.0
2727,1.0,6.0,6.0,4.0
2728,1.0,4.0,5.0,3.0
2729,2.0,4.0,3.0,3.0
2730,3.0,5.0,2.0,1.0
2731,4.0,6.0,2.0,2.0
2732,5.0,7.0,4.0,2.0
2733,6.0,9.0,4.0,3.0
2734,7.0,9.0,4.0,4.0
2735,7.0,11.0,5.0,4.0
2736,7.0,11.0,5.0,6.0
2737,7.0,14.0,7.0,7.0
2738,8.0,15.0,8.0,9.0
2739,8.0,17.0,12.0,11.0
2740,9.0,18.0,13.0,12.0
2741,11.0,18.0,15.0,12.0
2742,11.0,19.0,16.0,15.0
2743,5.0,16.0,13.0,11.0
2744,3.0,15.0,12.0,10.0
2745,2.0,16.0,11.0,10.0
2746,2.0,14.0,13.0,11.0
2747,4.0,13.0,16.0,10.0
2748,6.0,10.0,17.0,9.0
2749,4.0,9.0,15.0,9.0
2750,3.0,11.0,13.0,9.0
2751,3.0,10.0,9.0,9.0
2752,5.0,10.0,10.0,11.0
2753,5.0,6.0,13.0,10.0
2754,5.0,6.0,14.0,6.0
2755,8.0,8.0,15.0,6.0
2756,10.0,9.0,16.0,6.0
2757,12.0,12.0,16.0,8.0
2758,12.0,14.0,16.0,9.0
2759,13.0,15.0,16.0,10.0
2760,14.0,17.0,18.0,10.0
2761,14.0,17.0,20.0,12.0
2762,14.0,18.0,22.0,14.0
2763,14.0,19.0,23.0,14.0
2764,16.0,19.0,24.0,14.0
2765,17.0,20.0,25.0,15.0
2766,17.0,21.0,26.0,15.0
2767,13.0,16.0,22.0,13.0
2768,13.0,11.0,20.0,10.0
2769,12.0,9.0,17.0,13.0
2770,10.0,7.0,15.0,10.0
2771,12.0,7.0,12.0,8.0
2772,12.0,6.0,13.0,6.0
2773,10.0,7.0,11.0,8.0
2774,8.0,7.0,10.0,8.0
2775,5.0,6.0,9.0,7.0
2776,4.0,3.0,6.0,7.0
2777,5.0,1.0,4.0,3.0
2778,4.0,2.0,3.0,4.0
2779,4.0,3.0,6.0,4.0
2780,5.0,3.0,7.0,7.0
2781,5.0,4.0,8.0,8.0
2782,6.0,6.0,9.0,10.0
2783,6.0,6.0,10.0,12.0
2784,6.0,6.0,13.0,15.0
2785,7.0,6.0,14.0,17.0
2786,7.0,8.0,14.0,18.0
2787,8.0,10.0,15.0,19.0
2788,9.0,12.0,15.0,20.0
2789,10.0,12.0,16.0,21.0
2790,11.0,14.0,17.0,21.0
2791,12.0,12.0,15.0,20.0
2792,11.0,10.0,14.0,18.0
2793,11.0,10.0,10.0,15.0
2794,10.0,10.0,9.0,12.0
2795,9.0,11.0,9.0,10.0
2796,7.0,12.0,10.0,10.0
2797,5.0,11.0,10.0,11.0
2798,6.0,7.0,10.0,12.0
2799,6.0,5.0,8.0,13.0
2800,8.0,5.0,7.0,11.0
2801,8.0,5.0,6.0,6.0
2802,9.0,5.0,4.0,6.0
2803,9.0,7.0,6.0,7.0
2804,10.0,8.0,6.0,9.0
2805,10.0,9.0,7.0,11.0
2806,11.0,9.0,8.0,12.0
2807,11.0,9.0,9.0,13.0
2808,12.0,9.0,10.0,14.0
2809,14.0,9.0,11.0,14.0
2810,15.0,10.0,11.0,18.0
2811,15.0,12.0,11.0,20.0
2812,15.0,14.0,12.0,21.0
2813,16.0,16.0,12.0,22.0
2814,16.0,16.0,12.0,22.0
2815,14.0,14.0,8.0,20.0
2816,14.0,14.0,7.0,22.0
2817,13.0,13.0,10.0,22.0
2818,13.0,10.0,10.0,20.0
2819,11.0,11.0,9.0,21.0
2820,10.0,10.0,9.0,21.0
2821,10.0,8.0,6.0,22.0
2822,9.0,8.0,4.0,19.0
2823,9.0,8.0,3.0,18.0
2824,6.0,4.0,3.0,15.0
2825,4.0,1.0,3.0,12.0
2826,3.0,4.0,7.0,9.0
2827,4.0,7.0,8.0,11.0
2828,5.0,8.0,9.0,12.0
2829,6.0,9.0,10.0,12.0
2830,6.0,9.0,11.0,14.0
2831,10.0,10.0,12.0,17.0
2832,12.0,10.0,12.0,17.0
2833,12.0,11.0,13.0,17.0
2834,12.0,12.0,15.0,20.0
2835,12.0,14.0,16.0,21.0
2836,12.0,16.0,16.0,21.0
2837,13.0,19.0,16.0,22.0
2838,16.0,20.0,16.0,22.0
2839,14.0,16.0,13.0,18.0
2840,13.0,15.0,9.0,19.0
2841,13.0,16.0,9.0,19.0
2842,13.0,16.0,7.0,17.0
2843,13.0,15.0,6.0,16.0
2844,12.0,13.0,2.0,14.0
2845,10.0,13.0,2.0,14.0
2846,11.0,12.0,2.0,14.0
2847,6.0,13.0,4.0,12.0
2848,6.0,13.0,3.0,10.0
2849,3.0,10.0,3.0,6.0
2850,3.0,9.0,3.0,7.0
2851,3.0,9.0,5.0,8.0
2852,3.0,9.0,6.0,10.0
2853,3.0,9.0,7.0,10.0
2854,5.0,10.0,7.0,11.0
2855,5.0,13.0,11.0,12.0
2856,6.0,14.0,11.0,13.0
2857,7.0,14.0,12.0,13.0
2858,7.0,15.0,12.0,13.0
2859,7.0,15.0,12.0,15.0
2860,9.0,15.0,12.0,18.0
2861,10.0,16.0,13.0,22.0
2862,10.0,17.0,14.0,22.0
2863,10.0,15.0,12.0,20.0
2864,8.0,12.0,8.0,20.0
2865,7.0,11.0,5.0,19.0
2866,7.0,10.0,4.0,16.0
2867,7.0,8.0,4.0,16.0
2868,5.0,7.0,4.0,15.0
2869,5.0,7.0,7.0,16.0
2870,5.0,5.0,6.0,15.0
2871,4.0,3.0,2.0,14.0
2872,4.0,4.0,4.0,10.0
2873,1.0,4.0,4.0,10.0
2874,2.0,1.0,5.0,8.0
2875,4.0,2.0,6.0,10.0
2876,5.0,4.0,6.0,11.0
2877,7.0,4.0,7.0,11.0
2878,9.0,4.0,8.0,11.0
2879,9.0,5.0,9.0,11.0
2880,10.0,6.0,10.0,12.0
2881,12.0,8.0,12.0,13.0
2882,14.0,10.0,13.0,13.0
2883,14.0,10.0,14.0,14.0
2884,15.0,10.0,16.0,14.0
2885,15.0,12.0,16.0,14.0
2886,16.0,14.0,18.0,16.0
2887,13.0,13.0,16.0,12.0
2888,10.0,12.0,11.0,10.0
2889,9.0,13.0,11.0,8.0
2890,9.0,12.0,9.0,6.0
2891,9.0,11.0,9.0,8.0
2892,8.0,8.0,8.0,9.0
2893,5.0,8.0,5.0,9.0
2894,4.0,6.0,3.0,8.0
2895,4.0,3.0,4.0,6.0
2896,4.0,5.0,4.0,5.0
2897,2.0,4.0,4.0,4.0
2898,0.0,5.0,2.0,2.0
2899,1.0,5.0,3.0,3.0
2900,3.0,5.0,3.0,3.0
2901,4.0,6.0,4.0,4.0
2902,5.0,6.0,5.0,5.0
2903,7.0,6.0,6.0,5.0
2904,9.0,6.0,7.0,6.0
2905,10.0,7.0,7.0,6.0
2906,10.0,8.0,8.0,7.0
2907,10.0,8.0,9.0,8.0
2908,10.0,9.0,10.0,8.0
2909,11.0,10.0,12.0,9.0
2910,11.0,12.0,14.0,10.0
2911,8.0,8.0,13.0,8.0
2912,6.0,9.0,13.0,8.0
2913,5.0,8.0,13.0,7.0
2914,7.0,7.0,11.0,7.0
2915,8.0,5.0,9.0,7.0
2916,7.0,4.0,8.0,6.0
2917,5.0,4.0,8.0,4.0
2918,3.0,6.0,9.0,4.0
2919,4.0,4.0,10.0,3.0
2920,4.0,3.0,9.0,6.0
2921,2.0,2.0,5.0,4.0
2922,2.0,4.0,1.0,1.0
2923,2.0,6.0,1.0,2.0
2924,3.0,8.0,1.0,4.0
2925,4.0,9.0,3.0,5.0
2926,5.0,9.0,4.0,5.0
2927,5.0,10.0,4.0,5.0
2928,6.0,11.0,5.0,6.0
2929,7.0,12.0,9.0,6.0
2930,8.0,12.0,10.0,9.0
2931,8.0,12.0,10.0,11.0
2932,10.0,12.0,13.0,12.0
2933,10.0,14.0,13.0,12.0
2934,10.0,14.0,13.0,12.0
2935,7.0,10.0,8.0,9.0
2936,7.0,11.0,8.0,6.0
2937,8.0,10.0,7.0,6.0
2938,10.0,9.0,8.0,8.0
2939,9.0,6.0,9.0,5.0
2940,6.0,5.0,8.0,4.0
2941,3.0,6.0,6.0,3.0
2942,5.0,5.0,5.0,4.0
2943,3.0,2.0,5.0,6.0
2944,2.0,2.0,3.0,6.0
2945,1.0,3.0,1.0,4.0
2946,1.0,5.0,2.0,0.0
2947,1.0,6.0,5.0,2.0
2948,1.0,8.0,5.0,2.0
2949,3.0,8.0,6.0,3.0
2950,6.0,9.0,6.0,3.0
2951,7.0,10.0,7.0,3.0
2952,7.0,10.0,7.0,6.0
2953,7.0,10.0,7.0,6.0
2954,8.0,11.0,8.0,9.0
2955,9.0,11.0,8.0,10.0
2956,10.0,14.0,8.0,12.0
2957,11.0,14.0,8.0,14.0
2958,11.0,14.0,10.0,15.0
2959,7.0,9.0,5.0,14.0
2960,8.0,6.0,3.0,11.0
2961,7.0,7.0,5.0,12.0
2962,7.0,7.0,5.0,10.0
2963,5.0,7.0,7.0,9.0
2964,5.0,5.0,6.0,8.0
2965,4.0,4.0,5.0,5.0
2966,3.0,2.0,3.0,4.0
2967,4.0,1.0,2.0,3.0
2968,5.0,3.0,2.0,1.0
2969,7.0,3.0,3.0,1.0
2970,4.0,2.0,4.0,2.0
2971,6.0,4.0,5.0,4.0
2972,8.0,5.0,9.0,4.0
2973,9.0,6.0,9.0,8.0
2974,11.0,7.0,10.0,8.0
2975,13.0,7.0,11.0,9.0
2976,15.0,7.0,12.0,11.0
2977,16.0,7.0,12.0,13.0
2978,17.0,8.0,12.0,13.0
2979,17.0,10.0,13.0,16.0
2980,17.0,12.0,14.0,16.0
2981,17.0,16.0,15.0,16.0
2982,18.0,19.0,15.0,16.0
2983,14.0,20.0,11.0,13.0
2984,11.0,20.0,6.0,11.0
2985,11.0,18.0,5.0,9.0
2986,10.0,17.0,4.0,10.0
2987,10.0,14.0,3.0,8.0
