,channel_100,channel_101,channel_102,channel_103
2622,0,0,0,0
2623,0,0,0,0
2624,0,0,0,0
2625,11,4,7,4
2626,12,4,7,6
2627,6,3,4,6
2628,3,5,8,6
2629,3,5,7,7
2630,2,9,5,5
2631,2,4,4,3
2632,2,7,4,5
2633,5,7,7,6
2634,6,7,3,4
2635,5,7,6,6
2636,3,7,5,3
2637,1,2,2,1
2638,1,0,0,0
2639,0,0,0,0
2640,0,0,0,0
2641,0,0,0,0
2642,0,0,0,0
2643,1,0,0,0
2644,0,0,0,0
2645,0,0,0,0
2646,0,0,0,0
2647,0,0,0,0
2648,0,0,0,0
2649,6,8,8,9
2650,4,12,5,9
2651,4,7,5,9
2652,2,4,5,4
2653,4,5,6,5
2654,2,7,7,2
2655,5,4,6,4
2656,4,2,2,7
2657,4,2,1,7
2658,5,3,3,9
2659,4,6,3,4
2660,2,5,4,5
2661,0,0,3,3
2662,0,0,1,0
2663,0,0,0,0
2664,0,0,0,0
2665,0,0,0,0
2666,0,0,0,0
2667,0,0,0,0
2668,0,0,0,0
2669,0,0,0,0
2670,0,0,0,0
2671,0,0,0,0
2672,0,0,0,0
2673,8,5,7,7
2674,8,9,8,9
2675,6,6,6,7
2676,4,7,3,5
2677,3,5,4,4
2678,5,4,5,4
2679,7,5,4,2
2680,10,5,3,3
2681,7,5,4,3
2682,6,5,3,3
2683,6,2,6,6
2684,10,3,6,1
2685,4,0,4,0
2686,1,0,0,0
2687,0,0,1,0
2688,0,0,0,0
2689,0,0,0,0
2690,0,1,0,0
2691,0,0,0,0
2692,0,0,0,0
2693,0,0,0,0
2694,0,0,0,0
2695,0,0,0,0
2696,0,0,0,0
2697,12,11,8,8
2698,11,10,7,6
2699,8,5,7,7
2700,8,4,7,4
2701,5,5,6,2
2702,5,6,7,2
2703,5,6,7,5
2704,4,9,5,7
2705,7,3,5,3
2706,2,3,8,1
2707,1,7,8,4
2708,0,8,6,3
2709,0,4,3,2
2710,0,0,1,0
2711,0,0,0,0
2712,0,0,0,0
2713,0,0,0,0
2714,0,0,0,0
2715,0,0,0,0
2716,0,0,0,0
2717,0,0,0,0
2718,0,0,0,0
2719,0,0,0,0
2720,0,0,0,0
2721,3,11,9,7
2722,4,7,9,5
2723,2,4,8,3
2724,6,7,6,3
2725,7,6,3,2
2726,5,4,8,4
2727,3,3,8,7
2728,2,2,8,8
2729,0,2,8,6
2730,0,2,5,7
2731,0,3,5,4
2732,2,3,5,2
2733,1,0,1,1
2734,1,0,0,0
2735,0,0,0,0
2736,0,1,0,0
2737,0,0,0,0
2738,0,0,0,0
2739,0,1,0,0
2740,0,0,0,0
2741,0,0,0,0
2742,0,0,0,0
2743,0,0,0,0
2744,0,0,0,0
2745,6,8,4,11
2746,7,5,5,8
2747,4,5,2,3
2748,3,3,3,6
2749,2,2,5,3
2750,2,3,4,3
2751,6,3,10,6
2752,4,6,8,4
2753,5,5,5,3
2754,3,5,6,6
2755,2,9,7,0
2756,3,6,6,3
2757,0,3,4,2
2758,0,0,0,1
2759,0,0,0,0
2760,0,0,0,0
2761,0,0,0,0
2762,0,1,0,0
2763,0,0,0,0
2764,0,0,0,0
2765,0,0,0,0
2766,0,0,0,0
2767,0,0,0,0
2768,0,0,0,0
2769,6,6,9,5
2770,7,7,9,6
2771,4,5,4,7
2772,4,5,6,3
2773,6,4,7,8
2774,5,4,9,11
2775,12,4,10,3
2776,6,7,6,4
2777,9,7,3,6
2778,2,3,6,7
2779,8,2,3,6
2780,8,2,5,8
2781,5,1,3,2
2782,1,0,2,0
2783,0,0,0,0
2784,0,0,0,0
2785,0,0,0,0
2786,0,0,0,0
2787,0,0,0,0
2788,0,0,0,0
2789,0,0,0,0
2790,0,0,0,0
2791,0,0,0,0
2792,0,0,0,0
2793,10,9,7,8
2794,9,6,9,8
2795,8,5,8,4
2796,6,4,5,6
2797,4,1,5,1
2798,4,7,5,2
2799,5,3,7,6
2800,3,5,6,7
2801,3,5,7,3
2802,2,1,2,7
2803,4,1,2,8
2804,4,4,6,10
2805,4,0,2,4
2806,1,0,1,0
2807,0,0,0,0
2808,0,0,0,0
2809,0,0,0,0
2810,0,0,0,0
2811,0,0,0,0
2812,0,0,0,0
2813,0,0,0,0
2814,0,0,0,0
2815,0,0,0,0
2816,0,0,0,0
2817,10,8,7,3
2818,10,7,9,4
2819,8,7,5,3
2820,3,6,2,5
2821,2,9,4,6
2822,3,6,10,6
2823,8,2,5,7
2824,8,6,6,8
2825,10,5,3,5
2826,9,7,2,4
2827,8,6,2,6
2828,7,5,3,8
2829,2,1,2,2
2830,0,0,2,0
2831,0,0,0,0
2832,0,0,0,1
2833,0,0,0,0
2834,0,0,0,0
2835,0,0,0,0
2836,0,0,0,0
2837,0,0,0,0
2838,0,0,0,0
2839,0,0,0,0
2840,0,0,0,0
2841,8,8,9,6
2842,7,7,9,4
2843,7,8,8,3
2844,4,4,5,2
2845,7,5,3,3
2846,4,3,7,6
2847,5,4,5,7
2848,7,8,6,5
2849,6,7,6,10
2850,6,6,5,8
2851,5,7,3,7
2852,4,5,5,8
2853,1,3,1,5
2854,0,1,0,3
2855,0,0,0,0
2856,0,0,0,0
2857,0,0,0,0
2858,0,0,0,0
2859,0,0,0,0
2860,0,0,0,0
2861,0,0,0,0
2862,0,0,0,0
2863,0,0,0,0
2864,0,0,0,0
2865,6,5,9,8
2866,6,7,8,7
2867,8,2,6,5
2868,5,3,4,4
2869,7,4,3,4
2870,5,3,4,4
2871,4,3,4,7
2872,4,6,2,9
2873,3,5,4,9
2874,2,5,3,7
2875,4,4,2,4
2876,4,5,1,5
2877,0,1,1,1
2878,0,1,1,0
2879,0,0,0,0
2880,0,0,0,0
2881,0,0,0,0
2882,0,0,0,0
2883,0,0,0,0
2884,0,0,0,0
2885,0,0,0,0
2886,0,0,0,0
2887,0,0,0,0
2888,0,0,0,0
2889,7,8,10,6
2890,7,8,7,6
2891,5,4,7,3
2892,3,5,3,6
2893,4,5,5,6
2894,5,5,9,6
2895,8,5,6,3
2896,6,4,2,7
2897,5,4,4,6
2898,3,3,3,5
2899,5,1,3,4
2900,4,4,3,4
2901,1,2,1,2
2902,1,1,0,1
2903,0,0,0,0
2904,0,0,0,0
2905,0,0,0,0
2906,0,1,0,0
2907,0,0,0,0
2908,0,0,0,0
2909,0,0,0,0
2910,0,0,0,0
2911,0,0,0,0
2912,0,0,0,0
2913,7,8,8,7
2914,9,4,7,7
2915,4,4,3,4
2916,5,5,5,5
2917,2,6,5,5
2918,4,7,3,7
2919,5,3,5,6
2920,7,5,4,3
2921,6,5,4,3
2922,5,6,6,4
2923,3,6,6,2
2924,5,7,9,6
2925,3,3,5,2
2926,0,0,3,0
2927,0,0,0,0
2928,0,0,0,0
2929,0,0,0,0
2930,0,0,0,0
2931,0,0,0,0
2932,0,0,0,0
2933,0,0,0,0
2934,0,0,0,0
2935,0,0,0,0
2936,0,0,0,0
2937,9,8,7,8
2938,9,6,6,7
2939,8,4,5,3
2940,3,6,3,3
2941,5,6,4,4
2942,10,7,4,5
2943,6,4,5,2
2944,5,3,6,2
2945,5,4,5,4
2946,7,3,2,4
2947,5,1,3,3
2948,5,2,4,1
2949,2,1,2,0
2950,1,0,0,0
2951,0,0,0,0
2952,0,0,0,0
2953,0,0,0,0
2954,0,0,0,0
2955,0,0,0,0
2956,0,0,0,0
2957,0,0,0,0
2958,0,0,0,0
2959,0,0,0,0
2960,0,0,0,0
2961,7,6,13,9
2962,3,4,11,6
2963,6,3,7,4
2964,4,5,2,3
2965,3,7,2,3
2966,5,6,5,5
2967,8,5,4,6
2968,3,3,9,3
2969,3,6,5,7
2970,2,5,2,3
2971,3,4,3,4
2972,2,3,1,3
2973,1,2,2,0
2974,0,0,0,0
2975,0,0,0,0
2976,0,0,0,0
2977,0,0,0,0
2978,0,0,0,0
2979,0,0,0,0
2980,0,0,0,0
2981,0,0,0,0
2982,0,0,0,0
2983,0,0,0,0
2984,0,0,0,0
2985,7,10,5,12
2986,7,7,7,12
2987,6,5,7,5
2988,5,6,3,8
2989,2,8,3,3
2990,3,8,4,6
2991,4,1,7,5
2992,4,6,3,5
2993,10,7,1,9
2994,6,5,2,6
2995,5,5,4,3
2996,7,6,3,3
2997,2,2,1,2
2998,1,0,1,1
2999,0,0,0,0
3000,0,0,0,0
3001,0,0,0,0
3002,0,0,1,0
3003,0,0,0,0
3004,1,0,0,0
3005,0,0,0,0
3006,0,0,0,0
3007,0,0,0,0
3008,0,0,0,0
3009,8,13,9,8
3010,9,9,8,8
3011,8,8,6,6
3012,6,3,4,4
3013,1,6,3,4
3014,4,5,2,3
3015,5,6,6,5
3016,3,7,8,6
3017,3,6,5,2
3018,6,4,3,3
3019,2,5,3,5
3020,4,8,3,6
3021,1,2,2,3
3022,0,0,1,0
3023,0,0,0,0
3024,0,0,0,0
3025,0,0,0,0
3026,0,0,0,0
3027,0,0,0,0
3028,0,0,0,0
3029,0,0,0,0
3030,0,0,0,0
3031,0,0,0,0
3032,0,0,0,0
3033,8,5,8,9
3034,4,11,9,10
3035,4,7,4,9
3036,3,7,3,8
3037,4,3,3,7
3038,6,4,5,3
3039,8,8,9,5
3040,5,6,7,10
3041,3,7,6,9
3042,2,7,4,7
3043,5,8,3,3
3044,6,7,6,4
3045,0,2,1,1
3046,0,0,0,1
3047,0,0,0,0
3048,0,0,0,0
3049,0,0,0,0
3050,0,0,0,0
3051,0,0,0,0
3052,0,0,0,0
3053,0,0,0,0
3054,0,0,0,0
3055,0,0,0,0
3056,0,0,0,0
3057,11,9,8,6
3058,10,7,10,5
3059,3,6,7,6
3060,5,2,5,6
3061,5,5,5,4
3062,4,5,5,3
3063,5,5,7,9
3064,4,5,6,6
3065,5,9,4,3
3066,2,10,5,2
3067,5,8,3,2
3068,4,8,3,6
3069,1,4,1,3
3070,0,2,1,1
3071,0,0,0,0
3072,0,0,0,0
3073,0,0,0,0
3074,0,0,0,0
3075,0,0,0,0
3076,0,0,0,0
3077,0,0,0,0
3078,0,0,0,0
3079,0,0,0,0
3080,0,0,0,0
3081,6,9,10,9
3082,7,10,9,5
3083,9,7,7,6
3084,6,4,4,6
3085,4,4,2,5
3086,5,4,5,5
3087,5,7,6,3
3088,6,12,6,5
3089,7,12,4,6
3090,5,3,4,6
3091,3,4,5,6
3092,6,7,4,3
3093,4,5,0,1
3094,1,1,0,0
3095,0,0,0,0
3096,0,0,0,0
3097,0,0,0,0
3098,0,0,0,0
3099,0,0,0,1
3100,0,0,0,0
3101,0,0,0,0
3102,0,0,0,0
3103,0,0,0,0
3104,0,0,0,0
3105,9,8,10,13
3106,7,8,7,9
3107,4,5,5,6
3108,4,5,4,6
3109,6,7,5,0
3110,9,4,4,1
3111,6,7,4,2
3112,6,6,3,3
3113,6,7,3,4
3114,5,7,4,1
3115,5,3,4,3
3116,5,4,2,4
3117,0,2,2,3
3118,0,1,0,0
3119,1,0,0,0
3120,0,0,0,0
3121,0,0,0,0
3122,0,0,0,0
3123,0,0,0,0
3124,0,0,0,0
3125,0,0,0,0
3126,0,0,0,0
3127,0,0,0,0
3128,0,0,0,0
3129,6,8,11,10
3130,7,8,6,9
3131,4,7,4,8
3132,7,5,3,8
3133,7,5,3,4
3134,8,5,5,2
3135,4,6,3,5
3136,5,7,6,6
3137,7,4,9,5
3138,7,7,8,9
3139,5,10,2,8
3140,5,4,2,2
3141,4,1,0,0
3142,1,0,0,0
3143,0,0,0,0
3144,0,0,1,0
3145,0,0,0,1
3146,0,0,0,0
3147,0,0,0,0
3148,0,0,1,0
3149,0,0,0,0
3150,0,0,0,0
3151,0,0,0,0
3152,0,0,0,0
3153,6,10,11,7
3154,4,6,9,8
3155,4,4,6,7
3156,6,2,3,6
3157,5,3,7,4
3158,8,4,7,3
3159,7,4,8,10
3160,6,7,3,8
3161,6,6,5,3
3162,4,7,6,5
3163,4,8,7,7
3164,5,3,4,7
3165,1,1,2,4
3166,0,0,2,0
3167,0,0,0,0
3168,0,0,0,0
3169,0,0,0,0
3170,0,0,0,0
3171,0,0,0,0
3172,0,0,0,0
3173,0,0,0,0
3174,0,0,0,0
3175,0,0,0,0
3176,0,0,0,0
3177,11,8,9,9
3178,10,7,9,8
3179,8,4,6,5
3180,7,3,4,4
3181,5,3,5,6
3182,5,4,5,6
3183,6,4,2,7
3184,8,7,6,8
3185,8,8,7,9
3186,9,6,6,7
3187,9,5,2,7
3188,8,1,4,6
3189,5,0,0,4
3190,1,0,0,2
3191,0,0,0,0
3192,0,0,0,0
3193,0,0,0,0
3194,0,0,0,0
3195,0,0,0,0
3196,0,0,0,0
3197,0,0,0,0
3198,0,0,0,0
3199,0,0,0,0
3200,0,0,0,0
3201,9,5,7,4
3202,7,4,6,5
3203,7,5,7,5
3204,3,5,3,3
3205,8,6,3,4
3206,10,2,4,7
3207,5,4,7,8
3208,7,6,5,10
3209,7,4,4,6
3210,7,5,5,5
3211,8,4,5,5
3212,4,2,4,6
3213,1,1,0,3
3214,0,0,0,1
3215,0,0,0,0
3216,0,1,0,0
3217,0,0,0,0
3218,0,0,0,0
3219,0,0,0,0
3220,0,0,0,0
3221,0,0,0,0
3222,0,0,0,0
3223,0,0,0,0
3224,0,0,0,0
3225,12,6,3,11
3226,12,9,4,9
3227,7,7,3,8
3228,4,4,3,8
3229,6,4,5,5
3230,7,3,6,5
3231,6,6,5,4
3232,5,4,6,4
3233,4,5,5,7
3234,4,7,7,7
3235,3,6,8,9
3236,6,5,5,3
3237,1,0,0,1
3238,1,0,0,0
3239,0,0,0,0
3240,0,1,0,0
3241,0,0,0,0
3242,0,0,0,0
3243,0,0,0,1
3244,0,0,0,0
3245,0,0,0,0
3246,0,0,0,0
3247,0,0,0,0
3248,0,0,0,0
3249,9,11,8,9
3250,9,11,7,9
3251,6,8,6,2
3252,4,7,5,2
3253,5,7,4,2
3254,4,7,6,3
3255,5,4,5,6
3256,4,4,7,5
3257,5,4,8,4
3258,6,5,3,1
3259,5,5,3,3
3260,4,5,2,5
3261,1,3,1,2
3262,0,1,1,0
3263,0,0,1,0
3264,0,0,0,0
3265,0,0,0,0
3266,0,0,0,0
3267,0,0,0,0
3268,0,0,0,0
3269,0,0,0,0
3270,0,0,0,0
3271,0,0,0,0
3272,0,0,0,0
3273,11,9,9,8
3274,5,10,6,8
3275,7,7,5,6
3276,3,3,3,5
3277,3,4,3,3
3278,4,11,4,6
3279,2,11,5,9
3280,5,8,4,7
3281,5,6,6,5
3282,6,6,4,6
3283,4,4,4,3
3284,3,4,5,3
3285,2,3,4,1
3286,2,0,0,1
3287,0,0,0,1
3288,0,0,0,0
3289,0,0,0,0
3290,0,0,0,0
3291,0,0,0,0
3292,0,0,0,0
3293,0,0,0,0
3294,0,0,0,0
3295,0,0,0,0
3296,0,0,0,0
3297,6,10,8,8
3298,5,8,8,7
3299,3,7,6,6
3300,2,4,3,8
3301,5,4,7,6
3302,6,6,6,5
3303,5,7,8,3
3304,6,5,9,5
3305,2,6,7,7
3306,5,6,7,7
3307,2,6,4,8
3308,2,7,4,5
3309,1,2,3,2
3310,1,2,2,0
3311,0,0,0,0
3312,0,0,0,0
3313,0,0,0,0
3314,0,0,0,0
3315,0,0,0,0
3316,0,0,0,0
3317,0,0,0,0
3318,0,0,0,0
3319,0,0,0,0
3320,0,0,0,0
3321,5,7,10,9
3322,6,9,8,5
3323,5,5,4,7
3324,6,5,4,2
3325,2,3,3,4
3326,5,5,3,6
3327,7,3,3,3
3328,5,4,6,3
3329,9,5,6,5
3330,7,5,5,4
3331,3,4,2,5
3332,0,4,0,3
3333,0,2,0,1
3334,0,0,0,0
3335,0,0,0,0
3336,0,0,0,0
3337,0,0,0,0
3338,0,0,0,0
3339,0,0,0,0
3340,0,0,0,0
3341,0,0,0,0
3342,0,0,0,0
3343,0,0,0,0
3344,0,0,0,0
3345,10,7,5,6
3346,6,7,6,4
3347,5,6,2,3
3348,5,3,3,2
3349,3,4,4,3
3350,5,6,2,6
3351,3,5,4,8
3352,4,5,4,10
3353,8,6,5,6
3354,4,9,2,3
3355,4,6,5,4
3356,2,3,6,2
3357,1,1,2,2
3358,0,0,0,1
3359,0,0,0,0
3360,0,0,0,0
3361,0,0,0,0
3362,0,0,0,0
3363,0,0,0,0
3364,0,0,0,0
3365,0,0,0,0
3366,0,0,0,0
3367,0,0,0,0
3368,0,0,0,0
3369,9,7,9,4
3370,7,5,10,6
3371,5,4,6,6
3372,5,6,5,6
3373,5,7,4,7
3374,4,4,6,6
3375,5,4,6,7
3376,10,6,6,5
3377,11,6,6,6
3378,8,5,5,7
3379,6,7,5,6
3380,5,3,3,5
3381,1,2,0,2
3382,1,2,0,0
3383,0,0,0,0
3384,0,0,0,0
3385,0,0,0,0
3386,0,0,0,0
3387,0,0,0,0
3388,0,0,0,0
3389,0,0,0,0
3390,0,0,0,0
3391,0,0,0,0
3392,0,0,0,0
3393,9,6,10,7
3394,7,5,10,8
3395,8,4,5,4
3396,5,5,4,4
3397,5,7,6,4
3398,4,3,8,4
3399,3,4,7,7
3400,5,5,4,5
3401,3,6,5,7
3402,3,2,2,4
3403,3,5,5,7
3404,3,4,5,5
3405,1,0,1,1
3406,0,0,1,0
3407,0,0,0,0
3408,0,0,0,0
3409,0,0,0,0
3410,0,0,0,0
3411,0,0,0,0
3412,0,0,0,0
3413,0,0,0,0
3414,0,0,0,0
3415,0,0,0,0
3416,0,0,0,0
3417,10,9,11,6
3418,10,10,9,6
3419,4,7,5,6
3420,2,5,6,4
3421,3,5,5,3
3422,3,5,5,5
3423,1,3,5,5
3424,2,3,7,5
3425,4,4,3,5
3426,5,4,3,4
3427,4,5,3,4
3428,5,3,5,6
3429,2,1,4,6
3430,1,0,2,2
3431,0,0,0,0
3432,0,0,0,0
3433,0,0,0,0
3434,0,0,0,0
3435,0,0,0,0
3436,0,0,0,0
3437,0,0,0,0
3438,0,0,0,0
3439,0,0,0,0
3440,0,0,0,0
3441,7,7,9,10
3442,6,5,6,9
3443,2,6,5,5
3444,6,4,7,2
3445,4,1,8,5
3446,5,4,7,4
3447,5,5,4,6
3448,4,6,3,9
3449,3,5,3,5
3450,4,4,5,5
3451,7,2,2,8
3452,5,4,2,11
3453,2,1,0,9
3454,2,1,0,0
3455,0,0,1,0
3456,0,0,0,0
3457,0,0,0,0
3458,0,0,0,0
3459,0,0,0,0
3460,0,0,0,0
3461,0,0,0,0
3462,0,0,0,0
3463,0,0,0,0
3464,0,0,0,0
3465,5,10,7,6
3466,6,7,7,4
3467,7,3,9,5
3468,5,3,4,3
3469,4,5,4,4
3470,2,3,6,6
3471,5,4,10,4
3472,8,7,9,7
3473,5,4,3,5
3474,6,6,4,6
3475,5,3,6,8
3476,7,4,3,8
3477,3,2,1,3
3478,0,1,0,2
3479,0,0,0,0
3480,0,0,0,0
3481,0,0,0,0
3482,0,0,0,0
3483,0,0,0,0
3484,0,0,0,0
3485,0,0,0,0
3486,0,0,0,0
3487,0,0,0,0
3488,0,0,0,0
3489,9,9,5,6
3490,10,10,7,9
3491,5,7,2,4
3492,3,3,2,8
3493,6,3,7,4
3494,7,3,8,3
3495,6,4,4,3
3496,7,7,5,3
3497,6,5,7,7
3498,7,8,6,5
3499,6,4,4,5
3500,8,8,5,4
3501,3,5,1,1
3502,1,1,0,0
3503,0,0,0,0
3504,0,0,0,0
3505,0,1,0,0
3506,0,0,0,0
3507,0,0,0,0
3508,0,0,0,0
3509,0,0,0,0
3510,0,0,0,0
3511,0,0,0,0
3512,0,0,0,0
3513,8,10,9,3
3514,9,4,8,6
3515,2,7,8,3
3516,5,3,6,2
3517,7,6,4,6
3518,4,7,4,7
3519,6,6,5,4
3520,7,4,4,3
3521,4,4,7,5
3522,5,2,6,6
3523,5,2,4,5
3524,7,3,8,6
3525,2,1,3,5
3526,2,0,1,1
3527,0,1,0,0
3528,0,0,0,0
3529,0,1,0,0
3530,0,0,0,0
3531,0,0,0,0
3532,0,0,0,0
3533,0,0,0,0
3534,0,0,0,0
3535,0,0,0,0
3536,0,0,0,0
3537,7,11,10,6
3538,8,9,10,7
3539,8,6,6,7
3540,5,2,4,5
3541,6,1,4,6
3542,6,4,5,7
3543,6,4,10,5
3544,2,5,6,4
3545,5,4,5,6
3546,6,3,7,12
3547,3,3,6,6
3548,4,2,11,2
3549,1,1,4,0
3550,0,0,1,0
3551,0,0,0,0
3552,0,0,0,0
3553,0,0,0,0
3554,0,0,0,0
3555,0,0,0,0
3556,0,0,0,0
3557,0,0,0,0
3558,0,0,0,0
3559,0,0,0,0
3560,0,0,0,0
3561,7,9,9,8
3562,8,5,7,7
3563,7,6,7,7
3564,4,4,4,3
3565,5,1,5,8
3566,6,2,4,8
3567,7,3,9,9
3568,4,2,11,10
3569,3,4,9,6
3570,3,3,9,6
3571,3,0,4,7
3572,5,2,4,10
3573,3,1,1,5
3574,0,1,0,1
3575,0,0,1,0
3576,0,0,0,0
3577,0,0,0,0
3578,0,0,1,0
3579,0,0,0,0
3580,0,0,0,0
3581,0,0,0,0
3582,0,0,0,0
3583,0,0,0,0
3584,0,0,0,0
3585,5,7,11,9
3586,7,7,11,8
3587,9,3,7,6
3588,5,4,3,5
3589,3,3,4,5
3590,6,4,6,6
3591,3,2,6,5
3592,4,4,2,9
3593,6,6,3,7
3594,9,1,2,9
3595,7,2,5,6
3596,7,3,4,7
3597,0,2,3,5
3598,0,0,0,1
3599,0,0,0,0
3600,0,0,0,0
3601,0,0,0,0
3602,0,0,0,0
3603,0,0,0,0
3604,0,0,0,0
3605,0,0,0,0
3606,0,0,0,0
3607,0,0,0,0
3608,0,0,0,0
3609,6,9,10,5
3610,4,7,9,5
3611,4,4,5,3
3612,4,3,3,2
3613,5,5,2,2
3614,8,5,3,5
3615,6,6,2,6
3616,6,5,6,5
3617,3,5,6,6
3618,4,5,5,4
3619,1,4,4,7
3620,1,5,4,5
3621,1,1,0,1
3622,0,1,0,0
3623,0,0,0,0
3624,0,0,0,0
3625,0,0,0,0
3626,0,0,0,0
3627,0,0,0,0
3628,0,0,0,0
3629,0,0,0,0
3630,0,0,0,0
3631,0,0,0,0
3632,0,0,0,0
3633,8,8,9,7
3634,8,10,10,7
3635,3,11,6,7
3636,2,7,3,6
3637,2,4,4,4
3638,5,6,2,3
3639,6,6,5,5
3640,3,7,5,6
3641,2,10,8,4
3642,6,4,7,3
3643,4,6,4,6
3644,5,6,8,5
3645,3,4,2,1
3646,1,2,2,1
3647,0,0,0,0
3648,0,0,0,0
3649,0,0,0,0
3650,0,0,0,0
3651,0,0,0,0
3652,0,0,0,0
3653,0,0,0,0
3654,0,0,0,0
3655,0,0,0,0
3656,0,0,0,0
3657,5,12,7,6
3658,7,11,4,4
3659,8,11,4,3
3660,3,4,5,7
3661,3,3,6,6
3662,5,3,7,6
3663,4,5,7,3
3664,5,4,10,5
3665,6,8,8,8
3666,7,5,9,6
3667,6,5,7,3
3668,11,5,6,3
3669,2,3,1,0
3670,0,0,0,0
3671,0,0,0,0
3672,0,0,0,0
3673,0,0,0,0
3674,0,0,0,0
3675,0,0,0,0
3676,0,0,0,0
3677,0,0,0,0
3678,0,0,0,0
3679,0,0,0,0
3680,0,0,0,0
3681,3,8,7,8
3682,5,9,7,7
3683,9,8,6,5
3684,9,3,4,5
3685,6,7,3,4
3686,5,7,4,3
3687,4,4,6,3
3688,4,5,5,7
3689,8,3,7,3
3690,7,3,6,7
3691,7,2,7,2
3692,8,1,8,2
3693,5,1,4,1
3694,3,0,0,1
3695,0,0,0,0
3696,0,0,0,0
3697,0,0,0,0
3698,0,0,0,0
3699,0,0,0,0
3700,0,0,0,0
3701,0,0,0,0
3702,0,0,0,0
3703,0,0,0,0
3704,0,0,0,0
3705,4,8,8,9
3706,6,10,7,10
3707,5,7,4,11
3708,7,5,5,5
3709,7,4,6,5
3710,8,7,5,5
3711,9,8,5,4
3712,8,7,6,6
3713,6,6,3,10
3714,3,3,5,11
3715,7,2,5,9
3716,4,4,5,7
3717,2,3,0,4
3718,0,0,0,3
3719,0,0,0,0
3720,0,0,0,0
3721,0,0,0,0
3722,0,0,0,0
3723,0,0,0,0
3724,0,0,0,0
3725,0,0,0,0
3726,0,0,0,0
3727,0,0,0,0
3728,0,0,0,0
3729,15,13,9,6
3730,11,9,7,5
3731,8,3,4,6
3732,3,3,3,5
3733,6,2,5,11
3734,5,6,7,8
3735,2,5,6,9
3736,4,8,5,7
3737,7,5,10,7
3738,5,4,8,6
3739,8,5,7,6
3740,8,4,5,5
3741,2,2,2,3
3742,0,1,2,2
3743,0,0,0,0
3744,0,0,0,0
3745,0,0,0,0
3746,0,0,0,0
3747,0,0,0,0
3748,0,0,0,0
3749,0,0,0,0
3750,0,0,0,0
3751,0,0,0,0
3752,0,0,0,0
3753,8,9,9,8
3754,10,6,8,7
3755,6,5,9,6
3756,5,6,7,6
3757,4,4,4,2
3758,3,4,6,3
3759,7,4,9,3
3760,8,5,8,4
3761,9,5,4,4
3762,6,2,3,6
3763,9,6,4,6
3764,6,10,1,2
3765,2,5,0,0
3766,0,1,0,0
3767,0,0,0,0
3768,1,0,0,0
3769,1,0,0,0
3770,0,0,0,0
3771,0,0,0,1
3772,0,0,0,0
3773,0,0,0,0
3774,0,0,0,0
3775,0,0,0,0
3776,0,0,0,0
3777,8,9,10,8
3778,9,11,12,8
3779,7,7,7,5
3780,3,2,4,1
3781,5,3,1,2
3782,5,5,4,7
3783,4,7,5,8
3784,5,6,6,9
3785,8,4,7,7
3786,6,5,5,7
3787,3,7,6,7
3788,5,5,6,6
3789,2,2,3,3
3790,0,1,0,0
3791,0,0,0,0
3792,0,0,0,0
3793,0,0,0,0
3794,0,0,0,0
3795,0,0,0,0
3796,0,0,0,0
3797,0,0,0,0
3798,0,0,0,0
3799,0,0,0,0
3800,0,0,0,0
3801,3,12,6,10
3802,7,9,7,12
3803,8,7,6,12
3804,6,3,4,7
3805,5,4,3,5
3806,7,3,2,5
3807,5,7,6,5
3808,5,6,8,5
3809,5,5,8,9
3810,9,6,4,11
3811,9,5,4,7
3812,7,7,4,3
3813,3,3,1,1
3814,1,1,0,1
3815,0,0,0,0
3816,0,0,0,0
3817,0,0,0,0
3818,0,0,0,0
3819,0,0,0,0
3820,0,0,0,0
3821,0,0,0,0
3822,0,0,0,0
3823,0,0,0,0
3824,0,0,0,0
3825,7,9,11,9
3826,6,10,6,8
3827,4,8,5,5
3828,3,8,6,6
3829,6,5,5,3
3830,6,3,3,5
3831,5,3,6,5
3832,3,5,6,4
3833,2,6,7,6
3834,2,6,6,9
3835,4,3,7,7
3836,3,3,4,6
3837,2,1,1,1
3838,0,1,0,0
3839,0,0,0,0
3840,0,0,0,0
3841,0,0,0,0
3842,0,0,0,0
3843,0,0,0,0
3844,0,0,0,0
3845,0,0,0,0
3846,0,0,0,0
3847,0,0,0,0
3848,0,0,0,0
3849,6,4,11,11
3850,9,6,9,6
3851,3,4,5,4
3852,2,4,5,5
3853,3,8,2,6
3854,3,5,3,9
3855,4,5,7,6
3856,3,8,11,6
3857,5,8,10,2
3858,4,2,7,2
3859,4,3,6,3
3860,2,5,4,3
3861,2,0,1,3
3862,0,0,0,1
3863,0,0,0,0
3864,0,0,0,0
3865,0,1,0,0
3866,0,0,0,0
3867,0,0,0,0
3868,0,0,0,0
3869,0,0,0,0
3870,0,0,0,0
3871,0,0,0,0
3872,0,0,0,0
3873,8,5,7,8
3874,9,5,6,6
3875,7,5,5,6
3876,3,6,4,6
3877,6,8,5,2
3878,6,6,9,3
3879,4,4,8,4
3880,8,5,6,3
3881,4,4,6,6
3882,6,8,2,3
3883,6,9,4,3
3884,6,9,3,2
3885,2,3,2,0
3886,1,0,1,0
3887,0,0,0,0
3888,0,0,0,0
3889,0,0,0,0
3890,0,0,0,0
3891,0,0,0,0
