,liq_100,liq_101,liq_102,liq_103
1522,106.0,21.0,74.0,98.0
1523,104.0,18.0,73.0,96.0
1524,102.0,17.0,74.0,96.0
1525,101.0,16.0,72.0,94.0
1526,102.0,15.0,70.0,93.0
1527,100.0,13.0,69.0,91.0
1528,99.0,11.0,70.0,90.0
1529,97.0,11.0,67.0,91.0
1530,97.0,7.0,65.0,89.0
1531,98.0,8.0,66.0,90.0
1532,99.0,8.0,68.0,90.0
1533,101.0,9.0,68.0,91.0
1534,101.0,10.0,70.0,93.0
1535,102.0,10.0,71.0,93.0
1536,102.0,10.0,73.0,93.0
1537,102.0,10.0,73.0,93.0
1538,103.0,13.0,73.0,94.0
1539,103.0,14.0,74.0,94.0
1540,103.0,15.0,74.0,96.0
1541,103.0,15.0,76.0,97.0
1542,103.0,15.0,77.0,98.0
1543,98.0,15.0,74.0,95.0
1544,96.0,13.0,71.0,91.0
1545,95.0,13.0,71.0,88.0
1546,96.0,13.0,68.0,89.0
1547,96.0,14.0,67.0,88.0
1548,95.0,10.0,66.0,87.0
1549,94.0,8.0,66.0,85.0
1550,94.0,8.0,63.0,85.0
1551,91.0,12.0,61.0,85.0
1552,89.0,9.0,59.0,82.0
1553,89.0,8.0,58.0,82.0
1554,88.0,4.0,58.0,82.0
1555,90.0,5.0,58.0,82.0
1556,90.0,7.0,58.0,82.0
1557,90.0,7.0,58.0,82.0
1558,90.0,7.0,58.0,82.0
1559,90.0,7.0,60.0,82.0
1560,91.0,7.0,60.0,83.0
1561,93.0,7.0,61.0,84.0
1562,97.0,8.0,62.0,84.0
1563,99.0,8.0,62.0,86.0
1564,101.0,9.0,63.0,86.0
1565,103.0,11.0,63.0,86.0
1566,103.0,12.0,63.0,86.0
1567,100.0,8.0,60.0,81.0
1568,99.0,8.0,59.0,79.0
1569,99.0,11.0,60.0,76.0
1570,97.0,9.0,61.0,73.0
1571,97.0,9.0,60.0,72.0
1572,94.0,6.0,57.0,71.0
1573,93.0,5.0,56.0,70.0
1574,92.0,5.0,55.0,71.0
1575,93.0,3.0,56.0,69.0
1576,92.0,1.0,55.0,68.0
1577,90.0,0.0,54.0,65.0
1578,88.0,1.0,51.0,62.0
1579,90.0,1.0,51.0,64.0
1580,92.0,1.0,53.0,65.0
1581,92.0,2.0,54.0,66.0
1582,93.0,2.0,56.0,66.0
1583,95.0,2.0,58.0,68.0
1584,97.0,4.0,60.0,71.0
1585,98.0,4.0,61.0,72.0
1586,98.0,4.0,61.0,72.0
1587,98.0,5.0,63.0,73.0
1588,98.0,6.0,64.0,73.0
1589,99.0,7.0,66.0,74.0
1590,99.0,7.0,67.0,74.0
1591,94.0,6.0,63.0,73.0
1592,90.0,4.0,62.0,71.0
1593,85.0,4.0,58.0,72.0
1594,86.0,4.0,58.0,70.0
1595,87.0,5.0,59.0,69.0
1596,85.0,3.0,59.0,66.0
1597,82.0,2.0,58.0,65.0
1598,84.0,3.0,59.0,62.0
1599,84.0,6.0,57.0,62.0
1600,86.0,7.0,57.0,61.0
1601,84.0,6.0,55.0,61.0
1602,80.0,3.0,52.0,60.0
1603,82.0,5.0,52.0,62.0
1604,85.0,6.0,54.0,63.0
1605,85.0,6.0,55.0,63.0
1606,87.0,7.0,57.0,64.0
1607,87.0,8.0,57.0,65.0
1608,87.0,13.0,59.0,66.0
1609,88.0,14.0,60.0,67.0
1610,89.0,15.0,60.0,70.0
1611,90.0,15.0,60.0,71.0
1612,91.0,16.0,60.0,71.0
1613,92.0,16.0,61.0,71.0
1614,93.0,17.0,61.0,71.0
1615,87.0,13.0,57.0,66.0
1616,85.0,10.0,55.0,62.0
1617,83.0,10.0,57.0,63.0
1618,83.0,12.0,56.0,63.0
1619,83.0,12.0,55.0,62.0
1620,82.0,9.0,57.0,62.0
1621,80.0,4.0,55.0,60.0
1622,81.0,2.0,52.0,59.0
1623,79.0,1.0,50.0,60.0
1624,76.0,1.0,50.0,62.0
1625,75.0,0.0,51.0,62.0
1626,71.0,2.0,51.0,61.0
1627,71.0,2.0,51.0,61.0
1628,72.0,4.0,51.0,62.0
1629,72.0,6.0,51.0,62.0
1630,73.0,8.0,53.0,62.0
1631,75.0,9.0,53.0,62.0
1632,76.0,10.0,56.0,65.0
1633,78.0,10.0,59.0,67.0
1634,79.0,13.0,60.0,69.0
1635,80.0,13.0,64.0,70.0
1636,81.0,13.0,66.0,71.0
1637,83.0,15.0,67.0,73.0
1638,86.0,15.0,67.0,73.0
1639,81.0,10.0,65.0,68.0
1640,79.0,6.0,63.0,64.0
1641,79.0,6.0,64.0,61.0
1642,78.0,5.0,62.0,62.0
1643,76.0,5.0,63.0,64.0
1644,75.0,6.0,61.0,65.0
1645,76.0,4.0,62.0,63.0
1646,77.0,2.0,60.0,63.0
1647,75.0,1.0,60.0,61.0
1648,73.0,2.0,60.0,60.0
1649,72.0,2.0,57.0,57.0
1650,69.0,4.0,54.0,55.0
1651,69.0,6.0,54.0,55.0
1652,70.0,6.0,54.0,55.0
1653,70.0,6.0,55.0,55.0
1654,71.0,6.0,55.0,56.0
1655,72.0,7.0,55.0,56.0
1656,74.0,7.0,56.0,57.0
1657,74.0,7.0,57.0,59.0
1658,77.0,7.0,58.0,59.0
1659,78.0,8.0,59.0,60.0
1660,79.0,12.0,60.0,62.0
1661,79.0,13.0,61.0,62.0
1662,79.0,14.0,63.0,62.0
1663,76.0,11.0,59.0,59.0
1664,73.0,9.0,56.0,57.0
1665,74.0,9.0,55.0,56.0
1666,73.0,6.0,57.0,56.0
1667,71.0,3.0,54.0,57.0
1668,69.0,4.0,54.0,57.0
1669,68.0,5.0,54.0,55.0
1670,69.0,3.0,54.0,56.0
1671,65.0,3.0,52.0,54.0
1672,63.0,3.0,51.0,54.0
1673,62.0,4.0,51.0,55.0
1674,61.0,4.0,47.0,53.0
1675,63.0,6.0,49.0,55.0
1676,63.0,6.0,49.0,56.0
1677,63.0,7.0,50.0,56.0
1678,66.0,7.0,51.0,57.0
1679,66.0,8.0,53.0,60.0
1680,69.0,8.0,56.0,60.0
1681,70.0,8.0,57.0,61.0
1682,70.0,12.0,59.0,63.0
1683,70.0,12.0,60.0,63.0
1684,74.0,13.0,61.0,63.0
1685,75.0,15.0,62.0,67.0
1686,75.0,17.0,62.0,67.0
1687,74.0,13.0,59.0,62.0
1688,71.0,12.0,60.0,61.0
1689,69.0,12.0,60.0,62.0
1690,70.0,10.0,58.0,63.0
1691,70.0,9.0,55.0,60.0
1692,68.0,10.0,57.0,58.0
1693,69.0,8.0,54.0,57.0
1694,70.0,6.0,52.0,56.0
1695,67.0,4.0,50.0,54.0
1696,67.0,2.0,51.0,53.0
1697,67.0,2.0,47.0,53.0
1698,65.0,1.0,45.0,51.0
1699,67.0,1.0,45.0,52.0
1700,68.0,2.0,47.0,52.0
1701,70.0,3.0,48.0,54.0
1702,72.0,4.0,48.0,57.0
1703,73.0,5.0,49.0,57.0
1704,75.0,5.0,49.0,57.0
1705,77.0,6.0,50.0,58.0
1706,77.0,6.0,50.0,58.0
1707,77.0,6.0,51.0,59.0
1708,79.0,7.0,53.0,60.0
1709,81.0,10.0,54.0,61.0
1710,81.0,10.0,55.0,63.0
1711,79.0,8.0,53.0,62.0
1712,75.0,7.0,47.0,60.0
1713,74.0,6.0,45.0,60.0
1714,74.0,5.0,44.0,61.0
1715,72.0,5.0,43.0,60.0
1716,72.0,5.0,42.0,58.0
1717,71.0,6.0,41.0,57.0
1718,72.0,7.0,36.0,57.0
1719,70.0,4.0,35.0,55.0
1720,68.0,3.0,35.0,53.0
1721,65.0,4.0,32.0,54.0
1722,63.0,7.0,30.0,54.0
1723,63.0,8.0,31.0,55.0
1724,64.0,9.0,32.0,56.0
1725,65.0,11.0,34.0,57.0
1726,65.0,12.0,34.0,58.0
1727,66.0,14.0,35.0,60.0
1728,66.0,14.0,37.0,62.0
1729,69.0,15.0,39.0,63.0
1730,70.0,18.0,39.0,64.0
1731,71.0,19.0,40.0,65.0
1732,71.0,21.0,40.0,65.0
1733,71.0,21.0,42.0,65.0
1734,72.0,23.0,42.0,65.0
1735,67.0,18.0,36.0,60.0
1736,66.0,14.0,32.0,58.0
1737,64.0,13.0,30.0,56.0
1738,62.0,9.0,30.0,54.0
1739,61.0,10.0,31.0,54.0
1740,62.0,8.0,29.0,57.0
1741,62.0,5.0,25.0,55.0
1742,63.0,2.0,23.0,56.0
1743,62.0,4.0,24.0,55.0
1744,61.0,4.0,23.0,54.0
1745,60.0,3.0,21.0,52.0
1746,57.0,0.0,20.0,52.0
1747,57.0,0.0,23.0,53.0
1748,59.0,0.0,27.0,53.0
1749,60.0,0.0,27.0,53.0
1750,60.0,2.0,27.0,53.0
1751,61.0,3.0,28.0,56.0
1752,64.0,4.0,30.0,57.0
1753,64.0,5.0,31.0,59.0
1754,68.0,7.0,31.0,61.0
1755,69.0,10.0,31.0,61.0
1756,69.0,10.0,33.0,62.0
1757,71.0,11.0,34.0,63.0
1758,71.0,11.0,35.0,63.0
1759,66.0,11.0,30.0,57.0
1760,63.0,12.0,27.0,59.0
1761,60.0,11.0,27.0,57.0
1762,61.0,10.0,27.0,56.0
1763,62.0,8.0,24.0,57.0
1764,62.0,6.0,25.0,55.0
1765,62.0,5.0,24.0,55.0
1766,64.0,4.0,26.0,52.0
1767,61.0,2.0,24.0,52.0
1768,60.0,4.0,21.0,52.0
1769,60.0,3.0,20.0,50.0
1770,58.0,2.0,17.0,49.0
1771,58.0,2.0,17.0,50.0
1772,59.0,3.0,20.0,51.0
1773,59.0,5.0,20.0,51.0
1774,60.0,7.0,21.0,53.0
1775,61.0,11.0,23.0,56.0
1776,61.0,11.0,23.0,58.0
1777,62.0,11.0,25.0,59.0
1778,62.0,12.0,26.0,62.0
1779,62.0,13.0,26.0,63.0
1780,65.0,14.0,27.0,64.0
1781,65.0,15.0,28.0,65.0
1782,65.0,16.0,29.0,66.0
1783,61.0,11.0,25.0,63.0
1784,56.0,10.0,24.0,61.0
1785,55.0,9.0,23.0,58.0
1786,55.0,6.0,23.0,55.0
1787,54.0,5.0,24.0,54.0
1788,52.0,6.0,23.0,56.0
1789,52.0,7.0,21.0,54.0
1790,52.0,6.0,18.0,53.0
1791,51.0,5.0,20.0,51.0
1792,48.0,4.0,19.0,51.0
1793,48.0,3.0,16.0,52.0
1794,49.0,3.0,14.0,54.0
1795,50.0,3.0,15.0,56.0
1796,53.0,3.0,16.0,58.0
1797,54.0,4.0,17.0,58.0
1798,55.0,8.0,18.0,58.0
1799,57.0,9.0,21.0,58.0
1800,58.0,10.0,21.0,61.0
1801,59.0,12.0,22.0,62.0
1802,59.0,13.0,22.0,62.0
1803,60.0,15.0,22.0,63.0
1804,60.0,16.0,23.0,66.0
1805,60.0,17.0,23.0,68.0
1806,60.0,19.0,24.0,68.0
1807,54.0,15.0,21.0,62.0
1808,52.0,12.0,21.0,58.0
1809,51.0,11.0,21.0,56.0
1810,51.0,14.0,17.0,57.0
1811,52.0,13.0,16.0,57.0
1812,54.0,12.0,15.0,54.0
1813,52.0,9.0,16.0,55.0
1814,51.0,9.0,16.0,56.0
1815,47.0,5.0,12.0,54.0
1816,43.0,3.0,11.0,51.0
1817,42.0,2.0,9.0,53.0
1818,41.0,2.0,10.0,51.0
1819,44.0,3.0,11.0,52.0
1820,45.0,3.0,12.0,53.0
1821,49.0,3.0,12.0,56.0
1822,49.0,3.0,12.0,56.0
1823,50.0,3.0,13.0,58.0
1824,52.0,3.0,14.0,58.0
1825,53.0,4.0,15.0,58.0
1826,55.0,4.0,16.0,60.0
1827,57.0,5.0,16.0,61.0
1828,57.0,7.0,18.0,63.0
1829,59.0,8.0,19.0,64.0
1830,59.0,11.0,21.0,64.0
1831,55.0,9.0,17.0,59.0
1832,52.0,10.0,14.0,54.0
1833,52.0,9.0,13.0,53.0
1834,51.0,8.0,12.0,56.0
1835,51.0,9.0,14.0,55.0
1836,52.0,7.0,13.0,56.0
1837,51.0,4.0,12.0,57.0
1838,50.0,1.0,15.0,53.0
1839,50.0,2.0,14.0,48.0
1840,50.0,3.0,14.0,45.0
1841,46.0,3.0,13.0,43.0
1842,44.0,1.0,13.0,43.0
1843,46.0,1.0,13.0,43.0
1844,47.0,4.0,13.0,44.0
1845,48.0,6.0,14.0,46.0
1846,49.0,6.0,14.0,47.0
1847,50.0,7.0,17.0,47.0
1848,50.0,7.0,18.0,47.0
1849,50.0,7.0,19.0,47.0
1850,50.0,7.0,20.0,47.0
1851,50.0,8.0,21.0,48.0
1852,53.0,8.0,23.0,48.0
1853,55.0,9.0,24.0,48.0
1854,57.0,9.0,24.0,49.0
1855,56.0,5.0,20.0,45.0
1856,54.0,5.0,15.0,44.0
1857,52.0,7.0,13.0,41.0
1858,51.0,5.0,14.0,39.0
1859,52.0,7.0,13.0,41.0
1860,52.0,5.0,12.0,42.0
1861,53.0,5.0,11.0,41.0
1862,51.0,5.0,9.0,40.0
1863,51.0,7.0,8.0,39.0
1864,48.0,5.0,8.0,35.0
1865,44.0,2.0,7.0,33.0
1866,42.0,4.0,6.0,29.0
1867,43.0,4.0,7.0,29.0
1868,47.0,7.0,7.0,29.0
1869,47.0,7.0,8.0,29.0
1870,48.0,7.0,9.0,29.0
1871,49.0,8.0,11.0,30.0
1872,52.0,8.0,11.0,31.0
1873,52.0,9.0,12.0,31.0
1874,55.0,9.0,14.0,33.0
1875,56.0,9.0,14.0,33.0
1876,59.0,9.0,15.0,35.0
1877,61.0,11.0,18.0,35.0
1878,61.0,13.0,19.0,35.0
1879,57.0,9.0,19.0,33.0
1880,56.0,11.0,15.0,31.0
1881,58.0,11.0,10.0,31.0
1882,58.0,12.0,9.0,31.0
1883,58.0,11.0,10.0,30.0
1884,58.0,8.0,10.0,29.0
1885,57.0,6.0,9.0,30.0
1886,53.0,7.0,8.0,29.0
1887,54.0,7.0,6.0,26.0
1888,50.0,5.0,4.0,23.0
1889,49.0,5.0,2.0,22.0
1890,49.0,6.0,0.0,23.0
1891,49.0,6.0,0.0,24.0
1892,53.0,8.0,1.0,26.0
1893,54.0,11.0,2.0,28.0
1894,54.0,13.0,2.0,29.0
1895,56.0,14.0,2.0,30.0
1896,57.0,14.0,4.0,31.0
1897,57.0,14.0,5.0,32.0
1898,59.0,14.0,7.0,33.0
1899,61.0,14.0,8.0,35.0
1900,62.0,17.0,10.0,35.0
1901,66.0,18.0,10.0,35.0
1902,69.0,21.0,13.0,36.0
1903,64.0,19.0,14.0,32.0
1904,65.0,17.0,14.0,30.0
1905,64.0,17.0,14.0,30.0
1906,61.0,16.0,13.0,30.0
1907,57.0,13.0,14.0,30.0
1908,55.0,12.0,14.0,28.0
1909,53.0,12.0,13.0,25.0
1910,53.0,13.0,11.0,25.0
1911,50.0,11.0,11.0,25.0
1912,47.0,8.0,9.0,23.0
1913,47.0,9.0,8.0,19.0
1914,45.0,10.0,3.0,19.0
1915,45.0,12.0,5.0,20.0
1916,45.0,13.0,5.0,21.0
1917,45.0,15.0,6.0,23.0
1918,46.0,16.0,6.0,24.0
1919,46.0,18.0,8.0,25.0
1920,47.0,18.0,9.0,27.0
1921,48.0,20.0,11.0,28.0
1922,48.0,21.0,12.0,29.0
1923,48.0,23.0,12.0,30.0
1924,48.0,23.0,14.0,32.0
1925,49.0,26.0,15.0,32.0
1926,49.0,28.0,16.0,34.0
1927,43.0,25.0,13.0,29.0
1928,41.0,22.0,12.0,26.0
1929,40.0,20.0,12.0,28.0
1930,41.0,17.0,11.0,26.0
1931,40.0,16.0,10.0,24.0
1932,37.0,14.0,8.0,26.0
1933,37.0,14.0,6.0,24.0
1934,38.0,15.0,6.0,23.0
1935,38.0,14.0,6.0,21.0
1936,37.0,12.0,8.0,20.0
1937,34.0,9.0,6.0,18.0
1938,34.0,8.0,5.0,16.0
1939,36.0,9.0,7.0,17.0
1940,36.0,9.0,7.0,17.0
1941,36.0,9.0,8.0,18.0
1942,37.0,9.0,8.0,19.0
1943,37.0,10.0,8.0,19.0
1944,39.0,11.0,8.0,22.0
1945,42.0,12.0,8.0,23.0
1946,42.0,16.0,9.0,24.0
1947,43.0,17.0,9.0,24.0
1948,43.0,17.0,9.0,26.0
1949,44.0,17.0,10.0,26.0
1950,44.0,17.0,12.0,29.0
1951,42.0,15.0,10.0,26.0
1952,40.0,14.0,8.0,23.0
1953,39.0,13.0,7.0,24.0
1954,36.0,14.0,5.0,23.0
1955,34.0,14.0,4.0,20.0
1956,32.0,16.0,4.0,17.0
1957,29.0,14.0,5.0,17.0
1958,26.0,15.0,7.0,16.0
1959,26.0,15.0,4.0,16.0
1960,24.0,13.0,3.0,14.0
1961,24.0,12.0,5.0,11.0
1962,23.0,10.0,5.0,11.0
1963,24.0,10.0,6.0,12.0
1964,24.0,10.0,6.0,12.0
1965,24.0,11.0,7.0,14.0
1966,25.0,11.0,7.0,15.0
1967,25.0,11.0,8.0,16.0
1968,26.0,11.0,9.0,17.0
1969,28.0,11.0,11.0,17.0
1970,28.0,12.0,12.0,17.0
1971,31.0,14.0,14.0,19.0
1972,31.0,14.0,14.0,20.0
1973,32.0,15.0,14.0,20.0
1974,32.0,17.0,14.0,22.0
1975,29.0,17.0,8.0,19.0
1976,26.0,15.0,5.0,16.0
1977,26.0,13.0,4.0,15.0
1978,25.0,12.0,4.0,14.0
1979,24.0,14.0,2.0,13.0
1980,23.0,12.0,2.0,12.0
1981,19.0,9.0,0.0,10.0
1982,18.0,7.0,0.0,12.0
1983,18.0,8.0,0.0,10.0
1984,17.0,8.0,0.0,10.0
1985,15.0,7.0,0.0,8.0
1986,13.0,6.0,1.0,8.0
1987,13.0,7.0,1.0,9.0
1988,15.0,7.0,1.0,12.0
1989,15.0,9.0,3.0,13.0
1990,16.0,10.0,4.0,15.0
1991,17.0,10.0,5.0,16.0
1992,17.0,11.0,5.0,18.0
1993,21.0,12.0,6.0,19.0
1994,23.0,13.0,7.0,19.0
1995,23.0,13.0,7.0,19.0
1996,24.0,13.0,8.0,19.0
1997,25.0,14.0,8.0,20.0
1998,26.0,15.0,9.0,24.0
1999,23.0,11.0,5.0,22.0
2000,20.0,10.0,3.0,21.0
2001,21.0,9.0,3.0,19.0
2002,20.0,11.0,1.0,19.0
2003,20.0,11.0,2.0,17.0
2004,19.0,10.0,3.0,13.0
2005,17.0,7.0,3.0,13.0
2006,16.0,7.0,5.0,11.0
2007,14.0,4.0,5.0,11.0
2008,11.0,7.0,8.0,13.0
2009,9.0,7.0,9.0,12.0
2010,7.0,5.0,6.0,10.0
2011,7.0,7.0,7.0,10.0
2012,9.0,8.0,8.0,12.0
2013,10.0,9.0,10.0,14.0
2014,11.0,10.0,10.0,16.0
2015,13.0,13.0,10.0,20.0
2016,13.0,15.0,13.0,20.0
2017,15.0,16.0,15.0,21.0
2018,17.0,17.0,15.0,21.0
2019,18.0,18.0,16.0,23.0
2020,20.0,19.0,19.0,24.0
2021,20.0,22.0,20.0,26.0
2022,21.0,23.0,21.0,26.0
2023,17.0,19.0,15.0,20.0
2024,14.0,16.0,14.0,17.0
2025,12.0,15.0,15.0,16.0
2026,11.0,14.0,15.0,17.0
2027,11.0,12.0,11.0,16.0
2028,10.0,10.0,9.0,17.0
2029,9.0,10.0,10.0,16.0
2030,7.0,8.0,10.0,14.0
2031,7.0,8.0,6.0,14.0
2032,7.0,8.0,4.0,12.0
2033,5.0,10.0,3.0,10.0
2034,3.0,9.0,2.0,11.0
2035,5.0,10.0,3.0,13.0
2036,5.0,11.0,3.0,15.0
2037,5.0,13.0,4.0,16.0
2038,5.0,13.0,6.0,17.0
2039,6.0,16.0,6.0,19.0
2040,7.0,17.0,7.0,21.0
2041,8.0,19.0,8.0,21.0
2042,8.0,19.0,9.0,21.0
2043,8.0,20.0,10.0,23.0
2044,8.0,23.0,10.0,24.0
2045,8.0,23.0,10.0,27.0
2046,10.0,24.0,10.0,27.0
2047,9.0,23.0,8.0,23.0
2048,9.0,21.0,6.0,22.0
2049,9.0,19.0,6.0,26.0
2050,10.0,16.0,7.0,25.0
2051,8.0,14.0,6.0,25.0
2052,7.0,14.0,5.0,23.0
2053,4.0,15.0,4.0,22.0
2054,3.0,14.0,2.0,22.0
2055,2.0,11.0,3.0,20.0
2056,1.0,9.0,4.0,17.0
2057,2.0,7.0,4.0,15.0
2058,3.0,4.0,4.0,14.0
2059,5.0,4.0,5.0,14.0
2060,5.0,4.0,6.0,15.0
2061,6.0,4.0,8.0,16.0
2062,6.0,6.0,11.0,16.0
2063,7.0,8.0,12.0,17.0
2064,7.0,8.0,14.0,21.0
2065,8.0,10.0,16.0,22.0
2066,8.0,12.0,19.0,23.0
2067,10.0,12.0,20.0,23.0
2068,10.0,13.0,21.0,23.0
2069,10.0,14.0,22.0,25.0
2070,10.0,14.0,24.0,26.0
2071,6.0,11.0,20.0,22.0
2072,6.0,13.0,18.0,21.0
2073,4.0,14.0,17.0,21.0
2074,5.0,15.0,15.0,22.0
2075,5.0,14.0,14.0,22.0
2076,2.0,12.0,13.0,22.0
2077,1.0,10.0,12.0,19.0
2078,3.0,9.0,9.0,17.0
2079,2.0,7.0,8.0,16.0
2080,3.0,10.0,7.0,14.0
2081,4.0,7.0,7.0,16.0
2082,4.0,8.0,7.0,15.0
2083,4.0,9.0,9.0,16.0
2084,5.0,9.0,9.0,18.0
2085,5.0,10.0,9.0,18.0
2086,6.0,10.0,10.0,21.0
2087,8.0,12.0,11.0,23.0
2088,9.0,14.0,12.0,24.0
2089,9.0,15.0,12.0,26.0
2090,10.0,16.0,13.0,27.0
2091,12.0,16.0,14.0,28.0
2092,13.0,18.0,15.0,28.0
2093,14.0,19.0,15.0,29.0
2094,16.0,19.0,15.0,30.0
2095,12.0,18.0,11.0,24.0
2096,12.0,16.0,9.0,23.0
2097,10.0,13.0,8.0,23.0
2098,8.0,13.0,8.0,21.0
2099,7.0,11.0,10.0,20.0
2100,9.0,10.0,6.0,18.0
2101,10.0,9.0,7.0,18.0
2102,9.0,7.0,7.0,15.0
2103,6.0,4.0,6.0,15.0
2104,4.0,2.0,5.0,13.0
2105,3.0,3.0,4.0,10.0
2106,4.0,5.0,2.0,8.0
2107,5.0,6.0,5.0,10.0
2108,9.0,8.0,5.0,10.0
2109,9.0,9.0,7.0,10.0
2110,9.0,9.0,11.0,11.0
2111,9.0,9.0,12.0,11.0
2112,11.0,10.0,13.0,11.0
2113,12.0,11.0,13.0,15.0
2114,12.0,11.0,15.0,15.0
2115,13.0,13.0,16.0,16.0
2116,14.0,14.0,16.0,18.0
2117,14.0,15.0,18.0,19.0
2118,16.0,16.0,19.0,20.0
2119,13.0,12.0,17.0,17.0
2120,11.0,11.0,19.0,14.0
2121,11.0,10.0,20.0,14.0
2122,11.0,10.0,16.0,14.0
2123,10.0,8.0,14.0,15.0
2124,8.0,8.0,13.0,16.0
2125,5.0,8.0,11.0,16.0
2126,3.0,9.0,10.0,15.0
2127,1.0,9.0,9.0,15.0
2128,1.0,12.0,9.0,15.0
2129,1.0,10.0,9.0,16.0
2130,2.0,9.0,12.0,14.0
2131,4.0,10.0,14.0,16.0
2132,5.0,10.0,14.0,18.0
2133,6.0,10.0,16.0,18.0
2134,6.0,10.0,17.0,21.0
2135,6.0,10.0,17.0,21.0
2136,7.0,11.0,18.0,22.0
2137,7.0,14.0,18.0,23.0
2138,7.0,15.0,19.0,25.0
2139,7.0,16.0,20.0,27.0
2140,8.0,17.0,20.0,27.0
2141,9.0,18.0,22.0,28.0
2142,11.0,19.0,24.0,28.0
2143,7.0,14.0,20.0,24.0
2144,5.0,10.0,16.0,23.0
2145,4.0,9.0,15.0,22.0
2146,5.0,11.0,15.0,23.0
2147,5.0,10.0,16.0,23.0
2148,6.0,8.0,15.0,20.0
2149,5.0,6.0,11.0,20.0
2150,3.0,6.0,11.0,18.0
2151,4.0,4.0,10.0,17.0
2152,5.0,2.0,7.0,15.0
2153,3.0,4.0,6.0,13.0
2154,2.0,2.0,7.0,14.0
2155,3.0,2.0,8.0,17.0
2156,3.0,2.0,10.0,19.0
2157,5.0,2.0,11.0,19.0
2158,5.0,4.0,11.0,20.0
2159,6.0,4.0,14.0,22.0
2160,6.0,5.0,14.0,22.0
2161,6.0,5.0,14.0,23.0
2162,6.0,5.0,15.0,26.0
2163,6.0,8.0,15.0,26.0
2164,7.0,10.0,15.0,27.0
2165,8.0,12.0,15.0,29.0
2166,8.0,13.0,17.0,30.0
2167,9.0,14.0,13.0,28.0
2168,7.0,14.0,12.0,26.0
2169,7.0,11.0,10.0,24.0
2170,5.0,10.0,12.0,21.0
2171,6.0,8.0,9.0,19.0
2172,5.0,7.0,8.0,19.0
2173,8.0,3.0,6.0,18.0
2174,7.0,0.0,7.0,16.0
2175,8.0,0.0,7.0,16.0
2176,4.0,1.0,7.0,16.0
2177,1.0,1.0,6.0,14.0
2178,2.0,1.0,6.0,17.0
2179,2.0,2.0,8.0,17.0
2180,2.0,2.0,9.0,19.0
2181,2.0,2.0,9.0,19.0
2182,2.0,3.0,13.0,19.0
2183,2.0,5.0,13.0,20.0
2184,4.0,5.0,13.0,21.0
2185,6.0,6.0,17.0,23.0
2186,6.0,11.0,17.0,24.0
2187,6.0,12.0,17.0,26.0
2188,6.0,12.0,17.0,26.0
2189,7.0,13.0,18.0,26.0
2190,7.0,14.0,18.0,26.0
2191,5.0,10.0,14.0,22.0
2192,5.0,12.0,12.0,21.0
2193,4.0,12.0,12.0,21.0
2194,4.0,11.0,11.0,21.0
2195,7.0,11.0,8.0,18.0
2196,7.0,12.0,7.0,19.0
2197,4.0,9.0,9.0,16.0
2198,5.0,8.0,8.0,16.0
2199,6.0,4.0,7.0,12.0
2200,5.0,5.0,5.0,11.0
2201,4.0,4.0,4.0,11.0
2202,3.0,3.0,3.0,11.0
2203,7.0,3.0,4.0,11.0
2204,10.0,4.0,6.0,12.0
2205,10.0,5.0,9.0,12.0
2206,12.0,6.0,10.0,13.0
2207,14.0,7.0,12.0,13.0
2208,15.0,8.0,12.0,14.0
2209,16.0,9.0,12.0,15.0
2210,18.0,9.0,12.0,16.0
2211,19.0,12.0,12.0,18.0
2212,20.0,13.0,12.0,19.0
2213,20.0,15.0,13.0,20.0
2214,20.0,16.0,14.0,23.0
2215,18.0,12.0,11.0,18.0
2216,14.0,9.0,10.0,17.0
2217,15.0,8.0,9.0,14.0
2218,17.0,9.0,7.0,14.0
2219,12.0,8.0,9.0,16.0
2220,8.0,8.0,11.0,15.0
2221,8.0,8.0,9.0,14.0
2222,11.0,9.0,9.0,13.0
2223,10.0,8.0,8.0,14.0
2224,7.0,9.0,9.0,15.0
2225,4.0,7.0,10.0,12.0
2226,2.0,2.0,7.0,11.0
2227,2.0,3.0,8.0,11.0
2228,2.0,4.0,8.0,12.0
2229,2.0,6.0,9.0,12.0
2230,2.0,6.0,9.0,12.0
2231,2.0,7.0,11.0,12.0
2232,2.0,8.0,11.0,13.0
2233,3.0,8.0,11.0,13.0
2234,4.0,9.0,11.0,14.0
2235,5.0,10.0,12.0,15.0
2236,5.0,11.0,14.0,17.0
2237,6.0,14.0,15.0,18.0
2238,6.0,16.0,16.0,18.0
2239,5.0,14.0,14.0,16.0
2240,6.0,13.0,12.0,13.0
2241,5.0,12.0,15.0,10.0
2242,5.0,11.0,13.0,7.0
2243,5.0,14.0,10.0,6.0
2244,7.0,12.0,9.0,6.0
2245,7.0,10.0,8.0,6.0
2246,4.0,9.0,7.0,6.0
2247,8.0,5.0,7.0,6.0
2248,8.0,5.0,6.0,4.0
2249,8.0,3.0,5.0,5.0
2250,5.0,1.0,1.0,4.0
2251,5.0,2.0,1.0,8.0
2252,6.0,2.0,2.0,8.0
2253,8.0,2.0,3.0,8.0
2254,8.0,3.0,7.0,8.0
2255,8.0,3.0,7.0,9.0
2256,9.0,5.0,10.0,11.0
