,all_100,all_101,all_102,all_103
2257,12.0,6.0,15.0,16.0
2258,13.0,9.0,15.0,19.0
2259,14.0,10.0,15.0,20.0
2260,15.0,12.0,15.0,20.0
2261,18.0,14.0,16.0,22.0
2262,18.0,15.0,20.0,22.0
2263,14.0,13.0,16.0,19.0
2264,13.0,15.0,16.0,16.0
2265,13.0,14.0,18.0,14.0
2266,12.0,15.0,18.0,10.0
2267,10.0,14.0,20.0,13.0
2268,10.0,11.0,18.0,12.0
2269,9.0,8.0,15.0,9.0
2270,8.0,7.0,13.0,9.0
2271,3.0,6.0,14.0,7.0
2272,1.0,3.0,12.0,5.0
2273,2.0,3.0,10.0,7.0
2274,4.0,5.0,9.0,7.0
2275,5.0,6.0,11.0,9.0
2276,7.0,9.0,11.0,9.0
2277,8.0,11.0,12.0,9.0
2278,10.0,11.0,14.0,11.0
2279,10.0,12.0,15.0,14.0
2280,11.0,12.0,17.0,14.0
2281,11.0,14.0,18.0,15.0
2282,12.0,14.0,18.0,17.0
2283,12.0,14.0,19.0,20.0
2284,13.0,16.0,21.0,21.0
2285,15.0,18.0,21.0,23.0
2286,15.0,19.0,22.0,23.0
2287,13.0,16.0,17.0,22.0
2288,10.0,13.0,16.0,21.0
2289,7.0,10.0,16.0,19.0
2290,7.0,15.0,15.0,18.0
2291,6.0,16.0,13.0,16.0
2292,8.0,17.0,13.0,17.0
2293,6.0,15.0,12.0,13.0
2294,8.0,12.0,14.0,11.0
2295,7.0,9.0,11.0,10.0
2296,5.0,7.0,11.0,9.0
2297,6.0,4.0,7.0,7.0
2298,4.0,3.0,5.0,4.0
2299,5.0,4.0,6.0,6.0
2300,5.0,8.0,7.0,7.0
2301,8.0,8.0,8.0,7.0
2302,11.0,8.0,10.0,8.0
2303,11.0,8.0,11.0,8.0
2304,12.0,8.0,13.0,9.0
2305,16.0,9.0,13.0,11.0
2306,17.0,10.0,13.0,13.0
2307,19.0,14.0,15.0,15.0
2308,22.0,15.0,18.0,16.0
2309,24.0,15.0,18.0,18.0
2310,24.0,17.0,18.0,18.0
2311,19.0,11.0,16.0,12.0
2312,18.0,10.0,15.0,11.0
2313,16.0,12.0,11.0,11.0
2314,19.0,13.0,14.0,10.0
2315,16.0,11.0,12.0,10.0
2316,13.0,10.0,11.0,10.0
2317,12.0,9.0,10.0,8.0
2318,13.0,9.0,10.0,6.0
2319,12.0,9.0,9.0,5.0
2320,8.0,7.0,6.0,5.0
2321,7.0,7.0,6.0,4.0
2322,7.0,6.0,6.0,2.0
2323,10.0,7.0,6.0,3.0
2324,10.0,10.0,10.0,5.0
2325,13.0,10.0,12.0,6.0
2326,14.0,12.0,13.0,7.0
2327,18.0,15.0,14.0,8.0
2328,19.0,15.0,14.0,9.0
2329,21.0,15.0,14.0,12.0
2330,24.0,18.0,16.0,15.0
2331,29.0,20.0,16.0,17.0
2332,31.0,21.0,18.0,17.0
2333,31.0,22.0,20.0,20.0
2334,33.0,23.0,20.0,21.0
2335,30.0,17.0,17.0,16.0
2336,27.0,13.0,14.0,14.0
2337,27.0,13.0,13.0,13.0
2338,25.0,14.0,16.0,16.0
2339,25.0,15.0,17.0,17.0
2340,21.0,12.0,16.0,16.0
2341,18.0,9.0,12.0,13.0
2342,16.0,10.0,8.0,9.0
2343,19.0,7.0,6.0,8.0
2344,15.0,5.0,5.0,6.0
2345,12.0,4.0,4.0,4.0
2346,12.0,3.0,4.0,1.0
2347,12.0,5.0,7.0,2.0
2348,13.0,6.0,8.0,4.0
2349,13.0,9.0,8.0,5.0
2350,15.0,11.0,9.0,6.0
2351,17.0,12.0,12.0,6.0
2352,18.0,12.0,13.0,8.0
2353,18.0,14.0,15.0,8.0
2354,20.0,15.0,18.0,9.0
2355,21.0,17.0,20.0,11.0
2356,21.0,21.0,21.0,14.0
2357,23.0,22.0,23.0,14.0
2358,23.0,25.0,26.0,14.0
2359,15.0,23.0,24.0,10.0
2360,12.0,22.0,23.0,10.0
2361,10.0,21.0,23.0,10.0
2362,8.0,22.0,22.0,9.0
2363,7.0,21.0,21.0,10.0
2364,6.0,19.0,20.0,11.0
2365,7.0,17.0,19.0,11.0
2366,9.0,17.0,20.0,9.0
2367,9.0,16.0,21.0,9.0
2368,5.0,16.0,19.0,7.0
2369,1.0,15.0,18.0,5.0
2370,4.0,13.0,16.0,3.0
2371,6.0,17.0,16.0,5.0
2372,7.0,19.0,16.0,5.0
2373,8.0,19.0,18.0,5.0
2374,10.0,24.0,19.0,5.0
2375,13.0,25.0,20.0,8.0
2376,14.0,25.0,23.0,8.0
2377,14.0,27.0,24.0,12.0
2378,16.0,27.0,24.0,14.0
2379,18.0,27.0,24.0,21.0
2380,19.0,30.0,26.0,21.0
2381,21.0,33.0,26.0,21.0
2382,23.0,33.0,29.0,21.0
2383,20.0,27.0,26.0,16.0
2384,19.0,21.0,24.0,13.0
2385,18.0,21.0,25.0,11.0
2386,16.0,21.0,23.0,10.0
2387,15.0,21.0,20.0,9.0
2388,12.0,16.0,19.0,9.0
2389,10.0,14.0,17.0,10.0
2390,7.0,14.0,15.0,9.0
2391,5.0,14.0,13.0,5.0
2392,3.0,10.0,11.0,6.0
2393,3.0,9.0,10.0,6.0
2394,2.0,8.0,8.0,4.0
2395,3.0,8.0,7.0,5.0
2396,5.0,9.0,7.0,6.0
2397,7.0,10.0,8.0,6.0
2398,8.0,12.0,12.0,7.0
2399,9.0,13.0,15.0,8.0
2400,12.0,15.0,16.0,10.0
2401,13.0,15.0,17.0,11.0
2402,13.0,15.0,17.0,15.0
2403,14.0,16.0,21.0,19.0
2404,16.0,17.0,21.0,20.0
2405,17.0,20.0,23.0,22.0
2406,17.0,21.0,25.0,25.0
2407,14.0,17.0,23.0,25.0
2408,12.0,18.0,21.0,25.0
2409,14.0,18.0,21.0,27.0
2410,13.0,20.0,22.0,29.0
2411,12.0,19.0,22.0,27.0
2412,11.0,18.0,18.0,25.0
2413,8.0,17.0,15.0,23.0
2414,6.0,16.0,16.0,22.0
2415,7.0,15.0,12.0,17.0
2416,5.0,14.0,9.0,16.0
2417,3.0,11.0,8.0,15.0
2418,3.0,10.0,9.0,14.0
2419,4.0,10.0,9.0,14.0
2420,4.0,13.0,11.0,14.0
2421,8.0,14.0,13.0,15.0
2422,8.0,15.0,15.0,16.0
2423,10.0,17.0,17.0,16.0
2424,10.0,18.0,18.0,20.0
2425,10.0,19.0,18.0,20.0
2426,13.0,19.0,19.0,21.0
2427,14.0,21.0,20.0,23.0
2428,14.0,23.0,22.0,24.0
2429,18.0,24.0,24.0,25.0
2430,18.0,26.0,25.0,29.0
2431,14.0,20.0,23.0,25.0
2432,13.0,19.0,18.0,22.0
2433,15.0,19.0,15.0,21.0
2434,13.0,18.0,13.0,22.0
2435,10.0,17.0,13.0,21.0
2436,12.0,15.0,12.0,20.0
2437,10.0,14.0,12.0,20.0
2438,7.0,11.0,13.0,20.0
2439,7.0,14.0,13.0,15.0
2440,6.0,15.0,10.0,13.0
2441,5.0,13.0,8.0,11.0
2442,3.0,13.0,6.0,8.0
2443,4.0,13.0,8.0,8.0
2444,6.0,13.0,8.0,8.0
2445,7.0,13.0,12.0,9.0
2446,12.0,13.0,15.0,10.0
2447,12.0,16.0,15.0,10.0
2448,11.0,17.0,15.0,11.0
2449,12.0,17.0,15.0,12.0
2450,13.0,17.0,17.0,13.0
2451,13.0,18.0,19.0,15.0
2452,14.0,21.0,19.0,15.0
2453,15.0,22.0,19.0,17.0
2454,16.0,23.0,19.0,20.0
2455,10.0,20.0,12.0,16.0
2456,8.0,16.0,11.0,15.0
2457,7.0,17.0,9.0,14.0
2458,7.0,14.0,5.0,14.0
2459,8.0,13.0,6.0,14.0
2460,7.0,13.0,7.0,14.0
2461,8.0,11.0,6.0,13.0
2462,10.0,9.0,8.0,11.0
2463,7.0,9.0,6.0,10.0
2464,4.0,10.0,6.0,8.0
2465,4.0,9.0,8.0,7.0
2466,3.0,11.0,7.0,5.0
2467,4.0,11.0,10.0,5.0
2468,7.0,11.0,11.0,6.0
2469,9.0,13.0,12.0,7.0
2470,11.0,13.0,12.0,7.0
2471,11.0,15.0,15.0,8.0
2472,13.0,18.0,15.0,8.0
2473,15.0,18.0,17.0,8.0
2474,17.0,18.0,17.0,9.0
2475,17.0,18.0,18.0,10.0
2476,18.0,18.0,18.0,12.0
2477,21.0,19.0,18.0,13.0
2478,24.0,19.0,19.0,14.0
2479,22.0,17.0,16.0,11.0
2480,22.0,13.0,14.0,9.0
2481,19.0,9.0,13.0,8.0
2482,19.0,4.0,13.0,9.0
2483,19.0,8.0,13.0,9.0
2484,16.0,9.0,12.0,7.0
2485,11.0,6.0,8.0,7.0
2486,14.0,4.0,6.0,5.0
2487,15.0,3.0,6.0,6.0
2488,14.0,7.0,6.0,4.0
2489,14.0,8.0,3.0,1.0
2490,14.0,6.0,2.0,1.0
2491,16.0,7.0,3.0,2.0
2492,15.0,8.0,3.0,4.0
2493,15.0,8.0,3.0,4.0
2494,17.0,9.0,4.0,4.0
2495,18.0,13.0,6.0,7.0
2496,18.0,14.0,7.0,8.0
2497,21.0,15.0,8.0,8.0
2498,21.0,17.0,10.0,10.0
2499,23.0,19.0,10.0,10.0
2500,25.0,19.0,11.0,12.0
2501,28.0,20.0,12.0,13.0
2502,28.0,23.0,15.0,13.0
2503,25.0,21.0,12.0,8.0
2504,23.0,20.0,11.0,6.0
2505,23.0,21.0,10.0,5.0
2506,23.0,22.0,8.0,5.0
2507,24.0,20.0,10.0,5.0
2508,21.0,16.0,9.0,5.0
2509,16.0,17.0,10.0,4.0
2510,16.0,13.0,9.0,3.0
2511,14.0,10.0,6.0,2.0
2512,10.0,4.0,3.0,3.0
2513,8.0,3.0,3.0,3.0
2514,4.0,6.0,4.0,3.0
2515,4.0,8.0,6.0,3.0
2516,4.0,9.0,7.0,6.0
2517,5.0,9.0,9.0,8.0
2518,6.0,10.0,9.0,7.0
2519,7.0,10.0,9.0,7.0
2520,9.0,10.0,10.0,8.0
2521,10.0,11.0,12.0,9.0
2522,12.0,12.0,15.0,10.0
2523,12.0,12.0,17.0,12.0
2524,14.0,13.0,19.0,12.0
2525,15.0,17.0,20.0,12.0
2526,17.0,20.0,21.0,14.0
2527,13.0,16.0,21.0,12.0
2528,12.0,12.0,16.0,9.0
2529,13.0,12.0,17.0,9.0
2530,16.0,12.0,18.0,11.0
2531,17.0,12.0,18.0,10.0
2532,14.0,8.0,17.0,9.0
2533,15.0,10.0,15.0,5.0
2534,13.0,8.0,14.0,2.0
2535,12.0,5.0,13.0,4.0
2536,11.0,3.0,11.0,5.0
2537,8.0,4.0,9.0,5.0
2538,6.0,3.0,5.0,4.0
2539,8.0,5.0,5.0,4.0
2540,10.0,6.0,4.0,5.0
2541,12.0,7.0,6.0,5.0
2542,14.0,10.0,9.0,7.0
2543,15.0,13.0,10.0,8.0
2544,17.0,15.0,13.0,9.0
2545,18.0,15.0,13.0,10.0
2546,20.0,17.0,14.0,10.0
2547,21.0,18.0,16.0,11.0
2548,23.0,20.0,16.0,13.0
2549,24.0,20.0,18.0,15.0
2550,27.0,23.0,18.0,16.0
2551,22.0,20.0,13.0,13.0
2552,22.0,19.0,13.0,10.0
2553,21.0,18.0,13.0,10.0
2554,19.0,17.0,12.0,9.0
2555,17.0,15.0,12.0,8.0
2556,18.0,14.0,12.0,7.0
2557,18.0,11.0,13.0,5.0
2558,18.0,8.0,8.0,4.0
2559,15.0,6.0,4.0,3.0
2560,15.0,6.0,2.0,3.0
2561,12.0,7.0,5.0,5.0
2562,10.0,4.0,6.0,6.0
2563,13.0,5.0,9.0,7.0
2564,13.0,5.0,9.0,7.0
2565,14.0,5.0,10.0,9.0
2566,15.0,6.0,11.0,10.0
2567,16.0,9.0,14.0,10.0
2568,17.0,12.0,16.0,12.0
2569,17.0,13.0,18.0,12.0
2570,18.0,13.0,18.0,13.0
2571,20.0,15.0,19.0,13.0
2572,20.0,18.0,20.0,15.0
2573,22.0,21.0,20.0,16.0
2574,22.0,21.0,21.0,16.0
2575,18.0,17.0,16.0,15.0
2576,16.0,19.0,15.0,14.0
2577,15.0,19.0,14.0,12.0
2578,12.0,15.0,13.0,8.0
2579,11.0,16.0,10.0,7.0
2580,10.0,13.0,8.0,2.0
2581,7.0,13.0,10.0,0.0
2582,8.0,9.0,10.0,0.0
2583,7.0,5.0,5.0,0.0
2584,7.0,3.0,5.0,1.0
2585,6.0,3.0,5.0,2.0
2586,4.0,3.0,5.0,1.0
2587,7.0,4.0,6.0,3.0
2588,7.0,5.0,8.0,3.0
2589,10.0,5.0,9.0,3.0
2590,12.0,5.0,9.0,4.0
2591,12.0,6.0,10.0,5.0
2592,13.0,6.0,11.0,8.0
2593,16.0,7.0,11.0,10.0
2594,18.0,6.0,12.0,10.0
2595,18.0,7.0,13.0,14.0
2596,21.0,8.0,14.0,15.0
2597,22.0,8.0,14.0,15.0
2598,24.0,10.0,17.0,15.0
2599,20.0,7.0,13.0,10.0
2600,18.0,9.0,11.0,9.0
2601,20.0,11.0,9.0,8.0
2602,17.0,9.0,9.0,7.0
2603,13.0,8.0,9.0,6.0
2604,11.0,7.0,9.0,6.0
2605,10.0,5.0,7.0,5.0
2606,9.0,4.0,10.0,3.0
2607,7.0,4.0,8.0,3.0
2608,5.0,3.0,7.0,4.0
2609,4.0,5.0,5.0,2.0
2610,4.0,3.0,6.0,3.0
2611,4.0,4.0,9.0,5.0
2612,5.0,7.0,11.0,6.0
2613,7.0,9.0,12.0,7.0
2614,8.0,11.0,13.0,12.0
2615,11.0,11.0,13.0,15.0
2616,12.0,12.0,15.0,17.0
2617,12.0,16.0,17.0,19.0
2618,13.0,16.0,20.0,19.0
2619,14.0,19.0,22.0,19.0
2620,14.0,21.0,23.0,19.0
2621,16.0,23.0,23.0,19.0
2622,16.0,23.0,26.0,20.0
2623,11.0,18.0,25.0,16.0
2624,8.0,16.0,23.0,15.0
2625,6.0,15.0,22.0,13.0
2626,7.0,18.0,20.0,12.0
2627,6.0,18.0,17.0,12.0
2628,7.0,14.0,17.0,12.0
2629,7.0,15.0,14.0,10.0
2630,5.0,13.0,12.0,5.0
2631,3.0,10.0,8.0,7.0
2632,2.0,7.0,7.0,5.0
2633,3.0,4.0,5.0,2.0
2634,3.0,2.0,3.0,3.0
2635,3.0,2.0,3.0,3.0
2636,4.0,4.0,5.0,4.0
2637,5.0,4.0,8.0,5.0
2638,6.0,4.0,8.0,6.0
2639,10.0,4.0,8.0,6.0
2640,10.0,5.0,9.0,8.0
2641,11.0,5.0,11.0,10.0
2642,12.0,5.0,12.0,13.0
2643,15.0,5.0,13.0,13.0
2644,17.0,5.0,16.0,15.0
2645,17.0,6.0,16.0,17.0
2646,18.0,6.0,16.0,18.0
2647,14.0,7.0,11.0,19.0
2648,11.0,6.0,11.0,18.0
2649,9.0,7.0,9.0,17.0
2650,10.0,7.0,9.0,14.0
2651,14.0,8.0,7.0,11.0
2652,12.0,6.0,6.0,10.0
2653,11.0,5.0,5.0,8.0
2654,7.0,3.0,3.0,4.0
2655,5.0,5.0,5.0,3.0
2656,3.0,5.0,6.0,2.0
2657,4.0,3.0,4.0,2.0
2658,3.0,1.0,3.0,1.0
2659,4.0,4.0,3.0,2.0
2660,5.0,7.0,3.0,4.0
2661,5.0,8.0,6.0,5.0
2662,6.0,9.0,8.0,7.0
2663,9.0,10.0,10.0,7.0
2664,13.0,11.0,10.0,7.0
2665,14.0,11.0,11.0,7.0
2666,15.0,11.0,11.0,7.0
2667,18.0,12.0,12.0,8.0
2668,19.0,13.0,12.0,9.0
2669,19.0,15.0,12.0,11.0
2670,20.0,17.0,14.0,13.0
2671,15.0,16.0,10.0,9.0
2672,12.0,13.0,7.0,7.0
2673,12.0,13.0,8.0,7.0
2674,14.0,10.0,10.0,9.0
2675,12.0,8.0,8.0,9.0
2676,10.0,7.0,6.0,6.0
2677,11.0,5.0,5.0,5.0
2678,10.0,4.0,6.0,3.0
2679,9.0,4.0,6.0,3.0
2680,9.0,5.0,6.0,2.0
2681,6.0,5.0,5.0,2.0
2682,4.0,5.0,5.0,3.0
2683,5.0,5.0,12.0,3.0
2684,5.0,6.0,13.0,2.0
2685,6.0,9.0,13.0,3.0
2686,7.0,10.0,15.0,4.0
2687,8.0,12.0,15.0,4.0
2688,8.0,15.0,16.0,6.0
2689,8.0,16.0,17.0,6.0
2690,8.0,17.0,17.0,7.0
2691,9.0,17.0,21.0,8.0
2692,11.0,18.0,21.0,9.0
2693,13.0,19.0,22.0,13.0
2694,14.0,19.0,24.0,13.0
2695,9.0,13.0,18.0,8.0
2696,8.0,9.0,13.0,5.0
2697,8.0,9.0,14.0,4.0
2698,8.0,12.0,15.0,3.0
2699,8.0,12.0,14.0,2.0
2700,8.0,10.0,14.0,2.0
2701,8.0,5.0,12.0,2.0
2702,8.0,1.0,11.0,2.0
2703,7.0,3.0,10.0,4.0
2704,4.0,3.0,7.0,5.0
2705,2.0,3.0,5.0,4.0
2706,1.0,3.0,3.0,5.0
2707,3.0,4.0,4.0,6.0
2708,4.0,4.0,5.0,8.0
2709,5.0,5.0,6.0,8.0
2710,5.0,5.0,8.0,10.0
2711,5.0,5.0,10.0,12.0
2712,6.0,5.0,11.0,15.0
2713,7.0,7.0,13.0,17.0
2714,8.0,9.0,18.0,18.0
2715,8.0,10.0,22.0,19.0
2716,9.0,10.0,23.0,20.0
2717,9.0,13.0,23.0,20.0
2718,9.0,13.0,24.0,24.0
2719,9.0,10.0,20.0,21.0
2720,9.0,12.0,19.0,20.0
2721,9.0,13.0,19.0,18.0
2722,8.0,12.0,20.0,15.0
2723,7.0,12.0,18.0,16.0
2724,4.0,10.0,15.0,15.0
2725,1.0,11.0,12.0,11.0
2726,2.0,8.0,12.0,8.0
2727,3.0,6.0,8.0,4.0
2728,4.0,3.0,6.0,4.0
2729,3.0,5.0,3.0,5.0
2730,4.0,5.0,3.0,4.0
2731,5.0,6.0,3.0,4.0
2732,6.0,7.0,5.0,3.0
2733,7.0,9.0,5.0,4.0
2734,8.0,10.0,5.0,6.0
2735,8.0,13.0,6.0,7.0
2736,8.0,13.0,6.0,11.0
2737,8.0,16.0,8.0,12.0
2738,9.0,17.0,9.0,15.0
2739,9.0,20.0,15.0,17.0
2740,11.0,21.0,17.0,18.0
2741,13.0,21.0,19.0,18.0
2742,13.0,22.0,20.0,21.0
2743,9.0,17.0,18.0,16.0
2744,5.0,18.0,15.0,15.0
2745,3.0,18.0,14.0,14.0
2746,2.0,15.0,17.0,15.0
2747,4.0,13.0,21.0,13.0
2748,6.0,12.0,23.0,11.0
2749,3.0,10.0,19.0,12.0
2750,4.0,11.0,17.0,12.0
2751,4.0,12.0,14.0,11.0
2752,6.0,11.0,12.0,10.0
2753,7.0,7.0,12.0,10.0
2754,6.0,5.0,12.0,10.0
2755,9.0,7.0,13.0,10.0
2756,12.0,9.0,14.0,10.0
2757,15.0,12.0,14.0,13.0
2758,16.0,15.0,14.0,14.0
2759,17.0,16.0,15.0,16.0
2760,18.0,17.0,17.0,16.0
2761,20.0,18.0,22.0,19.0
2762,21.0,19.0,24.0,21.0
2763,21.0,20.0,25.0,21.0
2764,23.0,20.0,26.0,22.0
2765,24.0,21.0,27.0,23.0
2766,24.0,22.0,28.0,24.0
2767,18.0,16.0,24.0,23.0
2768,17.0,13.0,21.0,20.0
2769,15.0,13.0,20.0,21.0
2770,13.0,11.0,18.0,19.0
2771,14.0,11.0,16.0,16.0
2772,14.0,10.0,16.0,14.0
2773,10.0,12.0,13.0,15.0
2774,8.0,11.0,12.0,15.0
2775,3.0,9.0,11.0,12.0
2776,4.0,8.0,7.0,8.0
2777,3.0,7.0,5.0,8.0
2778,3.0,6.0,4.0,9.0
2779,3.0,7.0,8.0,9.0
2780,4.0,8.0,9.0,12.0
2781,5.0,10.0,10.0,13.0
2782,6.0,12.0,13.0,15.0
2783,6.0,12.0,14.0,17.0
2784,6.0,12.0,16.0,20.0
2785,7.0,12.0,17.0,22.0
2786,7.0,15.0,17.0,24.0
2787,9.0,17.0,18.0,25.0
2788,11.0,19.0,18.0,26.0
2789,12.0,19.0,20.0,27.0
2790,13.0,21.0,21.0,27.0
2791,10.0,17.0,18.0,23.0
2792,9.0,15.0,12.0,18.0
2793,10.0,12.0,11.0,16.0
2794,9.0,11.0,11.0,12.0
2795,10.0,13.0,10.0,12.0
2796,8.0,12.0,11.0,12.0
2797,5.0,12.0,11.0,12.0
2798,4.0,9.0,10.0,14.0
2799,2.0,6.0,8.0,15.0
2800,6.0,4.0,7.0,10.0
2801,7.0,5.0,6.0,9.0
2802,8.0,5.0,5.0,6.0
2803,9.0,7.0,7.0,8.0
2804,11.0,9.0,7.0,10.0
2805,11.0,10.0,8.0,12.0
2806,12.0,10.0,9.0,14.0
2807,12.0,10.0,10.0,16.0
2808,13.0,10.0,12.0,18.0
2809,15.0,10.0,13.0,18.0
2810,16.0,12.0,13.0,23.0
2811,17.0,14.0,13.0,27.0
2812,17.0,16.0,14.0,29.0
2813,19.0,18.0,15.0,30.0
2814,19.0,18.0,15.0,30.0
2815,15.0,16.0,10.0,28.0
2816,12.0,18.0,7.0,28.0
2817,11.0,17.0,10.0,29.0
2818,13.0,14.0,11.0,29.0
2819,13.0,11.0,9.0,28.0
2820,14.0,10.0,6.0,32.0
2821,13.0,9.0,4.0,32.0
2822,11.0,9.0,3.0,27.0
2823,7.0,8.0,4.0,24.0
2824,3.0,4.0,4.0,21.0
2825,3.0,4.0,3.0,20.0
2826,2.0,5.0,8.0,18.0
2827,4.0,9.0,9.0,22.0
2828,5.0,10.0,10.0,24.0
2829,6.0,11.0,11.0,24.0
2830,6.0,11.0,12.0,27.0
2831,10.0,12.0,13.0,30.0
2832,12.0,13.0,13.0,30.0
2833,12.0,14.0,14.0,30.0
2834,12.0,16.0,16.0,35.0
2835,12.0,18.0,18.0,36.0
2836,12.0,20.0,18.0,37.0
2837,13.0,24.0,18.0,38.0
2838,16.0,25.0,18.0,38.0
2839,14.0,20.0,13.0,33.0
2840,14.0,18.0,11.0,32.0
2841,12.0,17.0,11.0,34.0
2842,13.0,17.0,9.0,32.0
2843,13.0,17.0,9.0,28.0
2844,12.0,16.0,6.0,27.0
2845,10.0,15.0,5.0,26.0
2846,8.0,13.0,4.0,25.0
2847,6.0,12.0,4.0,22.0
2848,5.0,12.0,5.0,20.0
2849,2.0,10.0,5.0,15.0
2850,1.0,7.0,4.0,12.0
2851,1.0,8.0,7.0,13.0
2852,1.0,9.0,7.0,15.0
2853,1.0,9.0,7.0,16.0
2854,3.0,10.0,7.0,17.0
2855,4.0,13.0,11.0,18.0
2856,5.0,14.0,11.0,19.0
2857,7.0,14.0,12.0,19.0
2858,8.0,15.0,12.0,20.0
2859,9.0,15.0,12.0,22.0
2860,11.0,15.0,12.0,25.0
2861,12.0,16.0,13.0,29.0
2862,12.0,17.0,15.0,29.0
2863,11.0,13.0,10.0,24.0
2864,11.0,9.0,6.0,23.0
2865,11.0,8.0,4.0,22.0
2866,9.0,7.0,5.0,23.0
2867,8.0,5.0,5.0,24.0
2868,8.0,6.0,5.0,25.0
2869,7.0,5.0,8.0,25.0
2870,4.0,3.0,8.0,21.0
2871,6.0,3.0,6.0,18.0
2872,3.0,6.0,8.0,15.0
2873,3.0,7.0,8.0,13.0
2874,4.0,5.0,7.0,8.0
2875,7.0,6.0,8.0,12.0
2876,8.0,8.0,8.0,13.0
2877,10.0,8.0,9.0,14.0
2878,12.0,9.0,10.0,15.0
2879,12.0,10.0,12.0,16.0
2880,13.0,11.0,13.0,17.0
2881,15.0,13.0,15.0,18.0
2882,17.0,16.0,16.0,18.0
2883,17.0,16.0,18.0,20.0
2884,18.0,16.0,20.0,21.0
2885,18.0,18.0,20.0,21.0
2886,19.0,20.0,22.0,24.0
2887,15.0,16.0,20.0,20.0
2888,11.0,13.0,18.0,18.0
2889,8.0,13.0,15.0,15.0
2890,6.0,13.0,15.0,13.0
2891,8.0,10.0,12.0,14.0
2892,6.0,11.0,7.0,15.0
2893,5.0,12.0,2.0,15.0
2894,6.0,8.0,1.0,13.0
2895,6.0,6.0,2.0,11.0
2896,5.0,5.0,5.0,9.0
2897,3.0,4.0,7.0,7.0
2898,2.0,3.0,3.0,5.0
2899,3.0,4.0,4.0,6.0
2900,6.0,4.0,4.0,6.0
2901,7.0,5.0,6.0,8.0
2902,8.0,5.0,7.0,9.0
2903,11.0,5.0,8.0,11.0
2904,13.0,5.0,9.0,13.0
2905,14.0,6.0,9.0,13.0
2906,14.0,7.0,10.0,14.0
2907,15.0,7.0,11.0,15.0
2908,16.0,9.0,12.0,15.0
2909,17.0,10.0,14.0,17.0
2910,17.0,13.0,16.0,18.0
2911,10.0,10.0,14.0,15.0
2912,7.0,13.0,13.0,12.0
2913,7.0,13.0,14.0,10.0
2914,8.0,11.0,12.0,9.0
2915,10.0,9.0,9.0,8.0
2916,12.0,7.0,8.0,6.0
2917,9.0,6.0,9.0,5.0
2918,5.0,8.0,11.0,4.0
2919,7.0,6.0,10.0,3.0
2920,6.0,4.0,9.0,5.0
2921,3.0,2.0,7.0,5.0
2922,3.0,3.0,3.0,2.0
2923,3.0,5.0,3.0,3.0
2924,4.0,7.0,3.0,6.0
2925,5.0,8.0,5.0,7.0
2926,6.0,8.0,6.0,7.0
2927,6.0,9.0,6.0,8.0
2928,8.0,11.0,7.0,10.0
2929,9.0,13.0,11.0,10.0
2930,10.0,13.0,12.0,13.0
2931,10.0,13.0,12.0,15.0
2932,13.0,13.0,15.0,16.0
2933,15.0,15.0,16.0,16.0
2934,18.0,15.0,16.0,16.0
2935,14.0,10.0,13.0,12.0
2936,12.0,11.0,12.0,9.0
2937,15.0,12.0,11.0,8.0
2938,18.0,10.0,14.0,10.0
2939,17.0,7.0,15.0,9.0
2940,13.0,5.0,15.0,6.0
2941,10.0,4.0,13.0,4.0
2942,10.0,4.0,9.0,5.0
2943,7.0,3.0,6.0,5.0
2944,3.0,1.0,4.0,4.0
2945,1.0,3.0,3.0,3.0
2946,0.0,5.0,3.0,3.0
2947,0.0,6.0,6.0,5.0
2948,0.0,8.0,6.0,5.0
2949,2.0,9.0,7.0,6.0
2950,5.0,10.0,7.0,6.0
2951,6.0,11.0,9.0,6.0
2952,6.0,11.0,9.0,9.0
2953,6.0,12.0,10.0,9.0
2954,8.0,14.0,11.0,12.0
2955,10.0,14.0,11.0,13.0
2956,11.0,17.0,11.0,15.0
2957,13.0,17.0,11.0,17.0
2958,15.0,17.0,13.0,18.0
2959,11.0,13.0,8.0,14.0
2960,12.0,11.0,5.0,10.0
2961,13.0,11.0,6.0,10.0
2962,13.0,11.0,6.0,10.0
2963,11.0,8.0,7.0,10.0
2964,10.0,8.0,5.0,7.0
2965,8.0,5.0,4.0,8.0
2966,6.0,5.0,3.0,6.0
2967,6.0,2.0,1.0,5.0
2968,8.0,4.0,2.0,4.0
2969,7.0,4.0,4.0,3.0
2970,5.0,2.0,5.0,3.0
2971,6.0,7.0,6.0,5.0
2972,8.0,8.0,10.0,5.0
2973,9.0,9.0,10.0,10.0
2974,11.0,9.0,11.0,10.0
2975,14.0,9.0,12.0,12.0
2976,17.0,10.0,13.0,15.0
2977,18.0,10.0,13.0,17.0
2978,21.0,11.0,13.0,17.0
2979,22.0,13.0,14.0,20.0
2980,22.0,16.0,16.0,20.0
2981,24.0,20.0,17.0,20.0
2982,25.0,23.0,17.0,20.0
2983,21.0,22.0,12.0,14.0
2984,20.0,21.0,10.0,13.0
2985,19.0,20.0,6.0,13.0
2986,16.0,19.0,7.0,13.0
2987,18.0,16.0,6.0,11.0
2988,16.0,14.0,2.0,9.0
2989,13.0,12.0,0.0,8.0
2990,10.0,7.0,1.0,6.0
2991,7.0,7.0,1.0,7.0
