,Anchorage_100,Anchorage_101,Anchorage_102,Anchorage_103,mean,std
2179,11.0,10.0,0.0,9.38,7.595000000000001,4.4229034581369735
2180,13.0,11.0,12.0,10.4,11.6,0.9899494936611664
2181,8.0,,11.0,10.22,9.74,1.2709051892253806
2182,9.0,9.0,10.0,,9.333333333333334,0.4714045207910317
2184,7.0,7.0,10.0,0.0,6.0,3.6742346141747673
2186,7.78,8.0,8.0,1.0,6.195,3.0006790898061726
2187,8.42,7.0,10.11,,8.51,1.2712461078275388
2188,8.53,9.59,11.65,2.0,7.942499999999999,3.6096493943318095
2189,9.83,10.55,12.32,1.0,8.425,4.3815322662283345
2190,10.94,8.49,9.53,1.0,7.49,3.8465634012713217
2192,6.88,9.83,9.57,0.0,6.57,3.965116643933694
2195,0.0,7.19,10.91,2.0,5.025,4.293067085429716
2196,0.0,0.0,10.89,1.0,2.9725,4.589364743621932
2197,0.0,1.0,9.88,,3.626666666666667,4.4405805426267815
2198,0.0,0.0,9.02,13.0,5.505,5.681995688136343
2199,1.0,0.0,0.0,13.0,3.5,5.5
2200,2.0,,,11.0,6.5,4.5
2201,0.0,3.0,0.0,,1.0,1.4142135623730951
2202,2.0,0.0,0.0,12.0,3.5,4.9749371855331
2203,2.0,0.0,,11.0,4.333333333333333,4.784233364802441
2204,0.0,0.0,0.0,10.0,2.5,4.330127018922194
2206,0.0,0.0,2.0,6.0,2.0,2.449489742783178
2207,2.0,0.0,0.0,6.0,2.0,2.449489742783178
2208,15.0,0.0,,8.0,7.666666666666667,6.128258770283412
2209,0.0,1.0,,,0.5,0.5
2210,0.0,0.0,1.0,6.0,1.75,2.48746859276655
2214,10.0,10.0,13.0,,11.0,1.4142135623730951
2215,11.0,8.0,11.0,6.62,9.155,1.9084221231163718
2216,9.0,7.0,,6.64,7.546666666666667,1.0381179551904924
2218,10.16,7.0,,7.95,8.37,1.3238076396012628
2219,11.41,9.0,9.0,,9.803333333333333,1.1360848951063864
2220,10.23,5.0,8.0,1.0,6.0575,3.4597570362671424
2221,10.31,7.63,10.0,1.0,7.235,3.7460679385190017
2222,9.1,9.66,7.0,0.0,6.4399999999999995,3.848090435527731
2224,11.97,10.06,9.92,1.0,8.2375,4.25632690826257
2225,11.9,9.74,8.04,0.0,7.42,4.497043473216597
2226,9.68,,6.27,0.0,5.316666666666666,4.008926151588339
2227,10.0,9.54,6.89,,8.81,1.370571656888711
2229,10.34,23.92,6.0,1.0,10.315000000000001,8.521811720520468
2230,10.35,9.13,,,9.74,0.6099999999999994
2231,0.0,22.84,,,11.42,11.42
2235,1.0,1.0,0.0,12.0,3.5,4.924428900898052
2236,0.0,,12.0,,6.0,6.0
2237,0.0,0.0,0.0,11.0,2.75,4.763139720814412
2238,1.0,,11.0,8.0,6.666666666666667,4.189935029992178
2239,1.0,2.0,9.0,7.0,4.75,3.344772040064913
2240,1.0,3.0,8.0,9.0,5.25,3.344772040064913
2241,0.0,,7.0,8.0,5.0,3.559026084010437
2242,0.0,0.0,5.0,10.0,3.75,4.14578098794425
2244,0.0,10.0,5.0,10.14,6.285,4.177759567040689
2245,0.63,9.0,6.0,10.52,6.5375,3.7786133369266564
2246,1.0,,5.0,11.59,5.863333333333333,4.3662366200450275
2247,12.8,,7.77,9.78,10.116666666666667,2.0672418554414214
2248,11.0,,5.66,,8.33,2.67
2249,9.0,7.83,,9.0,8.61,0.551543289325507
2251,7.0,6.8,,,6.9,0.1000000000000001
2252,7.0,6.69,4.69,0.0,4.595000000000001,2.797145866772057
2253,8.42,6.47,,1.23,5.373333333333334,3.0360098082113565
2254,7.76,7.51,,0.0,5.09,3.6006203169268858
2255,8.86,6.47,,0.0,5.109999999999999,3.7427351852177124
2256,8.73,5.94,,0.0,4.890000000000001,3.640521940601375
2257,0.0,0.0,0.0,0.0,0.0,0.0
2259,1.0,0.0,1.0,0.0,0.5,0.5
2260,0.0,0.0,1.0,1.0,0.5,0.5
2261,1.0,0.0,0.0,2.0,0.75,0.82915619758885
2262,0.0,,,0.0,0.0,0.0
2263,12.0,0.0,0.0,2.82,3.705,4.925553268415641
2264,12.0,0.0,10.0,,7.333333333333333,5.2493385826745405
2265,13.0,0.0,10.0,,7.666666666666667,5.557777333511022
2266,12.0,11.0,10.0,3.05,9.0125,3.5143233701524963
2267,14.0,10.0,10.0,14.58,12.145,2.1547795710930617
2270,11.0,8.0,8.0,0.0,6.75,4.085033659592048
2272,12.0,8.0,,11.0,10.333333333333334,1.699673171197595
2273,11.0,,7.0,10.0,9.333333333333334,1.699673171197595
2274,8.0,12.57,,,10.285,2.285
2276,8.0,8.75,5.109999999999999,9.0,7.715,1.5483620377676535
2277,11.0,,9.43,14.89,11.773333333333333,2.2951301100857493
2278,6.0,0.0,10.34,9.0,6.335,3.980788238527641
2279,11.06,0.0,5.36,10.35,6.692500000000001,4.444588704255997
2280,7.87,,5.47,10.48,7.94,2.0459227746911663
2281,8.719999999999999,0.0,6.31,11.36,6.597499999999999,4.207020174660445
2282,7.96,0.0,,11.81,6.59,4.917770497559506
2285,1.0,0.0,1.0,,0.6666666666666666,0.4714045207910317
2286,0.0,1.0,,,0.5,0.5
2287,1.0,13.0,1.0,,5.0,5.656854249492381
2288,0.0,,,,0.0,0.0
2289,2.0,14.0,,0.0,5.333333333333333,6.18241233033047
2290,0.0,0.0,0.0,,0.0,0.0
2291,1.0,,,,1.0,0.0
2292,1.0,11.0,0.0,,4.0,4.96655480858378
2294,11.0,9.0,1.0,0.0,5.25,4.815340071064556
2295,11.0,10.0,0.0,1.0,5.5,5.024937810560445
2296,9.0,9.0,0.0,0.0,4.5,4.5
2298,10.0,,13.0,1.0,8.0,5.0990195135927845
2300,8.0,,12.0,0.0,6.666666666666667,4.988876515698588
2301,9.0,11.2,,12.0,10.733333333333334,1.2684198393626964
2302,8.0,,,12.0,10.0,2.0
2303,9.0,6.99,10.0,13.0,9.7475,2.168240934490445
2304,8.0,6.78,9.0,13.0,9.195,2.333254165323615
2306,10.16,6.05,8.0,6.35,7.640000000000001,1.6334166645409252
2307,9.62,1.0,6.0,,5.539999999999999,3.534100545636282
2308,9.31,2.0,7.0,9.44,6.9375,3.0113981387388815
2309,9.59,3.48,9.7,9.38,8.0375,2.6337841122612913
2310,11.05,0.0,8.53,,6.526666666666666,4.728328339792922
2311,11.96,0.0,,9.36,7.1066666666666665,5.136051228543405
2312,9.12,1.0,8.09,,6.07,3.60960755022851
2313,10.23,1.0,,9.49,6.906666666666666,4.187555638104672
2314,10.06,1.63,8.39,10.59,7.6675,3.579052772731914
2315,9.49,,8.25,9.57,9.103333333333333,0.6042810236599819
2317,0.0,15.58,,,7.79,7.79
2318,0.0,14.44,,,7.22,7.22
2321,0.0,14.59,0.0,,4.863333333333333,6.877791958341152
2322,0.0,,1.0,0.0,0.3333333333333333,0.4714045207910317
2323,2.0,13.27,,0.0,5.09,5.8414781234433
2324,0.0,11.0,1.0,1.0,3.25,4.493050188902857
2325,0.0,,0.0,2.0,0.6666666666666666,0.9428090415820634
2326,12.0,14.24,0.0,0.0,6.5600000000000005,6.607631951009378
2329,10.0,15.99,,,12.995000000000001,2.995
2330,10.0,7.0,10.0,,9.0,1.4142135623730951
2331,11.0,8.0,9.0,1.0,7.25,3.766629793329841
2332,9.0,10.28,,1.0,6.760000000000001,4.1063203317163
2333,7.0,,7.0,1.0,5.0,2.8284271247461903
2334,6.0,9.46,8.0,,7.82,1.4182618470038133
2335,7.52,7.57,,10.0,8.363333333333333,1.1574781015447142
2336,7.17,8.71,7.0,9.0,7.970000000000001,0.8929445671484879
2337,6.43,7.54,8.19,,7.386666666666666,0.7266513759859139
2339,7.77,21.78,9.48,,13.01,6.240496775097316
2340,7.53,22.32,8.02,6.0,10.967500000000001,6.596580079859563
2342,8.29,26.22,1.0,6.0,10.3775,9.51896101210631
2343,21.9,0.0,0.0,8.25,7.5375,8.950096019038009
2344,0.0,0.0,,8.64,2.8800000000000003,4.072935059634514
2345,0.0,,,9.05,4.525,4.525
2347,0.0,1.0,,9.02,3.34,4.037061637709619
2348,0.0,1.0,0.0,8.86,2.465,3.714656780915297
2349,1.58,,2.0,,1.79,0.20999999999999996
2350,4.1,0.0,1.0,10.9,4.0,4.260868456077939
2351,1.0,,,10.09,5.545,4.545
2352,1.0,0.0,,11.31,4.1033333333333335,5.112209785297243
2354,1.0,16.0,12.0,23.45,13.1125,8.110978285632381
2355,3.02,15.0,13.0,8.36,9.844999999999999,4.61827619355967
2356,0.0,10.0,11.0,,7.0,4.96655480858378
2357,0.0,9.02,,,4.51,4.51
2358,0.0,10.0,14.0,0.0,6.0,6.164414002968976
2359,1.0,9.0,12.0,0.0,5.5,5.123475382979799
2360,0.0,,,0.0,0.0,0.0
2362,11.0,12.41,12.0,0.0,8.8525,5.136659298610334
2363,9.0,12.45,,,10.725,1.7249999999999996
2364,9.0,11.59,8.0,0.0,7.1475,4.329580666762083
2365,12.43,13.28,6.0,0.0,7.9275,5.373133978415204
2366,10.0,12.42,10.0,1.0,8.355,4.359825111171318
2367,8.0,26.41,4.0,12.0,12.6025,8.458665305472254
2368,13.86,13.11,,12.0,12.99,0.7640680597957225
2369,29.44,12.66,4.0,12.0,14.525,9.261299854772007
2370,10.74,13.24,,12.0,11.993333333333334,1.020631612722675
2371,10.69,25.98,5.74,11.0,13.352500000000001,7.5833217490754015
2372,12.53,24.64,5.72,10.0,13.2225,7.026928116182774
2373,14.2,24.47,5.64,9.0,13.3275,7.119365754756529
2375,27.85,23.75,4.98,10.0,16.645,9.43744271505793
2376,25.89,2.0,3.0,11.0,10.4725,9.560322627924227
2378,12.13,,,,12.13,0.0
2379,25.43,0.0,0.0,,8.476666666666667,11.987816963715936
2380,26.15,0.0,0.0,10.33,9.12,10.698525599352465
2381,25.01,0.0,0.0,9.72,8.682500000000001,10.22784526427732
2382,23.91,1.0,0.0,13.17,9.52,9.793051107800878
2383,25.51,12.0,0.0,,12.503333333333336,10.42049369698427
2384,0.0,,0.0,9.68,3.2266666666666666,4.5631957612571865
2385,0.0,14.0,0.0,,4.666666666666667,6.599663291074443
2386,0.0,9.59,0.0,,3.1966666666666668,4.520769354385993
2387,18.88,7.0,0.0,10.75,9.157499999999999,6.811344856193966
2388,0.0,,0.0,10.87,3.623333333333333,5.124167140998514
2390,1.92,8.82,12.0,24.85,11.8975,8.318642843036358
2391,1.66,8.87,13.0,11.23,8.690000000000001,4.315118770091966
2393,0.0,8.75,8.0,1.0,4.4375,3.9622239651488655
2394,16.0,9.44,6.0,,10.479999999999999,4.148188359593458
2396,0.84,11.06,8.0,2.0,5.475,4.2168323419363025
2397,16.84,11.59,9.58,0.0,9.5025,6.093030342120413
2398,17.02,,12.9,2.0,10.64,6.3367078729152935
2399,20.27,,8.19,2.0,10.153333333333334,7.586797011182577
2400,14.98,8.83,,1.0,8.270000000000001,5.721031375547595
2401,14.46,20.67,,,17.565,3.1050000000000004
2402,15.58,0.0,7.72,0.0,5.825,6.453919351835751
2403,13.65,,,15.0,14.325,0.6749999999999998
2405,16.87,0.0,9.01,0.0,6.470000000000001,7.041544574878441
2406,12.79,0.0,8.16,0.0,5.2375,5.487350795238081
2407,15.8,1.0,,13.0,9.933333333333334,6.4194149958457185
2408,28.87,0.0,,12.0,13.623333333333335,11.841892679053558
2409,8.76,1.0,0.0,12.0,5.4399999999999995,5.083384699194032
2410,10.86,0.0,0.0,11.0,5.465,5.465224149108616
2411,12.73,1.0,0.0,13.0,6.6825,6.19333664110066
2412,12.29,18.85,1.0,10.0,10.535,6.391824856799504
2413,10.13,0.0,0.0,12.0,5.532500000000001,5.571864028312249
2415,27.75,0.0,,9.0,12.25,11.559628021696891
2416,23.45,,15.0,10.48,16.310000000000002,5.375394559161835
2417,23.83,13.0,1.0,11.09,12.23,8.101934954071156
2418,23.44,12.0,0.0,9.76,11.299999999999999,8.335634348986286
2419,0.91,11.0,,13.3,8.403333333333334,5.381141968847216
2420,22.17,9.0,12.0,9.21,13.095,5.371612886275407
2421,21.88,,14.0,,17.939999999999998,3.9399999999999995
2422,1.0,,11.0,8.45,6.816666666666666,4.242706159464212
2423,0.0,11.22,10.0,9.2,7.6049999999999995,4.449278031321486
2424,0.0,,10.0,9.54,6.513333333333333,4.609449231982301
2425,21.27,8.9,,8.83,13.0,5.84784290714676
2426,4.0,8.9,11.0,4.0,6.975,3.0662477068886655
2427,3.0,4.9,,0.0,2.6333333333333333,2.017148702720969
2430,0.0,3.0,6.0,,3.0,2.449489742783178
2433,15.0,,8.49,2.62,8.703333333333335,5.056364526240392
2434,13.0,,7.26,0.0,6.753333333333333,5.319306554638699
2439,14.21,0.0,8.559999999999999,1.0,5.9425,5.8082801886617
2440,12.6,0.0,8.620000000000001,16.77,9.497499999999999,6.194499071757134
2441,9.65,,,,9.65,0.0
2442,11.02,,1.0,12.0,8.006666666666666,4.970589055188083
2445,0.0,,,8.0,4.0,4.0
2446,0.0,0.0,1.0,7.0,2.0,2.9154759474226504
2447,1.0,,1.0,,1.0,0.0
2449,1.0,,,,1.0,0.0
2451,0.0,10.0,0.0,5.86,3.965,4.22654409654034
2452,14.0,8.0,2.0,,8.0,4.898979485566356
2453,0.0,9.0,,,4.5,4.5
2454,10.0,,,1.0,5.5,4.5
2455,10.0,6.0,,0.0,5.333333333333333,4.109609335312651
2456,10.0,9.58,,0.0,6.526666666666666,4.618234390856411
2457,9.0,10.06,,,9.530000000000001,0.5300000000000002
2458,8.0,8.9,10.0,,8.966666666666667,0.8178562764256864
2459,6.0,6.2,8.0,1.0,5.3,2.6019223662515376
2460,6.0,7.69,,0.0,4.5633333333333335,3.2997003230933295
2461,4.0,0.0,9.49,,4.496666666666667,3.890161379114696
2462,5.0,0.0,,,2.5,2.5
2463,3.0,2.0,,1.0,2.0,0.816496580927726
2464,6.82,,10.93,,8.875,2.0549999999999997
2466,5.41,,10.27,0.0,5.226666666666667,4.194713604314629
2467,1.0,1.0,11.1,1.0,3.525,4.3734282891114145
2468,0.0,0.0,12.36,12.0,6.09,6.091329904052151
2469,2.0,0.0,10.54,11.0,5.885,4.9385903859299765
2470,1.0,16.0,10.43,,9.143333333333333,6.190941411090526
2471,0.0,16.0,24.22,,13.406666666666666,10.056378849046785
2474,0.0,12.0,22.55,,11.516666666666666,9.212340756953264
2476,2.0,12.0,0.0,4.0,4.5,4.55521678957215
2477,0.0,13.0,1.0,5.05,4.7625,5.118028795346897
2478,0.0,,0.0,4.61,1.5366666666666668,2.1731748408466562
2479,0.0,12.0,0.0,5.88,4.47,4.966155454675175
2480,12.0,13.0,1.0,,8.666666666666666,5.436502143433364
2481,10.0,9.0,,0.0,6.333333333333333,4.496912521077347
2482,10.0,8.0,1.0,0.0,4.75,4.322904116447646
2484,10.0,7.0,0.0,0.0,4.25,4.380353866983808
2486,8.0,7.0,,,7.5,0.5
2489,6.0,8.23,9.0,,7.743333333333333,1.272172245500672
2490,4.0,8.54,9.0,0.0,5.385,3.672148553639953
2491,4.720000000000001,8.42,5.0,,6.046666666666667,1.6820886487406725
2492,5.23,7.48,7.0,11.0,7.6775,2.093279424730487
2493,6.34,,10.7,11.0,9.346666666666666,2.1295591614750276
2494,7.88,7.83,,10.0,8.57,1.0113687095548618
2495,6.62,,10.23,11.0,9.283333333333333,1.909316340706508
2497,0.0,9.29,8.18,10.0,6.8675,4.0176571220053106
2499,1.0,,,10.0,5.5,4.5
2500,0.0,,7.35,7.0,4.783333333333333,3.3853442299942786
2501,0.0,9.39,8.23,6.0,5.905,3.620390172343307
2503,0.0,0.0,,9.01,3.0033333333333334,4.247354732327195
2505,0.0,15.89,22.33,9.98,12.05,8.214490245900837
2506,11.0,15.81,2.0,8.780000000000001,9.3975,4.969720188300343
2507,10.0,,0.0,,5.0,5.0
2508,9.0,14.43,0.0,,7.81,5.950815070223574
2509,8.0,12.0,0.0,5.56,6.39,4.3469874625998175
2511,7.0,15.09,,,11.045,4.045
2512,7.0,11.0,1.0,0.0,4.75,4.493050188902857
2513,5.0,,1.0,1.0,2.3333333333333335,1.8856180831641267
2514,6.0,12.0,4.0,0.0,5.5,4.330127018922194
2515,4.0,,,3.0,3.5,0.5
2516,4.01,14.51,0.0,,6.173333333333333,6.118008027309397
2517,5.27,9.0,1.0,1.0,4.0675,3.338962226500923
2518,5.03,8.0,0.0,0.0,3.2575000000000003,3.4225602624351263
2520,4.51,16.14,12.0,0.0,8.1625,6.2915434314641745
2521,5.74,10.67,14.0,1.0,7.8525,4.928221662019678
2522,5.95,12.53,12.0,0.0,7.62,5.1025924783388295
2523,0.0,14.09,12.0,0.0,6.5225,6.564222631050839
2524,0.0,11.67,9.0,,6.890000000000001,4.992414245633069
2525,0.0,29.27,10.0,0.0,9.817499999999999,11.949891997419893
2526,2.5,24.9,,,13.7,11.2
2527,1.0,25.02,8.0,10.0,11.004999999999999,8.754431734841502
2528,1.0,10.04,,9.0,6.68,4.038745679869762
2529,1.0,,8.71,10.0,6.57,3.9736381314860565
2530,0.0,22.07,,10.0,10.69,9.02324036400819
2531,0.0,0.0,7.97,8.0,3.9924999999999997,3.99251408889186
2532,0.0,1.0,8.309999999999999,8.0,4.3275,3.8453567779856264
2533,0.0,0.0,7.26,,2.42,3.42239682094289
2535,10.0,2.0,0.0,,4.0,4.320493798938574
2536,10.0,2.0,1.0,7.0,5.0,3.6742346141747673
2537,7.0,4.07,,6.08,5.716666666666666,1.2234468612172014
2539,7.0,,0.0,7.49,4.83,3.4211791339634154
2540,9.01,2.85,0.0,8.33,5.047499999999999,3.767707359920619
2541,8.9,1.0,,9.2,6.366666666666667,3.796782263385083
2542,9.04,2.0,0.0,7.75,4.6975,3.7920335903048117
2543,8.36,,,6.66,7.51,0.8499999999999996
2544,8.719999999999999,0.0,12.0,7.03,6.9375,4.385877192763153
2546,8.1,12.0,13.0,,11.033333333333333,2.1139746660943906
2547,9.83,,12.0,0.0,7.276666666666666,5.221087583593628
2548,8.03,12.61,12.0,0.0,8.16,5.028682730099405
2550,8.55,12.0,6.0,,8.85,2.4586581706288495
2551,6.44,10.96,5.0,,7.466666666666668,2.539151214262138
2554,1.0,,5.0,1.42,2.473333333333333,1.7948320874728705
2555,0.0,11.27,4.0,0.0,3.8175,4.602164572242066
2557,10.0,27.32,,,18.66,8.66
2558,10.0,10.85,,1.0,7.283333333333334,4.456518322138433
2559,7.0,24.85,2.0,,11.283333333333333,9.807848331254359
2560,5.0,10.39,1.0,0.0,4.0975,4.0863821101311615
2561,5.0,,0.0,12.0,5.666666666666667,4.9216076867444665
2563,4.08,0.0,,12.0,5.359999999999999,4.981887192620885
2564,3.52,1.0,,12.0,5.506666666666667,4.70532558797889
2565,0.0,,,11.0,5.5,5.5
2566,0.0,2.0,,10.0,4.0,4.320493798938574
2567,0.0,0.0,11.0,8.0,4.75,4.866980583482946
2568,0.0,0.0,,,0.0,0.0
2569,0.0,0.0,8.0,,2.6666666666666665,3.7712361663282534
2570,1.0,0.0,9.0,9.87,4.967499999999999,4.492011659601965
2571,1.0,4.0,7.0,10.91,5.7275,3.6678016235887134
2572,2.0,,5.0,9.77,5.59,3.1994061949055483
2573,0.0,15.0,3.0,9.74,6.9350000000000005,5.84146171775524
2575,2.0,0.0,5.0,,2.3333333333333335,2.0548046676563256
2577,0.0,14.0,1.0,11.03,6.5075,6.108818932494234
2579,12.0,13.0,1.0,8.65,8.6625,4.708154495128638
2581,11.0,,0.0,9.11,6.703333333333333,4.802362844359939
2582,11.0,12.0,0.0,0.0,5.75,5.7608593109014565
2583,10.0,13.0,0.0,0.0,5.75,5.84700778176325
2584,10.0,12.0,0.0,0.0,5.5,5.545268253204709
2585,7.0,13.0,,0.0,6.666666666666667,5.312459150169743
2587,6.0,10.0,,2.0,6.0,3.265986323710904
2588,5.0,8.99,0.0,0.0,3.4975,3.7712754805237974
2589,4.0,,1.0,,2.5,1.5
2590,6.85,9.9,0.0,,5.583333333333333,4.139712818810288
2593,2.0,9.79,12.0,,7.93,4.289110241841152
2594,1.0,9.59,12.0,,7.53,4.721066263744523
2596,0.0,8.66,0.0,0.0,2.165,3.749889998386619
2597,1.0,7.76,12.0,13.0,8.44,4.7244893903997704
2598,0.0,7.71,13.0,12.0,8.1775,5.122452415591579
2599,0.0,,13.0,,6.5,6.5
2600,2.0,9.95,10.0,11.41,8.34,3.7070271107721884
2603,1.0,,8.0,8.0,5.666666666666667,3.299831645537222
2604,0.0,1.0,10.0,11.13,5.532500000000001,5.060698444878928
2607,0.0,0.0,,15.86,5.286666666666666,7.476475699745762
2608,11.0,0.0,,,5.5,5.5
2609,11.0,1.0,5.390000000000001,,5.796666666666667,4.09259765375923
2610,11.0,,8.02,12.09,10.37,1.7202519195358184
2611,11.0,0.0,8.7,12.36,8.015,4.808812223408188
2613,10.0,,9.05,23.44,14.163333333333334,6.571049298923946
2614,7.0,1.0,8.0,24.31,10.0775,8.642223021306496
2616,7.0,0.0,,0.0,2.3333333333333335,3.2998316455372216
2617,6.0,,8.14,1.0,5.046666666666667,2.991825901054776
2618,5.2,12.0,8.71,0.0,6.4775,4.446124014239819
2620,7.88,12.0,,,9.94,2.06
2622,7.34,10.0,,,8.67,1.33
2623,7.28,,,0.0,3.64,3.64
2624,6.61,11.0,,1.01,6.206666666666667,4.0883601711308275
2625,5.8,11.0,8.77,0.0,6.3925,4.126035476095668
2626,4.8,14.0,,13.0,10.6,4.121488404286329
2627,5.07,9.0,0.0,10.0,6.0175,3.932673232039499
2629,0.0,,0.0,12.0,4.0,5.656854249492381
2631,1.0,,1.0,11.55,4.516666666666667,4.9733176943453845
2632,0.0,11.76,0.0,12.49,6.0625,6.067991327449307
2633,0.0,10.29,1.0,14.22,6.3774999999999995,6.049844522795606
2634,0.0,10.78,0.0,12.73,5.8774999999999995,5.91779678174234
2635,1.0,10.01,,,5.505,4.505
2636,1.0,8.76,0.0,12.48,5.5600000000000005,5.240076335321844
2637,0.0,22.73,0.0,15.49,9.555,9.891927264188713
2638,0.0,0.0,,14.29,4.763333333333333,6.736370602103842
2639,0.0,,10.0,13.15,7.716666666666666,5.605998771157752
2641,11.0,,,24.93,17.965,6.965
2642,12.0,0.0,8.0,22.7,10.675,8.177216824812707
2643,10.0,0.0,,9.66,6.553333333333334,4.635984852817744
2644,10.0,1.0,8.0,21.55,10.1375,7.387944149085049
2645,10.0,,8.27,22.68,13.65,6.4241160221984375
2646,9.0,14.0,9.71,0.0,8.1775,5.094067014675013
2647,10.0,13.0,,2.0,8.333333333333334,4.642796092394707
2648,9.0,12.0,11.55,0.0,8.1375,4.835464688114267
2649,11.0,0.0,,,5.5,5.5
2653,11.39,12.0,,,11.695,0.3049999999999997
2654,9.86,10.0,1.0,1.0,5.465,4.465274347674508
2655,9.49,7.0,,14.0,10.163333333333334,2.897128846902663
2656,7.25,7.34,0.0,0.0,3.6475,3.6476387910537413
2657,7.35,,,0.0,3.675,3.675
2658,5.87,8.06,1.0,15.0,7.4825,5.036597934121802
2659,5.76,8.15,0.0,13.0,6.7275,4.678757180063954
2660,0.0,8.8,0.0,12.0,5.2,5.321653878260029
2662,0.0,8.74,,10.0,6.246666666666667,4.446911537485564
2663,3.0,7.73,0.0,8.24,4.7425,3.4163311827163363
2664,0.0,7.25,0.0,8.31,3.89,3.908011003055135
2665,0.0,0.0,13.0,9.98,5.745,5.843378731521687
2669,0.0,0.0,10.0,11.57,5.3925,5.420993336096255
2671,12.0,1.0,,12.38,8.46,5.277297288069592
2672,10.0,,11.0,11.97,10.99,0.804280216508318
2673,10.0,3.41,,,6.705,3.295
2674,11.0,,11.0,24.96,15.653333333333334,6.5808071102428025
2675,10.0,1.36,,12.85,8.07,4.885263554814622
2676,9.0,,9.0,24.98,14.326666666666668,7.5330442422406865
2678,6.0,11.0,8.0,,8.333333333333334,2.0548046676563256
2679,5.77,11.3,9.0,23.76,12.4575,6.814750087127187
2680,5.52,,8.0,1.0,4.84,2.897907290902638
2681,6.73,7.0,,,6.865,0.1349999999999998
2682,5.7,8.0,10.75,0.0,6.1125,3.9560673338556818
2685,0.0,6.82,9.97,3.05,4.96,3.768600536008029
2686,0.0,8.34,9.93,0.0,4.5675,4.601963575475147
2687,0.0,7.35,8.44,15.29,7.77,5.420991606708131
2688,0.0,9.190000000000001,8.42,,5.87,4.162603352070272
2689,1.0,7.15,25.92,,11.356666666666667,10.599485312452153
2690,0.0,7.86,10.5,11.0,7.34,4.402476575746883
2691,0.0,8.29,25.24,10.0,10.8825,9.111345605891591
2692,0.0,22.82,8.93,13.69,11.36,8.241889953160015
2693,0.0,,23.67,13.13,12.266666666666667,9.68250082479843
2694,12.0,,4.65,,8.325,3.675
2695,12.0,0.0,1.0,15.06,7.015000000000001,6.613673336354012
2697,10.0,0.0,,,5.0,5.0
2699,9.0,0.0,18.84,,9.28,7.693945671760361
2700,8.0,0.0,1.0,15.08,6.02,6.071342520398598
2701,6.0,14.0,2.0,29.51,12.877500000000001,10.529958155187513
2705,7.65,7.0,0.0,27.98,10.6575,10.441188569794148
2706,7.12,8.0,,25.31,13.476666666666667,8.375139136489349
2707,0.0,,13.49,25.73,13.073333333333332,10.508359635177236
2708,1.0,5.0,14.13,25.96,11.5225,9.59826123576557
2709,1.0,7.09,,23.57,10.553333333333333,9.53405242043254
2710,1.0,6.91,12.0,27.56,11.8675,9.860926363684094
2711,1.0,7.8,11.0,,6.6000000000000005,4.169732205629837
2712,0.0,9.14,14.08,0.0,5.805,6.06205204530611
2713,0.0,8.91,11.17,0.0,5.02,5.083192894234882
2714,0.0,7.9,10.37,0.0,4.5675,4.650233193077526
2715,0.0,,,0.0,0.0,0.0
2716,0.0,,9.3,4.0,4.433333333333334,3.809053542402481
2717,2.0,7.99,,0.0,3.33,3.394770488069358
2718,1.0,,11.5,4.0,5.5,4.415880433163924
2719,0.0,,9.98,0.0,3.3266666666666667,4.704617117494497
2721,0.0,8.11,,,4.055,4.055
2722,0.0,1.0,,,0.5,0.5
2723,0.0,0.0,,0.0,0.0,0.0
2724,11.0,0.0,0.0,15.0,6.5,6.652067347825035
2725,11.0,,,11.0,11.0,0.0
2726,6.0,,0.0,,3.0,3.0
2727,4.0,0.0,0.0,15.31,4.827500000000001,6.268514078312339
2728,4.0,0.0,,,2.0,2.0
2729,7.72,2.0,1.0,14.23,6.2375,5.2788652900031465
2731,7.34,3.0,,13.56,7.966666666666666,4.333815357806047
2732,0.0,0.0,0.0,13.27,3.3175,5.746078554109751
2734,0.0,0.0,14.0,12.56,6.640000000000001,6.65948946992185
2736,0.0,12.0,,26.62,12.873333333333335,10.885100928435262
2737,2.0,11.0,,26.65,13.216666666666667,10.184656215220139
2738,4.0,10.13,14.0,,9.376666666666667,4.117089047157254
2739,0.0,9.0,0.0,23.68,8.17,9.679189015614893
2740,0.0,,13.0,25.56,12.853333333333333,10.435341659742415
2741,0.0,9.0,,24.95,11.316666666666668,10.316680129231926
2742,0.0,,10.0,0.0,3.3333333333333335,4.714045207910316
2743,1.0,7.0,10.0,,6.0,3.7416573867739413
2744,0.0,8.67,,0.0,2.89,4.087077195258244
2747,11.0,8.36,9.0,2.0,7.59,3.3710977440590475
2748,11.0,9.77,10.63,0.0,7.85,4.554113525155033
2749,11.0,24.54,12.99,12.0,15.1325,5.476802785384918
2750,9.0,9.96,10.5,13.0,10.615,1.4780646129313832
2751,10.0,24.43,10.99,12.0,14.355,5.859626694594119
2752,10.0,23.58,11.36,,14.979999999999999,6.106411930640338
2754,10.0,0.0,12.51,,7.503333333333333,5.403704490645489
2755,9.0,1.0,,11.51,7.169999999999999,4.481569665492958
2756,8.0,0.0,25.97,13.01,11.745,9.432933000928184
2757,9.0,0.0,26.28,13.23,12.127500000000001,9.465282285806378
2758,9.0,15.0,26.59,14.39,16.245,6.412879618392973
