,all_100,all_101,all_102,all_103
1512,13.0,11.0,13.0,8.0
1513,15.0,12.0,15.0,10.0
1514,15.0,12.0,16.0,12.0
1515,16.0,14.0,19.0,15.0
1516,16.0,16.0,20.0,16.0
1517,17.0,16.0,21.0,17.0
1518,18.0,16.0,21.0,18.0
1519,13.0,12.0,18.0,15.0
1520,11.0,10.0,16.0,13.0
1521,13.0,8.0,15.0,13.0
1522,12.0,6.0,16.0,13.0
1523,13.0,5.0,17.0,12.0
1524,9.0,5.0,17.0,13.0
1525,7.0,5.0,14.0,10.0
1526,5.0,2.0,15.0,8.0
1527,4.0,4.0,13.0,7.0
1528,4.0,3.0,11.0,7.0
1529,4.0,4.0,11.0,6.0
1530,4.0,3.0,9.0,5.0
1531,5.0,4.0,10.0,6.0
1532,6.0,4.0,12.0,6.0
1533,10.0,5.0,12.0,7.0
1534,10.0,6.0,15.0,9.0
1535,12.0,6.0,17.0,9.0
1536,12.0,7.0,19.0,9.0
1537,12.0,7.0,19.0,10.0
1538,13.0,10.0,20.0,11.0
1539,13.0,12.0,22.0,11.0
1540,13.0,13.0,23.0,13.0
1541,13.0,13.0,25.0,15.0
1542,13.0,13.0,26.0,16.0
1543,7.0,12.0,20.0,9.0
1544,6.0,8.0,17.0,8.0
1545,2.0,8.0,19.0,7.0
1546,2.0,9.0,19.0,8.0
1547,3.0,7.0,18.0,8.0
1548,2.0,6.0,16.0,6.0
1549,1.0,4.0,16.0,5.0
1550,5.0,4.0,14.0,6.0
1551,4.0,6.0,10.0,6.0
1552,6.0,5.0,8.0,5.0
1553,5.0,4.0,6.0,3.0
1554,4.0,1.0,5.0,4.0
1555,6.0,2.0,6.0,4.0
1556,7.0,4.0,6.0,4.0
1557,7.0,4.0,6.0,3.0
1558,8.0,4.0,6.0,4.0
1559,8.0,4.0,8.0,4.0
1560,9.0,4.0,8.0,5.0
1561,11.0,4.0,9.0,6.0
1562,15.0,5.0,10.0,6.0
1563,17.0,6.0,10.0,9.0
1564,19.0,7.0,12.0,10.0
1565,21.0,8.0,12.0,10.0
1566,21.0,10.0,12.0,10.0
1567,18.0,7.0,9.0,6.0
1568,16.0,6.0,5.0,6.0
1569,18.0,8.0,4.0,6.0
1570,15.0,7.0,3.0,5.0
1571,13.0,6.0,2.0,3.0
1572,10.0,3.0,1.0,2.0
1573,5.0,1.0,1.0,2.0
1574,4.0,0.0,2.0,1.0
1575,5.0,1.0,2.0,2.0
1576,5.0,2.0,2.0,1.0
1577,2.0,2.0,2.0,1.0
1578,1.0,3.0,2.0,2.0
1579,3.0,3.0,2.0,6.0
1580,6.0,3.0,4.0,7.0
1581,7.0,4.0,5.0,8.0
1582,8.0,4.0,7.0,8.0
1583,12.0,4.0,11.0,10.0
1584,15.0,6.0,13.0,13.0
1585,16.0,6.0,15.0,15.0
1586,16.0,6.0,15.0,15.0
1587,16.0,7.0,17.0,16.0
1588,16.0,8.0,18.0,16.0
1589,17.0,10.0,22.0,17.0
1590,18.0,11.0,23.0,17.0
1591,14.0,6.0,17.0,14.0
1592,13.0,4.0,15.0,11.0
1593,12.0,4.0,14.0,10.0
1594,15.0,7.0,12.0,9.0
1595,15.0,6.0,14.0,7.0
1596,13.0,4.0,11.0,3.0
1597,11.0,3.0,8.0,3.0
1598,12.0,4.0,8.0,1.0
1599,12.0,6.0,9.0,2.0
1600,12.0,8.0,11.0,2.0
1601,8.0,7.0,9.0,4.0
1602,4.0,5.0,5.0,5.0
1603,6.0,7.0,5.0,6.0
1604,9.0,8.0,6.0,8.0
1605,9.0,8.0,7.0,8.0
1606,12.0,10.0,9.0,9.0
1607,12.0,12.0,9.0,10.0
1608,12.0,17.0,11.0,12.0
1609,13.0,18.0,12.0,13.0
1610,14.0,19.0,12.0,16.0
1611,16.0,20.0,12.0,17.0
1612,17.0,21.0,12.0,18.0
1613,18.0,22.0,13.0,19.0
1614,19.0,23.0,15.0,19.0
1615,13.0,17.0,11.0,13.0
1616,10.0,13.0,8.0,12.0
1617,11.0,14.0,8.0,14.0
1618,12.0,14.0,8.0,12.0
1619,11.0,14.0,8.0,11.0
1620,10.0,12.0,10.0,8.0
1621,7.0,8.0,9.0,7.0
1622,7.0,4.0,8.0,9.0
1623,7.0,2.0,3.0,9.0
1624,6.0,1.0,2.0,9.0
1625,4.0,0.0,6.0,7.0
1626,2.0,2.0,8.0,6.0
1627,2.0,3.0,10.0,6.0
1628,3.0,5.0,10.0,7.0
1629,3.0,7.0,10.0,7.0
1630,4.0,9.0,12.0,7.0
1631,6.0,10.0,12.0,8.0
1632,7.0,11.0,15.0,12.0
1633,9.0,11.0,19.0,13.0
1634,11.0,14.0,20.0,15.0
1635,12.0,14.0,24.0,17.0
1636,13.0,15.0,26.0,18.0
1637,15.0,18.0,27.0,20.0
1638,19.0,19.0,27.0,20.0
1639,13.0,13.0,25.0,15.0
1640,13.0,9.0,21.0,12.0
1641,14.0,9.0,21.0,11.0
1642,13.0,8.0,20.0,12.0
1643,11.0,9.0,23.0,16.0
1644,9.0,11.0,19.0,15.0
1645,10.0,8.0,15.0,13.0
1646,10.0,5.0,13.0,11.0
1647,6.0,4.0,10.0,10.0
1648,3.0,3.0,7.0,7.0
1649,3.0,3.0,5.0,2.0
1650,6.0,3.0,3.0,2.0
1651,6.0,5.0,4.0,2.0
1652,7.0,6.0,4.0,4.0
1653,7.0,6.0,6.0,5.0
1654,8.0,6.0,6.0,7.0
1655,9.0,7.0,6.0,7.0
1656,11.0,7.0,7.0,8.0
1657,12.0,8.0,9.0,10.0
1658,15.0,8.0,10.0,11.0
1659,18.0,9.0,11.0,12.0
1660,20.0,13.0,12.0,14.0
1661,20.0,14.0,15.0,14.0
1662,20.0,15.0,17.0,15.0
1663,14.0,12.0,13.0,15.0
1664,13.0,10.0,13.0,12.0
1665,12.0,9.0,12.0,14.0
1666,11.0,11.0,14.0,14.0
1667,11.0,10.0,13.0,13.0
1668,9.0,8.0,12.0,13.0
1669,6.0,7.0,11.0,11.0
1670,4.0,3.0,11.0,8.0
1671,4.0,5.0,9.0,7.0
1672,1.0,6.0,7.0,7.0
1673,1.0,8.0,4.0,6.0
1674,2.0,8.0,3.0,5.0
1675,7.0,10.0,5.0,7.0
1676,7.0,10.0,5.0,8.0
1677,7.0,11.0,7.0,8.0
1678,10.0,11.0,8.0,9.0
1679,11.0,12.0,10.0,13.0
1680,14.0,12.0,13.0,13.0
1681,15.0,12.0,15.0,14.0
1682,15.0,17.0,17.0,16.0
1683,16.0,17.0,18.0,17.0
1684,20.0,19.0,19.0,17.0
1685,21.0,21.0,20.0,21.0
1686,21.0,24.0,20.0,22.0
1687,21.0,21.0,19.0,15.0
1688,17.0,20.0,18.0,13.0
1689,16.0,20.0,17.0,16.0
1690,15.0,17.0,16.0,18.0
1691,16.0,16.0,12.0,16.0
1692,13.0,16.0,11.0,11.0
1693,12.0,14.0,9.0,8.0
1694,11.0,11.0,7.0,3.0
1695,5.0,7.0,10.0,3.0
1696,6.0,6.0,9.0,3.0
1697,4.0,4.0,7.0,4.0
1698,5.0,2.0,6.0,5.0
1699,7.0,2.0,7.0,6.0
1700,8.0,4.0,8.0,6.0
1701,10.0,5.0,9.0,7.0
1702,12.0,6.0,9.0,10.0
1703,13.0,9.0,10.0,10.0
1704,15.0,9.0,10.0,11.0
1705,17.0,11.0,11.0,12.0
1706,17.0,11.0,11.0,12.0
1707,17.0,11.0,12.0,13.0
1708,20.0,12.0,14.0,14.0
1709,23.0,16.0,15.0,16.0
1710,23.0,17.0,16.0,18.0
1711,20.0,16.0,12.0,17.0
1712,18.0,14.0,10.0,15.0
1713,17.0,13.0,11.0,15.0
1714,16.0,11.0,11.0,15.0
1715,13.0,10.0,10.0,15.0
1716,14.0,10.0,6.0,14.0
1717,16.0,10.0,7.0,14.0
1718,16.0,11.0,6.0,12.0
1719,14.0,10.0,4.0,11.0
1720,11.0,8.0,4.0,11.0
1721,7.0,4.0,3.0,8.0
1722,4.0,6.0,1.0,6.0
1723,4.0,7.0,2.0,7.0
1724,5.0,8.0,3.0,9.0
1725,6.0,11.0,5.0,10.0
1726,6.0,14.0,5.0,11.0
1727,8.0,16.0,7.0,13.0
1728,9.0,17.0,9.0,15.0
1729,12.0,18.0,11.0,16.0
1730,13.0,21.0,11.0,17.0
1731,14.0,22.0,12.0,19.0
1732,14.0,24.0,13.0,19.0
1733,14.0,25.0,17.0,20.0
1734,16.0,27.0,18.0,21.0
1735,14.0,23.0,14.0,16.0
1736,14.0,18.0,11.0,17.0
1737,12.0,16.0,9.0,17.0
1738,9.0,14.0,10.0,13.0
1739,8.0,14.0,11.0,12.0
1740,8.0,13.0,8.0,13.0
1741,10.0,10.0,4.0,12.0
1742,12.0,7.0,3.0,12.0
1743,9.0,7.0,2.0,10.0
1744,7.0,8.0,2.0,10.0
1745,4.0,4.0,0.0,11.0
1746,2.0,3.0,1.0,8.0
1747,4.0,3.0,4.0,8.0
1748,6.0,3.0,8.0,8.0
1749,7.0,3.0,8.0,8.0
1750,7.0,6.0,9.0,8.0
1751,9.0,7.0,12.0,12.0
1752,12.0,9.0,14.0,14.0
1753,12.0,10.0,15.0,17.0
1754,17.0,13.0,15.0,20.0
1755,18.0,16.0,15.0,20.0
1756,19.0,16.0,17.0,22.0
1757,21.0,19.0,19.0,23.0
1758,21.0,20.0,20.0,24.0
1759,22.0,17.0,15.0,19.0
1760,18.0,17.0,11.0,21.0
1761,16.0,16.0,11.0,19.0
1762,19.0,15.0,11.0,18.0
1763,19.0,15.0,11.0,17.0
1764,18.0,15.0,10.0,13.0
1765,15.0,13.0,8.0,15.0
1766,13.0,10.0,7.0,12.0
1767,11.0,7.0,6.0,9.0
1768,6.0,7.0,7.0,4.0
1769,4.0,5.0,6.0,0.0
1770,2.0,4.0,3.0,1.0
1771,2.0,4.0,4.0,3.0
1772,3.0,6.0,7.0,4.0
1773,3.0,8.0,7.0,5.0
1774,5.0,10.0,8.0,7.0
1775,6.0,14.0,10.0,10.0
1776,6.0,14.0,10.0,12.0
1777,7.0,14.0,12.0,13.0
1778,7.0,15.0,14.0,17.0
1779,7.0,16.0,15.0,18.0
1780,10.0,17.0,16.0,19.0
1781,10.0,19.0,17.0,20.0
1782,10.0,20.0,20.0,22.0
1783,6.0,16.0,15.0,19.0
1784,6.0,15.0,13.0,18.0
1785,7.0,13.0,12.0,15.0
1786,7.0,12.0,14.0,14.0
1787,6.0,11.0,15.0,13.0
1788,4.0,13.0,13.0,14.0
1789,3.0,15.0,8.0,12.0
1790,4.0,12.0,6.0,11.0
1791,3.0,8.0,9.0,8.0
1792,3.0,5.0,7.0,5.0
1793,4.0,6.0,5.0,7.0
1794,6.0,4.0,0.0,7.0
1795,8.0,4.0,1.0,9.0
1796,13.0,4.0,2.0,11.0
1797,13.0,5.0,4.0,12.0
1798,14.0,9.0,6.0,14.0
1799,16.0,10.0,9.0,14.0
1800,17.0,11.0,9.0,17.0
1801,18.0,13.0,10.0,19.0
1802,18.0,14.0,10.0,20.0
1803,19.0,17.0,10.0,22.0
1804,19.0,18.0,11.0,25.0
1805,19.0,19.0,11.0,27.0
1806,20.0,21.0,12.0,27.0
1807,16.0,16.0,8.0,21.0
1808,11.0,14.0,5.0,18.0
1809,10.0,13.0,6.0,16.0
1810,9.0,16.0,6.0,18.0
1811,8.0,16.0,10.0,21.0
1812,9.0,16.0,7.0,19.0
1813,7.0,13.0,7.0,20.0
1814,6.0,13.0,6.0,19.0
1815,5.0,11.0,4.0,17.0
1816,2.0,9.0,6.0,13.0
1817,2.0,6.0,7.0,11.0
1818,2.0,3.0,8.0,8.0
1819,6.0,4.0,10.0,9.0
1820,8.0,5.0,12.0,10.0
1821,12.0,5.0,12.0,13.0
1822,12.0,5.0,11.0,13.0
1823,14.0,5.0,12.0,15.0
1824,16.0,7.0,13.0,15.0
1825,17.0,8.0,14.0,15.0
1826,19.0,8.0,16.0,17.0
1827,21.0,9.0,17.0,19.0
1828,21.0,11.0,19.0,21.0
1829,23.0,12.0,20.0,22.0
1830,24.0,15.0,22.0,22.0
1831,18.0,11.0,15.0,17.0
1832,13.0,11.0,13.0,16.0
1833,13.0,12.0,12.0,17.0
1834,15.0,11.0,10.0,18.0
1835,16.0,12.0,11.0,14.0
1836,15.0,8.0,7.0,14.0
1837,11.0,6.0,5.0,13.0
1838,8.0,4.0,5.0,10.0
1839,7.0,3.0,6.0,9.0
1840,5.0,4.0,6.0,10.0
1841,3.0,3.0,3.0,6.0
1842,3.0,1.0,4.0,6.0
1843,5.0,1.0,4.0,6.0
1844,6.0,4.0,4.0,7.0
1845,6.0,6.0,5.0,9.0
1846,7.0,6.0,5.0,10.0
1847,8.0,8.0,8.0,11.0
1848,8.0,8.0,9.0,11.0
1849,8.0,8.0,10.0,11.0
1850,8.0,8.0,11.0,11.0
1851,8.0,9.0,14.0,12.0
1852,11.0,10.0,17.0,13.0
1853,14.0,11.0,18.0,14.0
1854,17.0,11.0,18.0,17.0
1855,18.0,7.0,19.0,13.0
1856,17.0,8.0,17.0,11.0
1857,13.0,10.0,13.0,10.0
1858,12.0,7.0,13.0,9.0
1859,15.0,8.0,13.0,11.0
1860,15.0,5.0,11.0,11.0
1861,15.0,6.0,13.0,8.0
1862,12.0,5.0,10.0,7.0
1863,10.0,8.0,7.0,5.0
1864,7.0,7.0,6.0,3.0
1865,3.0,6.0,5.0,3.0
1866,2.0,6.0,6.0,3.0
1867,3.0,6.0,7.0,3.0
1868,7.0,8.0,8.0,3.0
1869,7.0,8.0,10.0,4.0
1870,8.0,9.0,11.0,5.0
1871,9.0,11.0,13.0,7.0
1872,12.0,11.0,13.0,7.0
1873,12.0,13.0,15.0,6.0
1874,16.0,14.0,17.0,8.0
1875,18.0,14.0,17.0,8.0
1876,21.0,14.0,18.0,10.0
1877,23.0,16.0,22.0,11.0
1878,23.0,18.0,24.0,11.0
1879,19.0,15.0,19.0,9.0
1880,20.0,13.0,16.0,7.0
1881,21.0,13.0,14.0,7.0
1882,20.0,15.0,11.0,6.0
1883,21.0,14.0,13.0,3.0
1884,22.0,10.0,12.0,1.0
1885,21.0,7.0,11.0,2.0
1886,20.0,6.0,8.0,3.0
1887,20.0,5.0,9.0,3.0
1888,18.0,6.0,5.0,3.0
1889,16.0,6.0,4.0,2.0
1890,13.0,7.0,2.0,4.0
1891,13.0,7.0,2.0,5.0
1892,17.0,9.0,6.0,7.0
1893,19.0,12.0,8.0,9.0
1894,19.0,14.0,8.0,10.0
1895,21.0,16.0,7.0,11.0
1896,22.0,16.0,10.0,12.0
1897,22.0,16.0,12.0,13.0
1898,24.0,16.0,14.0,14.0
1899,26.0,16.0,15.0,16.0
1900,28.0,19.0,17.0,16.0
1901,32.0,20.0,17.0,18.0
1902,35.0,24.0,20.0,19.0
1903,30.0,19.0,19.0,16.0
1904,31.0,15.0,19.0,15.0
1905,30.0,14.0,18.0,12.0
1906,29.0,13.0,16.0,13.0
1907,27.0,12.0,15.0,13.0
1908,26.0,13.0,15.0,12.0
1909,23.0,14.0,14.0,9.0
1910,22.0,13.0,11.0,7.0
1911,21.0,12.0,12.0,5.0
1912,16.0,9.0,10.0,5.0
1913,16.0,9.0,8.0,4.0
1914,12.0,8.0,7.0,2.0
1915,13.0,10.0,9.0,3.0
1916,13.0,12.0,9.0,4.0
1917,13.0,14.0,10.0,6.0
1918,15.0,15.0,10.0,7.0
1919,15.0,17.0,12.0,11.0
1920,16.0,17.0,14.0,13.0
1921,17.0,19.0,16.0,14.0
1922,17.0,20.0,19.0,14.0
1923,17.0,22.0,19.0,15.0
1924,17.0,22.0,21.0,17.0
1925,18.0,25.0,22.0,17.0
1926,19.0,27.0,25.0,19.0
1927,14.0,20.0,20.0,13.0
1928,12.0,19.0,19.0,11.0
1929,12.0,19.0,18.0,14.0
1930,12.0,20.0,18.0,12.0
1931,12.0,17.0,17.0,10.0
1932,10.0,15.0,16.0,12.0
1933,9.0,12.0,12.0,9.0
1934,8.0,13.0,10.0,6.0
1935,5.0,14.0,9.0,3.0
1936,4.0,14.0,9.0,3.0
1937,3.0,11.0,7.0,3.0
1938,4.0,9.0,6.0,5.0
1939,6.0,10.0,8.0,6.0
1940,6.0,10.0,9.0,6.0
1941,6.0,10.0,10.0,8.0
1942,7.0,10.0,10.0,10.0
1943,7.0,12.0,10.0,10.0
1944,9.0,14.0,10.0,13.0
1945,12.0,15.0,11.0,15.0
1946,12.0,20.0,13.0,16.0
1947,13.0,21.0,13.0,16.0
1948,14.0,23.0,13.0,18.0
1949,15.0,23.0,14.0,18.0
1950,15.0,23.0,16.0,21.0
1951,10.0,19.0,11.0,17.0
1952,7.0,16.0,7.0,16.0
1953,7.0,16.0,7.0,16.0
1954,6.0,17.0,7.0,16.0
1955,9.0,16.0,6.0,15.0
1956,10.0,16.0,5.0,14.0
1957,4.0,15.0,6.0,11.0
1958,4.0,16.0,7.0,11.0
1959,5.0,16.0,7.0,11.0
1960,4.0,12.0,7.0,8.0
1961,2.0,9.0,7.0,7.0
1962,3.0,7.0,6.0,5.0
1963,5.0,7.0,7.0,6.0
1964,5.0,7.0,7.0,5.0
1965,6.0,8.0,8.0,7.0
1966,8.0,9.0,8.0,8.0
1967,8.0,10.0,9.0,9.0
1968,10.0,10.0,10.0,10.0
1969,12.0,10.0,12.0,11.0
1970,12.0,11.0,13.0,12.0
1971,14.0,13.0,15.0,14.0
1972,14.0,13.0,15.0,15.0
1973,16.0,14.0,17.0,15.0
1974,16.0,16.0,17.0,17.0
1975,11.0,15.0,12.0,14.0
1976,7.0,16.0,8.0,13.0
1977,8.0,14.0,6.0,13.0
1978,8.0,13.0,7.0,13.0
1979,7.0,13.0,6.0,12.0
1980,6.0,13.0,4.0,12.0
1981,3.0,10.0,2.0,12.0
1982,4.0,8.0,3.0,13.0
1983,3.0,6.0,4.0,10.0
1984,3.0,5.0,2.0,10.0
1985,1.0,4.0,0.0,9.0
1986,2.0,3.0,2.0,5.0
1987,2.0,4.0,2.0,6.0
1988,5.0,3.0,2.0,9.0
1989,5.0,6.0,4.0,10.0
1990,6.0,7.0,5.0,12.0
1991,7.0,7.0,6.0,14.0
1992,7.0,8.0,6.0,16.0
1993,11.0,9.0,7.0,17.0
1994,13.0,10.0,9.0,17.0
1995,13.0,10.0,10.0,18.0
1996,15.0,10.0,11.0,18.0
1997,16.0,11.0,11.0,19.0
1998,17.0,12.0,12.0,23.0
1999,11.0,8.0,9.0,21.0
2000,8.0,7.0,7.0,18.0
2001,10.0,7.0,4.0,17.0
2002,8.0,12.0,1.0,16.0
2003,6.0,13.0,2.0,18.0
2004,6.0,11.0,5.0,17.0
2005,6.0,8.0,6.0,15.0
2006,6.0,6.0,7.0,14.0
2007,3.0,4.0,6.0,15.0
2008,3.0,6.0,7.0,13.0
2009,1.0,7.0,9.0,11.0
2010,0.0,7.0,6.0,8.0
2011,0.0,9.0,7.0,8.0
2012,3.0,10.0,9.0,10.0
2013,4.0,11.0,11.0,12.0
2014,6.0,12.0,12.0,15.0
2015,8.0,15.0,15.0,19.0
2016,8.0,17.0,18.0,19.0
2017,10.0,18.0,19.0,20.0
2018,13.0,19.0,18.0,21.0
2019,14.0,21.0,20.0,23.0
2020,17.0,23.0,25.0,24.0
2021,17.0,26.0,27.0,27.0
2022,18.0,29.0,30.0,27.0
2023,15.0,22.0,25.0,22.0
2024,13.0,19.0,21.0,19.0
2025,13.0,17.0,21.0,17.0
2026,14.0,16.0,20.0,19.0
2027,13.0,13.0,17.0,18.0
2028,9.0,11.0,14.0,19.0
2029,6.0,10.0,12.0,15.0
2030,4.0,8.0,12.0,13.0
2031,3.0,8.0,9.0,10.0
2032,3.0,10.0,7.0,10.0
2033,1.0,9.0,3.0,10.0
2034,0.0,9.0,2.0,10.0
2035,2.0,10.0,3.0,13.0
2036,2.0,12.0,4.0,16.0
2037,2.0,14.0,6.0,17.0
2038,2.0,14.0,8.0,19.0
2039,3.0,17.0,8.0,21.0
2040,4.0,18.0,9.0,23.0
2041,5.0,20.0,11.0,23.0
2042,5.0,20.0,13.0,23.0
2043,5.0,21.0,14.0,25.0
2044,5.0,24.0,14.0,26.0
2045,6.0,24.0,14.0,29.0
2046,8.0,26.0,15.0,29.0
2047,8.0,25.0,12.0,26.0
2048,6.0,24.0,12.0,23.0
2049,5.0,21.0,12.0,24.0
2050,8.0,18.0,14.0,23.0
2051,9.0,16.0,14.0,19.0
2052,6.0,15.0,11.0,19.0
2053,4.0,15.0,8.0,20.0
2054,5.0,16.0,7.0,20.0
2055,4.0,15.0,8.0,18.0
2056,2.0,14.0,8.0,15.0
2057,4.0,13.0,7.0,13.0
2058,5.0,10.0,6.0,12.0
2059,7.0,10.0,9.0,11.0
2060,7.0,11.0,10.0,13.0
2061,8.0,11.0,12.0,15.0
2062,9.0,13.0,15.0,15.0
2063,10.0,15.0,16.0,16.0
2064,10.0,16.0,18.0,20.0
2065,11.0,18.0,20.0,22.0
2066,11.0,20.0,23.0,23.0
2067,13.0,20.0,24.0,23.0
2068,13.0,21.0,25.0,24.0
2069,14.0,22.0,26.0,26.0
2070,14.0,23.0,28.0,27.0
2071,9.0,19.0,22.0,23.0
2072,9.0,20.0,18.0,21.0
2073,7.0,19.0,18.0,18.0
2074,8.0,19.0,17.0,20.0
2075,7.0,18.0,16.0,20.0
2076,5.0,15.0,15.0,19.0
2077,2.0,14.0,12.0,18.0
2078,6.0,12.0,10.0,15.0
2079,6.0,10.0,11.0,11.0
2080,4.0,12.0,10.0,10.0
2081,5.0,12.0,11.0,12.0
2082,4.0,13.0,9.0,11.0
2083,5.0,15.0,11.0,13.0
2084,6.0,15.0,11.0,15.0
2085,6.0,16.0,11.0,15.0
2086,7.0,17.0,12.0,18.0
2087,10.0,19.0,13.0,20.0
2088,11.0,21.0,14.0,21.0
2089,12.0,22.0,15.0,23.0
2090,13.0,24.0,17.0,24.0
2091,16.0,24.0,18.0,25.0
2092,17.0,27.0,21.0,25.0
2093,18.0,28.0,22.0,26.0
2094,20.0,29.0,22.0,27.0
2095,14.0,28.0,20.0,23.0
2096,12.0,24.0,17.0,21.0
2097,12.0,20.0,15.0,19.0
2098,11.0,21.0,15.0,19.0
2099,9.0,19.0,15.0,18.0
2100,9.0,17.0,15.0,17.0
2101,8.0,15.0,13.0,17.0
2102,8.0,10.0,15.0,16.0
2103,4.0,7.0,13.0,13.0
2104,3.0,3.0,10.0,11.0
2105,5.0,4.0,7.0,9.0
2106,5.0,7.0,4.0,8.0
2107,6.0,8.0,8.0,11.0
2108,11.0,10.0,8.0,11.0
2109,11.0,11.0,10.0,11.0
2110,12.0,11.0,14.0,12.0
2111,13.0,11.0,15.0,12.0
2112,14.0,14.0,17.0,12.0
2113,15.0,15.0,18.0,16.0
2114,15.0,15.0,20.0,17.0
2115,16.0,17.0,21.0,18.0
2116,17.0,18.0,21.0,20.0
2117,17.0,19.0,23.0,22.0
2118,19.0,20.0,25.0,23.0
2119,15.0,14.0,21.0,21.0
2120,13.0,12.0,21.0,20.0
2121,10.0,12.0,22.0,17.0
2122,11.0,12.0,20.0,18.0
2123,11.0,11.0,17.0,16.0
2124,10.0,11.0,15.0,17.0
2125,9.0,11.0,13.0,17.0
2126,6.0,12.0,12.0,18.0
2127,2.0,11.0,13.0,15.0
2128,0.0,10.0,14.0,15.0
2129,2.0,7.0,11.0,14.0
2130,3.0,8.0,12.0,11.0
2131,5.0,9.0,15.0,14.0
2132,6.0,9.0,15.0,16.0
2133,7.0,9.0,17.0,16.0
2134,8.0,9.0,18.0,18.0
2135,8.0,9.0,19.0,19.0
2136,9.0,10.0,22.0,20.0
2137,9.0,14.0,23.0,21.0
2138,9.0,15.0,25.0,23.0
2139,9.0,16.0,28.0,26.0
2140,10.0,17.0,28.0,27.0
2141,11.0,18.0,30.0,28.0
2142,13.0,19.0,32.0,28.0
2143,9.0,15.0,28.0,25.0
2144,8.0,13.0,24.0,23.0
2145,6.0,13.0,23.0,21.0
2146,7.0,14.0,25.0,19.0
2147,5.0,12.0,25.0,21.0
2148,7.0,10.0,23.0,19.0
2149,6.0,6.0,18.0,18.0
2150,4.0,6.0,17.0,15.0
2151,4.0,6.0,17.0,12.0
2152,5.0,4.0,13.0,8.0
2153,5.0,4.0,11.0,8.0
2154,3.0,2.0,11.0,5.0
2155,5.0,3.0,12.0,8.0
2156,5.0,3.0,14.0,10.0
2157,6.0,3.0,15.0,11.0
2158,6.0,5.0,17.0,12.0
2159,7.0,5.0,20.0,14.0
2160,8.0,6.0,19.0,14.0
2161,8.0,6.0,19.0,16.0
2162,8.0,7.0,20.0,19.0
2163,9.0,10.0,20.0,19.0
2164,11.0,12.0,20.0,20.0
2165,12.0,14.0,20.0,23.0
2166,12.0,17.0,22.0,24.0
2167,11.0,16.0,16.0,20.0
2168,9.0,17.0,14.0,22.0
2169,9.0,15.0,14.0,20.0
2170,8.0,14.0,16.0,18.0
2171,9.0,11.0,12.0,19.0
2172,7.0,11.0,10.0,18.0
2173,8.0,8.0,9.0,17.0
2174,5.0,6.0,10.0,17.0
2175,8.0,5.0,9.0,15.0
2176,6.0,4.0,8.0,11.0
2177,4.0,4.0,6.0,9.0
2178,3.0,3.0,5.0,11.0
2179,3.0,4.0,8.0,12.0
2180,3.0,5.0,12.0,14.0
2181,3.0,5.0,13.0,14.0
2182,3.0,6.0,17.0,14.0
2183,3.0,9.0,17.0,15.0
2184,5.0,9.0,18.0,16.0
2185,8.0,10.0,22.0,19.0
2186,8.0,15.0,23.0,21.0
2187,8.0,18.0,23.0,23.0
2188,8.0,19.0,23.0,23.0
2189,9.0,21.0,25.0,23.0
2190,9.0,22.0,25.0,23.0
2191,8.0,17.0,20.0,20.0
2192,7.0,19.0,18.0,19.0
2193,5.0,19.0,17.0,20.0
2194,4.0,18.0,16.0,19.0
2195,6.0,15.0,13.0,17.0
2196,4.0,17.0,12.0,16.0
2197,4.0,14.0,14.0,14.0
2198,6.0,10.0,12.0,11.0
2199,5.0,4.0,11.0,6.0
2200,4.0,3.0,6.0,3.0
2201,5.0,3.0,2.0,2.0
2202,4.0,3.0,3.0,2.0
2203,8.0,3.0,4.0,2.0
2204,12.0,5.0,6.0,3.0
2205,12.0,7.0,9.0,4.0
2206,15.0,8.0,10.0,5.0
2207,17.0,9.0,13.0,5.0
2208,18.0,10.0,15.0,7.0
2209,19.0,11.0,16.0,9.0
2210,22.0,11.0,17.0,10.0
2211,23.0,14.0,18.0,12.0
2212,25.0,15.0,19.0,13.0
2213,25.0,17.0,20.0,14.0
2214,26.0,18.0,21.0,18.0
2215,22.0,13.0,19.0,16.0
2216,19.0,11.0,15.0,17.0
2217,18.0,10.0,13.0,16.0
2218,18.0,11.0,13.0,16.0
2219,16.0,9.0,15.0,17.0
2220,13.0,10.0,17.0,16.0
2221,10.0,11.0,13.0,13.0
2222,13.0,12.0,15.0,12.0
2223,11.0,11.0,12.0,10.0
2224,7.0,10.0,8.0,6.0
2225,4.0,10.0,8.0,6.0
2226,3.0,9.0,3.0,5.0
2227,4.0,10.0,4.0,5.0
2228,4.0,11.0,4.0,6.0
2229,4.0,13.0,5.0,6.0
2230,4.0,13.0,5.0,7.0
2231,4.0,14.0,7.0,8.0
2232,4.0,15.0,7.0,9.0
2233,7.0,16.0,7.0,9.0
2234,8.0,17.0,7.0,10.0
2235,9.0,18.0,9.0,11.0
2236,9.0,19.0,12.0,13.0
2237,10.0,22.0,14.0,15.0
2238,10.0,24.0,16.0,15.0
2239,10.0,19.0,13.0,9.0
2240,9.0,17.0,16.0,8.0
2241,8.0,16.0,19.0,6.0
2242,6.0,15.0,18.0,3.0
2243,7.0,16.0,18.0,2.0
2244,9.0,16.0,15.0,2.0
2245,8.0,13.0,13.0,1.0
2246,6.0,10.0,10.0,1.0
